id,score,rationale,run_id
1101,1,"B says they haven't seen Martin in ages, directly indicating they have not met him lately.",20260821T125948Z_8dbb5082
1102,6,"Sending out an application counts as doing something, so this is a yes.",20260821T125948Z_8dbb5082
1103,7,Training with Lukas at the gym confirms regular exercise together.,20260821T125948Z_8dbb5082
1104,7,Grandfather passing away directly confirms a death in the family.,20260821T125948Z_8dbb5082
1105,6,"1000 km is indeed far, confirming Paris is far away.",20260821T125948Z_8dbb5082
1106,7,A six hour drive confirms it takes long to get to Munich.,20260821T125948Z_8dbb5082
1107,2,A delayed train indicates the journey is not going as planned.,20260821T125948Z_8dbb5082
1108,2,Cereal remaining means they haven't finished it.,20260821T125948Z_8dbb5082
1109,1,Three months away means the deadline is not next week.,20260821T125948Z_8dbb5082
1110,7,Streets always congested confirms there is usually a lot of traffic.,20260821T125948Z_8dbb5082
1111,1,Being vegetarian confirms Megan does not eat meat.,20260821T125948Z_8dbb5082
1112,7,Having the flu confirms John is sick.,20260821T125948Z_8dbb5082
1113,7,Running for hours daily confirms Sonya trains daily.,20260821T125948Z_8dbb5082
1114,1,Just having woken up means she is not still sleeping.,20260821T125948Z_8dbb5082
1115,1,Coming out next week means it's not released today.,20260821T125948Z_8dbb5082
1116,7,Having used a drill before confirms prior experience.,20260821T125948Z_8dbb5082
1117,2,Celebrating tonight suggests the party is not tomorrow but today/tonight.,20260821T125948Z_8dbb5082
1118,7,Moving out tomorrow confirms leaving the flat soon.,20260821T125948Z_8dbb5082
1119,6,Always falling behind strongly implies he is a slacker.,20260821T125948Z_8dbb5082
1120,7,Being famous for surfing confirms the area is popular for something.,20260821T125948Z_8dbb5082
1121,1,The sea being rough contradicts calmness.,20260821T125948Z_8dbb5082
1122,1,Working at an NGO indicates not a corporate company.,20260821T125948Z_8dbb5082
1123,7,Authoring many successful books confirms he is a writer.,20260821T125948Z_8dbb5082
1124,1,Still analyzing data means work is not finished.,20260821T125948Z_8dbb5082
1125,2,"Being endangered suggests few pandas remain, indicating no.",20260821T125948Z_8dbb5082
1126,7,Enrolling at the gym confirms joining a fitness studio.,20260821T125948Z_8dbb5082
1127,1,Thesis not complete confirms it hasn't been finished.,20260821T125948Z_8dbb5082
1128,7,Confirms hair was previously long.,20260821T125948Z_8dbb5082
1129,1,Business trip indicates it was not a vacation.,20260821T125948Z_8dbb5082
1130,1,Needing a larger flat indicates one room is not enough.,20260821T125948Z_8dbb5082
1131,7,Deadline tomorrow confirms she has to hand in soon.,20260821T125948Z_8dbb5082
1132,6,Only four hours of sleep confirms a short night.,20260821T125948Z_8dbb5082
1133,1,Offer expired means it was not still discounted.,20260821T125948Z_8dbb5082
1134,7,Being wounded confirms the cat is hurt.,20260821T125948Z_8dbb5082
1135,1,Mark missing means not everyone is present.,20260821T125948Z_8dbb5082
1137,7,Being Chinese confirms coming from Asia.,20260821T125948Z_8dbb5082
1138,4,The line going dead is ambiguous about whether the person hung up intentionally.,20260821T125948Z_8dbb5082
1139,6,Having domestics implies someone takes care of the house.,20260821T125948Z_8dbb5082
1140,1,Just opened means it hasn't been there long.,20260821T125948Z_8dbb5082
1141,6,House full of history books implies he owns many books.,20260821T125948Z_8dbb5082
1143,6,Few guests suggests a small gathering.,20260821T125948Z_8dbb5082
1144,1,Only one week off contradicts having two weeks of holiday.,20260821T125948Z_8dbb5082
1145,7,Going to have a baby confirms pregnancy.,20260821T125948Z_8dbb5082
1147,1,Still owing money means debts are not paid back.,20260821T125948Z_8dbb5082
1148,1,Only water means no cocktail was drunk.,20260821T125948Z_8dbb5082
