id,score,rationale,run_id
1101,2,Not seeing for ages implies no recent meeting.,20260824T093740Z_5937923c
1102,6,Sending application means yes doing something.,20260824T093740Z_5937923c
1103,6,Training together at gym implies yes.,20260824T093740Z_5937923c
1104,7,Grandfather passed away confirms a death.,20260824T093740Z_5937923c
1105,5,"1000km is fairly far, suggests yes.",20260824T093740Z_5937923c
1106,6,Six hour drive is long.,20260824T093740Z_5937923c
1107,2,Train delay means not as planned.,20260824T093740Z_5937923c
1108,2,Still some left means not finished.,20260824T093740Z_5937923c
1109,1,Three months away means not next week.,20260824T093740Z_5937923c
1110,6,Always congested implies yes lots of traffic.,20260824T093740Z_5937923c
1111,1,Vegetarian means no meat.,20260824T093740Z_5937923c
1112,7,Flu confirms sick.,20260824T093740Z_5937923c
1113,6,Runs hours every day implies daily training.,20260824T093740Z_5937923c
1114,1,Just woke up means not sleeping.,20260824T093740Z_5937923c
1115,1,"Comes out next week, not today.",20260824T093740Z_5937923c
1116,6,Used one before means yes.,20260824T093740Z_5937923c
1117,1,"Celebrating tonight, not tomorrow.",20260824T093740Z_5937923c
1118,6,Moving out tomorrow means leaving soon.,20260824T093740Z_5937923c
1119,6,Falling behind implies slacker.,20260824T093740Z_5937923c
1120,6,Famous for surfing means popular.,20260824T093740Z_5937923c
1121,1,Rough means not calm.,20260824T093740Z_5937923c
1122,2,NGO is not corporate.,20260824T093740Z_5937923c
1123,6,Authored books means writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means not finished.,20260824T093740Z_5937923c
1125,2,Endangered means few left.,20260824T093740Z_5937923c
1126,6,Enrolled at gym means joined a fitness studio.,20260824T093740Z_5937923c
1127,1,Not complete means not finished.,20260824T093740Z_5937923c
1128,6,Hair too long implies yes had long hair.,20260824T093740Z_5937923c
1129,1,Business trip means not vacation.,20260824T093740Z_5937923c
1130,1,Need larger means one room not enough.,20260824T093740Z_5937923c
1131,6,Deadline tomorrow means yes soon.,20260824T093740Z_5937923c
1132,6,Only four hours means short night.,20260824T093740Z_5937923c
1133,1,Offer expired means not discounted.,20260824T093740Z_5937923c
1134,6,Wounded means hurt.,20260824T093740Z_5937923c
1135,1,Mark missing means not all here.,20260824T093740Z_5937923c
1137,6,Chinese means from Asia.,20260824T093740Z_5937923c
1138,6,Line went dead implies hung up/disconnected.,20260824T093740Z_5937923c
1139,6,Domestics implies someone takes care.,20260824T093740Z_5937923c
1140,1,Just opened means not long.,20260824T093740Z_5937923c
1141,6,House full of books means yes many.,20260824T093740Z_5937923c
1143,6,Few guests means small gathering.,20260824T093740Z_5937923c
1144,1,Only one week means not two.,20260824T093740Z_5937923c
1145,7,Having a baby confirms pregnant.,20260824T093740Z_5937923c
1147,1,Still owe means not paid back.,20260824T093740Z_5937923c
1148,1,Only water means no cocktail.,20260824T093740Z_5937923c
1149,3,"Orchard is fruit trees, not vegetable garden.",20260824T093740Z_5937923c
1150,1,25 years old means not underage.,20260824T093740Z_5937923c
1151,1,Extremely expensive means not affordable.,20260824T093740Z_5937923c
1152,6,Bank transfer means paid.,20260824T093740Z_5937923c
1153,1,Cannot swim means not good.,20260824T093740Z_5937923c
1154,1,Healthy again means no cold.,20260824T093740Z_5937923c
