id,score,rationale,run_id
1101,1,"Person B says they have not seen Martin for ages, which directly answers 'no' to whether they have met him lately.",20260824T093740Z_5937923c
1102,7,"Person B is currently sending out an application, which directly answers 'yes' to whether they are doing something right now.",20260824T093740Z_5937923c
1103,7,"Person B says they train with Lukas at the gym, which strongly implies 'yes' to usually exercising with him.",20260824T093740Z_5937923c
1104,7,"Person B says his grandfather passed away recently, which directly answers 'yes' to whether there was a death in his family.",20260824T093740Z_5937923c
1105,5,"1000 km is a significant distance, suggesting 'yes' it is far, but 'very far' is somewhat subjective, so it's somewhat likely yes.",20260824T093740Z_5937923c
1106,7,"A six-hour drive is a long time, directly answering 'yes' to whether it takes long to get to Munich.",20260824T093740Z_5937923c
1107,2,"The train has a delay, which means the journey is not going as planned, answering 'no'.",20260824T093740Z_5937923c
1108,2,"There is still some cereal left, meaning they have not finished it, answering 'no'.",20260824T093740Z_5937923c
1109,1,"The essay is not due for three months, which is not next week, answering 'definitely no'.",20260824T093740Z_5937923c
1110,7,"Streets are always congested with cars, directly answering 'yes' to whether there is usually a lot of traffic.",20260824T093740Z_5937923c
1111,1,"Megan is vegetarian, so she does not eat meat, answering 'definitely no'.",20260824T093740Z_5937923c
1112,7,"John has the flu, which means he is sick, answering 'definitely yes'.",20260824T093740Z_5937923c
1113,7,"Sonya runs for hours every day, which directly answers 'yes' to whether she trains daily.",20260824T093740Z_5937923c
1114,1,"Clara just woke up, so she is no longer sleeping, answering 'definitely no'.",20260824T093740Z_5937923c
1115,1,"The movie comes out next week, not today, answering 'definitely no'.",20260824T093740Z_5937923c
1116,7,"Person B has used a drill before, directly answering 'yes' to whether they have ever worked with one.",20260824T093740Z_5937923c
1117,2,"The party is tonight, not tomorrow, answering 'no' to whether it takes place tomorrow.",20260824T093740Z_5937923c
1118,7,"Person B is moving out tomorrow, which means they are leaving their flat soon, answering 'yes'.",20260824T093740Z_5937923c
1119,7,"He was always falling behind, which strongly supports that he is a slacker, answering 'yes'.",20260824T093740Z_5937923c
1120,7,"The region is famous for surfing, directly answering 'yes' to whether the area is popular for something.",20260824T093740Z_5937923c
1121,1,"The sea is quite rough, meaning it is not calm, answering 'definitely no'.",20260824T093740Z_5937923c
1122,1,"Person B works at an NGO, not a corporate company, answering 'definitely no'.",20260824T093740Z_5937923c
1123,7,"He has authored many successful books, directly answering 'yes' to whether he is a writer.",20260824T093740Z_5937923c
1124,2,"Person B is still analyzing the data, meaning they are not finished, answering 'no'.",20260824T093740Z_5937923c
1125,2,"Pandas are an endangered species, meaning there are not many left, answering 'no' to whether there are many left.",20260824T093740Z_5937923c
1126,7,"Person B has enrolled at the gym, which is a fitness studio, answering 'yes'.",20260824T093740Z_5937923c
1127,2,"The thesis is not complete yet, meaning it is not finished, answering 'no'.",20260824T093740Z_5937923c
1128,7,"Person B's hair was way too long, implying they used to have long hair, answering 'yes'.",20260824T093740Z_5937923c
1129,1,"It was a business trip, not a vacation, answering 'definitely no'.",20260824T093740Z_5937923c
1130,1,"Person B needs a larger flat, so a one-room flat is not enough, answering 'definitely no'.",20260824T093740Z_5937923c
1131,7,"The deadline is tomorrow, which means she has to hand it in soon, answering 'yes'.",20260824T093740Z_5937923c
1132,7,"Person B slept only four hours, which is a short night, answering 'yes'.",20260824T093740Z_5937923c
1133,1,"The offer had already expired, so the flight was not still discounted, answering 'definitely no'.",20260824T093740Z_5937923c
1134,7,"The cat got wounded, meaning it is hurt, answering 'yes'.",20260824T093740Z_5937923c
1135,2,"Mark is still missing, so not everyone is here, answering 'no'.",20260824T093740Z_5937923c
1137,7,"Person B is Chinese, and China is in Asia, answering 'yes' to whether they come from Asia.",20260824T093740Z_5937923c
1138,5,"The line went dead, which could mean the call was dropped rather than Person B intentionally hanging up, so it's somewhat ambiguous.",20260824T093740Z_5937923c
1139,7,"They have domestics, meaning someone is taking care of their house, answering 'yes'.",20260824T093740Z_5937923c
1140,1,"They have just opened, so the bar has not been here for long, answering 'definitely no'.",20260824T093740Z_5937923c
1141,7,"His house is full of history books, implying he owns many books, answering 'yes'.",20260824T093740Z_5937923c
1143,7,"They have only a few guests, which is a small gathering, answering 'yes'.",20260824T093740Z_5937923c
1144,1,"Person B only has one week off, not two, answering 'definitely no'.",20260824T093740Z_5937923c
1145,7,"Person B is going to have a baby, which means they are pregnant, answering 'yes'.",20260824T093740Z_5937923c
1147,2,"Person B still owes the bank money, so they have not paid back their debts, answering 'no'.",20260824T093740Z_5937923c
1148,1,"He only had water, so he did not drink a cocktail, answering 'definitely no'.",20260824T093740Z_5937923c
1149,2,"Person B owns an orchard, not a vegetable garden, answering 'no'.",20260824T093740Z_5937923c
1150,1,"He is 25 years old, which is not underage, answering 'definitely no'.",20260824T093740Z_5937923c
1151,1,"The tuition fee is extremely expensive, so Harvard is not affordable, answering 'definitely no'.",20260824T093740Z_5937923c
1152,7,"She made a bank transfer a few moments ago, meaning she has paid, answering 'yes'.",20260824T093740Z_5937923c
1153,1,"They cannot swim yet, so they are not good at swimming, answering 'definitely no'.",20260824T093740Z_5937923c
1154,1,"Person B is healthy again, so they no longer have a cold, answering 'definitely no'.",20260824T093740Z_5937923c
1155,7,"People are not allowed to get closer, meaning it is forbidden to approach, answering 'yes'.",20260824T093740Z_5937923c
1156,7,"Person B has watered them regularly, meaning someone took care of the plants, answering 'yes'.",20260824T093740Z_5937923c
1157,1,"He was already dead by then, so he was not alive in the 80s, answering 'definitely no'.",20260824T093740Z_5937923c
1158,7,"The ice layer is quite thick, meaning the lake is frozen, answering 'yes'.",20260824T093740Z_5937923c
1159,1,"Person B is in the advanced course, not the beginners' class, answering 'definitely no'.",20260824T093740Z_5937923c
1160,7,"Person B has seen a doctor, meaning they sought medical advice, answering 'yes'.",20260824T093740Z_5937923c
1161,1,"Person B went out with friends, so they did not stay home, answering 'definitely no'.",20260824T093740Z_5937923c
1162,7,"They voted yesterday, meaning there was an election recently, answering 'yes'.",20260824T093740Z_5937923c
1163,7,"The car is spotless, meaning it is completely clean, answering 'yes'.",20260824T093740Z_5937923c
1164,1,"They submitted a blank sheet, so they did not answer all questions, answering 'definitely no'.",20260824T093740Z_5937923c
1165,2,"She has just got into the changing room, so she is not out on the tennis field, answering 'no'.",20260824T093740Z_5937923c
1166,7,"He was compensated, meaning he got the money back, answering 'yes'.",20260824T093740Z_5937923c
1167,1,"No one has responded, so no one has answered the ad, answering 'definitely no'.",20260824T093740Z_5937923c
1168,1,"He does not play any instrument, so he is not a musician, answering 'definitely no'.",20260824T093740Z_5937923c
1169,7,"He has been in Japan for several months, meaning he has travelled in Asia, answering 'yes'.",20260824T093740Z_5937923c
1170,7,"They are aiming for the mountain top, which is the summit, answering 'yes'.",20260824T093740Z_5937923c
1171,7,"The customer received it, meaning they got their package, answering 'yes'.",20260824T093740Z_5937923c
1173,2,"She skipped the last four lessons, so she did not attend the whole course, answering 'no'.",20260824T093740Z_5937923c
1174,7,"The monitor's resolution is really poor, meaning the screen has a bad image, answering 'yes'.",20260824T093740Z_5937923c
1175,7,"She graduated from medical school last year, meaning she has completed her medical studies, answering 'yes'.",20260824T093740Z_5937923c
1176,1,"It is a private property, not a public building, answering 'definitely no'.",20260824T093740Z_5937923c
1201,4,Not seeing someone for ages doesn't directly answer whether they are still good friends; it's ambiguous.,20260824T093740Z_5937923c
1202,7,"Sending out an application implies looking for a job, answering 'yes'.",20260824T093740Z_5937923c
1203,7,"Training with Lukas at the gym implies knowing him, answering 'yes'.",20260824T093740Z_5937923c
1204,5,"His grandfather passed away recently, which might imply inheritance, but it's not certain, so somewhat likely yes.",20260824T093740Z_5937923c
1205,5,"1000 km is a long distance, suggesting it takes long to drive, but it's somewhat subjective.",20260824T093740Z_5937923c
1206,7,"A six-hour drive means Munich is far, answering 'yes'.",20260824T093740Z_5937923c
1207,2,"The train has a delay, so it's unlikely they will be home by noon, answering 'no'.",20260824T093740Z_5937923c
1208,2,"There is still some cereal left, so they haven't bought more, answering 'no'.",20260824T093740Z_5937923c
1209,2,"The essay is not due for three months, so they likely haven't started yet, answering 'no'.",20260824T093740Z_5937923c
