id,score,rationale,run_id
1101,1,"The answer says the person has not seen Martin for ages, which directly implies they have not met him lately. This is a clear no.",20260821T125948Z_8dbb5082
1102,5,"Sending out an application suggests the person is currently occupied, likely doing something right now. It answers yes, though indirectly.",20260821T125948Z_8dbb5082
1103,6,"Training with Lukas at the gym strongly supports usually exercising with him. It is a very likely yes, though not perfectly explicit.",20260821T125948Z_8dbb5082
1104,7,Saying the grandfather passed away recently directly confirms a death in the family. This is definitely yes.,20260821T125948Z_8dbb5082
1105,6,Saying Paris is about 1000 km away clearly indicates it is very far. This is a strong yes.,20260821T125948Z_8dbb5082
1106,6,A six hour drive directly implies it takes a long time to get to Munich. Strong yes.,20260821T125948Z_8dbb5082
1107,3,"A delay suggests the journey is not going exactly as planned, but it does not fully rule out that it is still broadly on track. This leans no.",20260821T125948Z_8dbb5082
1108,1,"If there is still some cereal left, then they have not finished it. This is a clear no.",20260821T125948Z_8dbb5082
1109,1,"If it is not due for three months, then the deadline is not next week. Definitely no.",20260821T125948Z_8dbb5082
1110,7,Always congested with cars directly means there is usually a lot of traffic. This is definitely yes.,20260821T125948Z_8dbb5082
1111,7,"Being vegetarian means she does not eat meat. This is definitely no to the meat question, so the answer strongly supports no.",20260821T125948Z_8dbb5082
1112,7,Having the flu directly means John is sick today. Definitely yes.,20260821T125948Z_8dbb5082
1113,7,Running for hours every day strongly indicates she trains daily. Definitely yes.,20260821T125948Z_8dbb5082
1114,1,"If she just woke up, she is not still sleeping. Clear no.",20260821T125948Z_8dbb5082
1115,1,"If it comes out next week, it is not released today. Definitely no.",20260821T125948Z_8dbb5082
1116,5,"Using a drill before suggests familiarity with it and likely that the person has worked with one. It is a yes, but slightly indirect.",20260821T125948Z_8dbb5082
1117,1,"Celebrating tonight means the party is tonight, not tomorrow. Clear no.",20260821T125948Z_8dbb5082
1118,6,Moving out tomorrow strongly implies leaving the flat soon. Very likely yes.,20260821T125948Z_8dbb5082
1119,6,Always falling behind strongly suggests he is a slacker. Very likely yes.,20260821T125948Z_8dbb5082
1120,7,Being famous for surfing directly answers that the area is popular for something. Definitely yes.,20260821T125948Z_8dbb5082
1121,1,Quite rough is the opposite of calm. Clear no.,20260821T125948Z_8dbb5082
1122,1,Working at an NGO is not working for a corporate company. Clear no.,20260821T125948Z_8dbb5082
1123,6,Authoring many successful books strongly indicates he is a writer. Very likely yes.,20260821T125948Z_8dbb5082
1124,1,Still analyzing it means the data work is not finished. Clear no.,20260821T125948Z_8dbb5082
1125,6,An endangered species implies there are not many pandas left in the world. Very likely yes.,20260821T125948Z_8dbb5082
1126,5,"Enrolled at the gym means the person has joined a fitness studio. This is a yes, though 'gym' and 'fitness studio' are not identical in wording.",20260821T125948Z_8dbb5082
1127,1,"If the thesis is not complete yet, it has not been finished. Clear no.",20260821T125948Z_8dbb5082
1128,5,"Saying the hair was way too long suggests they did have long hair. This is a reasonable yes, though phrased in the past tense and indirectly.",20260821T125948Z_8dbb5082
1129,2,A business trip does not support going to Japan for vacation; it suggests the trip was for work instead. Likely no.,20260821T125948Z_8dbb5082
1130,1,Needing a larger one means a one-room flat is not enough. Clear no.,20260821T125948Z_8dbb5082
1131,6,"If the deadline is tomorrow, then she does have to hand it in soon. Very likely yes.",20260821T125948Z_8dbb5082
1132,6,Sleeping only four hours indicates a short night. Very likely yes.,20260821T125948Z_8dbb5082
1133,1,"If the offer had already expired, the flight was not still discounted. Clear no.",20260821T125948Z_8dbb5082
1134,7,Got wounded directly means the cat is hurt. Definitely yes.,20260821T125948Z_8dbb5082
1135,1,"If Mark is still missing, then not everyone is here. Clear no.",20260821T125948Z_8dbb5082
1137,5,"Being Chinese implies coming from Asia, but it is slightly indirect because it refers to nationality rather than place of origin. Still a likely yes.",20260821T125948Z_8dbb5082
1138,4,The line went dead does not clearly tell us whether the person hung up or the call disconnected for another reason. Ambiguous.,20260821T125948Z_8dbb5082
1139,6,Having domestics means someone is taking care of the house. Very likely yes.,20260821T125948Z_8dbb5082
1140,1,Just opened means the bar has not been there for long. Clear no.,20260821T125948Z_8dbb5082
1141,6,A house full of history books strongly suggests he owns many books. Very likely yes.,20260821T125948Z_8dbb5082
1143,6,Only a few guests over for dinner implies a small gathering tonight. Very likely yes.,20260821T125948Z_8dbb5082
1144,1,Having only one week off work means not having two weeks of holiday. Clear no.,20260821T125948Z_8dbb5082
1145,6,Going to have a baby is a strong indirect indication of being pregnant. Very likely yes.,20260821T125948Z_8dbb5082
1147,1,Still owing the bank money means the debts have not been paid back. Clear no.,20260821T125948Z_8dbb5082
1148,1,Only having water means he did not drink a cocktail. Clear no.,20260821T125948Z_8dbb5082
1149,1,"Owning an orchard is not the same as having a vegetable garden. This suggests no, even if gardens can differ, so likely no.",20260821T125948Z_8dbb5082
1150,1,Being 25 years old means the son is not underage. Clear no.,20260821T125948Z_8dbb5082
1151,3,"Extremely expensive tuition suggests affordability is low, but 'affordable' is somewhat subjective. This leans no.",20260821T125948Z_8dbb5082
1152,6,Making a bank transfer a few moments ago strongly indicates she has paid already. Very likely yes.,20260821T125948Z_8dbb5082
1153,1,"If they cannot swim yet, they are not good at swimming. Clear no.",20260821T125948Z_8dbb5082
1154,6,Being healthy again strongly suggests the cold is gone. Very likely yes.,20260821T125948Z_8dbb5082
