id,score,rationale,run_id
1101,1,Not seeing him for ages directly implies he has not met Martin lately.,20260824T093740Z_5937923c
1102,7,"Sending out an application is an activity, confirming he is doing something right now.",20260824T093740Z_5937923c
1103,6,"Training with him at the gym implies regular exercising together, so likely yes.",20260824T093740Z_5937923c
1104,7,Grandfather passing away recently is a death in the family.,20260824T093740Z_5937923c
1105,6,"1000 km is a considerable distance, implying yes it is far.",20260824T093740Z_5937923c
1106,6,"A six hour drive is a long time, implying yes.",20260824T093740Z_5937923c
1107,2,Train delay indicates the journey is not going as planned.,20260824T093740Z_5937923c
1108,2,Some cereal being left implies they have not finished it.,20260824T093740Z_5937923c
1109,1,Not due for three months directly contradicts a deadline next week.,20260824T093740Z_5937923c
1110,7,Streets always congested confirms lots of traffic.,20260824T093740Z_5937923c
1111,1,Being vegetarian means she does not eat meat.,20260824T093740Z_5937923c
1112,7,Having the flu confirms he is sick.,20260824T093740Z_5937923c
1113,7,Running for hours every day confirms daily training.,20260824T093740Z_5937923c
1114,1,Just waking up means she is no longer sleeping.,20260824T093740Z_5937923c
1115,1,Coming out next week means not today.,20260824T093740Z_5937923c
1116,7,Having used one before directly confirms experience.,20260824T093740Z_5937923c
1117,2,"Celebrating tonight implies the party is today, not tomorrow.",20260824T093740Z_5937923c
1118,7,Moving out tomorrow confirms leaving the flat soon.,20260824T093740Z_5937923c
1119,6,"Always falling behind suggests slacking, though it could be for other reasons; likely yes.",20260824T093740Z_5937923c
1120,7,Famous for surfing confirms the area is popular for something.,20260824T093740Z_5937923c
1121,1,Quite rough is the opposite of calm.,20260824T093740Z_5937923c
1122,2,Working at an NGO implies not a corporate company.,20260824T093740Z_5937923c
1123,7,Authoring many books confirms he is a writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means not finished.,20260824T093740Z_5937923c
1125,2,Being endangered implies few remain.,20260824T093740Z_5937923c
1126,7,Enrolling at the gym is joining a fitness studio.,20260824T093740Z_5937923c
1127,1,Explicitly says the thesis is not complete.,20260824T093740Z_5937923c
1128,6,Saying hair was way too long confirms it used to be long.,20260824T093740Z_5937923c
1129,2,A business trip implies it was not a vacation.,20260824T093740Z_5937923c
1130,1,Needing a larger one means one room is not enough.,20260824T093740Z_5937923c
1131,7,Deadline tomorrow means she must hand in soon.,20260824T093740Z_5937923c
1132,7,Only four hours of sleep confirms a short night.,20260824T093740Z_5937923c
1133,1,Offer expired means the flight was no longer discounted.,20260824T093740Z_5937923c
1134,7,Got wounded confirms the cat is hurt.,20260824T093740Z_5937923c
1135,1,Mark missing means not everyone is present.,20260824T093740Z_5937923c
1137,7,Chinese means from Asia.,20260824T093740Z_5937923c
1138,4,"The line going dead suggests the call ended, but not necessarily that B hung up; ambiguous, arguably no.",20260824T093740Z_5937923c
1139,6,Having domestic help implies someone takes care of the house.,20260824T093740Z_5937923c
1140,1,Just opened means not here for long.,20260824T093740Z_5937923c
1141,7,House full of books confirms owning many books.,20260824T093740Z_5937923c
1143,7,Only a few guests confirms a small gathering.,20260824T093740Z_5937923c
1144,1,Only one week off contradicts two weeks.,20260824T093740Z_5937923c
1145,7,Going to have a baby confirms pregnancy.,20260824T093740Z_5937923c
1147,2,Still owing money means debts are not fully paid.,20260824T093740Z_5937923c
1148,1,Only water means no cocktail.,20260824T093740Z_5937923c
1149,4,"An orchard is fruit trees, not a vegetable garden, so it implicitly denies, but it's a partial answer; leaning no.",20260824T093740Z_5937923c
1150,1,"25 years old is an adult, not underage.",20260824T093740Z_5937923c
1151,1,Extremely expensive tuition means not affordable.,20260824T093740Z_5937923c
1152,7,A bank transfer moments ago confirms she paid.,20260824T093740Z_5937923c
1153,1,Cannot swim yet means not good at swimming.,20260824T093740Z_5937923c
1154,1,Healthy again means the cold is gone.,20260824T093740Z_5937923c
1155,7,Not allowed to get closer confirms approach is forbidden.,20260824T093740Z_5937923c
1156,7,Having watered them regularly confirms someone cared for them.,20260824T093740Z_5937923c
1157,1,Already dead by then means not alive in the 80s.,20260824T093740Z_5937923c
1158,7,A thick ice layer confirms the lake is frozen.,20260824T093740Z_5937923c
1159,1,Advanced course means not the beginners' class.,20260824T093740Z_5937923c
1160,7,Seeing a doctor is seeking medical advice.,20260824T093740Z_5937923c
1161,1,Going out with friends means not staying home.,20260824T093740Z_5937923c
1162,7,Voting yesterday confirms a recent election.,20260824T093740Z_5937923c
1163,7,Spotless means completely clean.,20260824T093740Z_5937923c
1164,1,A blank sheet means no questions were answered.,20260824T093740Z_5937923c
1165,2,Just entered the changing room implies she is not on the field.,20260824T093740Z_5937923c
1166,6,"Being compensated implies he got money back, though not exactly the same; likely yes.",20260824T093740Z_5937923c
1167,1,No one has responded is an explicit no.,20260824T093740Z_5937923c
1168,2,"Not playing any instrument strongly suggests he is not a musician, though singers exist.",20260824T093740Z_5937923c
1169,7,Being in Japan for months confirms travel in Asia.,20260824T093740Z_5937923c
1170,7,Aiming for the mountain top is the summit.,20260824T093740Z_5937923c
1171,7,The customer received it directly confirms.,20260824T093740Z_5937923c
1173,1,Skipping the last four lessons means she did not attend the whole course.,20260824T093740Z_5937923c
1174,6,Poor resolution implies bad image quality.,20260824T093740Z_5937923c
1175,7,Graduating from medical school confirms completed studies.,20260824T093740Z_5937923c
1176,1,Private property means it is not a public building.,20260824T093740Z_5937923c
1201,2,"Not having seen him for ages suggests the friendship has faded, implying no, though not conclusive.",20260824T093740Z_5937923c
1202,6,Sending out an application strongly implies job searching.,20260824T093740Z_5937923c
1203,7,Training with him confirms knowing him.,20260824T093740Z_5937923c
1204,5,"The grandfather's recent death hints at inheritance, suggesting yes, but it is indirect.",20260824T093740Z_5937923c
