id,score,rationale,run_id
1101,2,"Person B says they have not seen Martin for ages, which strongly suggests the answer to whether they met Martin lately is no.",20260820T143619Z_a1aca67a
1102,5,"B mentions sending out an application, which implies they are doing something right now, though it does not explicitly confirm the exact present activity asked about.",20260820T143619Z_a1aca67a
1103,6,Training with Lukas at the gym strongly supports that they usually exercise with him.,20260820T143619Z_a1aca67a
1104,7,Saying the grandfather passed away recently directly answers yes to a death in the family.,20260820T143619Z_a1aca67a
1105,6,A distance of about 1000 km clearly indicates Paris is very far from here.,20260820T143619Z_a1aca67a
1106,6,A six hour drive clearly means it takes long to get to Munich.,20260820T143619Z_a1aca67a
1107,2,"A delay means the journey is not going as planned, so this is likely no.",20260820T143619Z_a1aca67a
1108,7,Saying there is still some left directly answers no to having finished the cereal.,20260820T143619Z_a1aca67a
1109,1,"If it is not due for three months, then the deadline is definitely not next week.",20260820T143619Z_a1aca67a
1110,7,Always congested with cars clearly means there is usually a lot of traffic.,20260820T143619Z_a1aca67a
1111,7,Being vegetarian directly indicates she does not eat meat.,20260820T143619Z_a1aca67a
1112,6,Having the flu strongly implies John is sick today.,20260820T143619Z_a1aca67a
1113,7,Running for hours every day clearly supports that she trains daily.,20260820T143619Z_a1aca67a
1114,7,Just woke up directly means she is no longer sleeping.,20260820T143619Z_a1aca67a
1115,1,"If it comes out next week, it is not being released today.",20260820T143619Z_a1aca67a
1116,6,"Having used a drill before strongly implies experience with one, though not necessarily deep expertise.",20260820T143619Z_a1aca67a
1117,1,Celebrating tonight indicates the party is not tomorrow.,20260820T143619Z_a1aca67a
1118,6,Moving out tomorrow strongly suggests leaving the flat soon.,20260820T143619Z_a1aca67a
1119,6,"Always falling behind strongly supports that he is a slacker, though it is slightly indirect.",20260820T143619Z_a1aca67a
1120,7,Being famous for surfing directly answers that the area is popular for something.,20260820T143619Z_a1aca67a
1121,1,"Quite rough is the opposite of calm, so the answer is clearly no.",20260820T143619Z_a1aca67a
1122,1,Working at an NGO means not working for a corporate company.,20260820T143619Z_a1aca67a
1123,6,Having authored many successful books strongly indicates he is a writer.,20260820T143619Z_a1aca67a
1124,1,Still analyzing it means the data work is not finished.,20260820T143619Z_a1aca67a
1125,6,Calling pandas an endangered species strongly implies there are not many left.,20260820T143619Z_a1aca67a
1126,6,Enrolled at the gym strongly suggests joining a fitness studio.,20260820T143619Z_a1aca67a
1127,1,"If the thesis is not complete yet, it has not been finished.",20260820T143619Z_a1aca67a
1128,6,Saying the hair was way too long strongly implies they used to have long hair.,20260820T143619Z_a1aca67a
1129,2,"A business trip contradicts the idea that the trip was for vacation, so likely no.",20260820T143619Z_a1aca67a
1130,1,Needing a larger one indicates a one-room flat is not enough.,20260820T143619Z_a1aca67a
1131,6,"If the deadline is tomorrow, then she has to hand it in soon.",20260820T143619Z_a1aca67a
1132,6,Sleeping only four hours clearly indicates a short night.,20260820T143619Z_a1aca67a
1133,1,"If the offer had already expired, it was not still discounted.",20260820T143619Z_a1aca67a
1134,6,Got wounded directly means the cat is hurt.,20260820T143619Z_a1aca67a
1135,1,"If Mark is still missing, then not all of us are here.",20260820T143619Z_a1aca67a
1137,5,"Being Chinese suggests the person comes from Asia, but it is not a strict guarantee since nationality and origin differ.",20260820T143619Z_a1aca67a
1138,5,"The line went dead suggests the call ended, but it is a bit indirect rather than an explicit yes.",20260820T143619Z_a1aca67a
1139,6,Having domestics implies someone is taking care of the house.,20260820T143619Z_a1aca67a
1140,1,Just opened means the bar has not been there for long.,20260820T143619Z_a1aca67a
1141,6,A house full of history books strongly suggests he owns many books.,20260820T143619Z_a1aca67a
1143,6,Only a few guests over for dinner clearly indicates a small gathering.,20260820T143619Z_a1aca67a
1144,1,Only one week off work means they do not have two weeks of holiday.,20260820T143619Z_a1aca67a
1145,6,Going to have a baby strongly indicates pregnancy.,20260820T143619Z_a1aca67a
1147,1,Still owing the bank money means the debts have not been paid back.,20260820T143619Z_a1aca67a
1148,1,Only had water means he did not drink a cocktail.,20260820T143619Z_a1aca67a
1149,4,"Owning an orchard does not directly answer whether they have a vegetable garden. It could imply gardening land, but it is not enough to tell yes or no.",20260820T143619Z_a1aca67a
1150,1,Being 25 years old means the son is not underage.,20260820T143619Z_a1aca67a
1151,1,Extremely expensive tuition implies Harvard is not affordable.,20260820T143619Z_a1aca67a
1152,6,A bank transfer moments ago strongly implies she has paid them already.,20260820T143619Z_a1aca67a
1153,1,"If they cannot swim yet, they are not good at swimming.",20260820T143619Z_a1aca67a
1154,1,Being healthy again means she no longer has the cold.,20260820T143619Z_a1aca67a
1155,7,Not allowed to get closer directly means it is forbidden to approach the area.,20260820T143619Z_a1aca67a
1156,6,Watered them regularly suggests someone did take care of the plants.,20260820T143619Z_a1aca67a
1157,1,Already dead by then means the artist was not alive in the 80s.,20260820T143619Z_a1aca67a
