id,score,rationale,run_id
1101,1,Saying he has not seen Martin for ages directly implies no recent meeting.,20260821T125948Z_8dbb5082
1102,7,Sending an application is something being done right now.,20260821T125948Z_8dbb5082
1103,6,"Training with Lukas at the gym strongly indicates exercising with him, though not necessarily usually.",20260821T125948Z_8dbb5082
1104,7,A grandfather passing away is directly a death in the family.,20260821T125948Z_8dbb5082
1105,6,A distance of 1000 km strongly supports that Paris is very far.,20260821T125948Z_8dbb5082
1106,7,A six-hour drive clearly takes a long time.,20260821T125948Z_8dbb5082
1107,2,A train delay indicates the journey is not going exactly as planned.,20260821T125948Z_8dbb5082
1108,1,"Some cereal remains, so they have not finished it.",20260821T125948Z_8dbb5082
1109,1,A deadline in three months is not next week.,20260821T125948Z_8dbb5082
1110,7,Always congested streets directly indicate frequent heavy traffic.,20260821T125948Z_8dbb5082
1111,1,A vegetarian does not eat meat.,20260821T125948Z_8dbb5082
1112,7,Having the flu directly means John is sick.,20260821T125948Z_8dbb5082
1113,7,Running for hours every day directly supports daily training.,20260821T125948Z_8dbb5082
1114,1,Just waking up means Clara is no longer sleeping.,20260821T125948Z_8dbb5082
1115,1,"The movie comes out next week, not today.",20260821T125948Z_8dbb5082
1116,7,Having used a drill before directly answers yes.,20260821T125948Z_8dbb5082
1117,1,Celebrating tonight means the party is not tomorrow.,20260821T125948Z_8dbb5082
1118,6,Moving out tomorrow strongly implies leaving the flat soon.,20260821T125948Z_8dbb5082
1119,6,Someone who was always falling behind is plausibly a slacker.,20260821T125948Z_8dbb5082
1120,7,Being famous for surfing directly identifies what the region is popular for.,20260821T125948Z_8dbb5082
1121,1,Rough seas are the opposite of calm seas.,20260821T125948Z_8dbb5082
1122,1,Working at an NGO contradicts working for a corporate company.,20260821T125948Z_8dbb5082
1123,7,Authoring many successful books directly supports being a writer.,20260821T125948Z_8dbb5082
1124,1,Still analyzing the data means the work is not finished.,20260821T125948Z_8dbb5082
1125,2,"Calling pandas endangered suggests their numbers are limited, though it does not give an exact count.",20260821T125948Z_8dbb5082
1126,7,Enrolling at the gym directly indicates joining a fitness studio.,20260821T125948Z_8dbb5082
1127,1,The thesis is explicitly not complete yet.,20260821T125948Z_8dbb5082
1128,7,Saying the hair was way too long directly confirms having long hair in the past.,20260821T125948Z_8dbb5082
1129,1,"The trip was for business, not vacation.",20260821T125948Z_8dbb5082
1130,1,Needing a larger flat means a one-room flat is not enough.,20260821T125948Z_8dbb5082
1131,7,A deadline tomorrow means she has to hand it in soon.,20260821T125948Z_8dbb5082
1132,7,Sleeping only four hours clearly describes a short night.,20260821T125948Z_8dbb5082
1133,1,"The discount offer had expired, so it was no longer discounted.",20260821T125948Z_8dbb5082
1134,7,Getting wounded directly confirms that the cat is hurt.,20260821T125948Z_8dbb5082
1135,1,"Mark is still missing, so everyone is not present.",20260821T125948Z_8dbb5082
1137,7,Being Chinese strongly indicates coming from Asia.,20260821T125948Z_8dbb5082
1138,6,The line going dead strongly suggests the call was hung up or disconnected.,20260821T125948Z_8dbb5082
1139,6,Having domestics indicates that someone is taking care of the house.,20260821T125948Z_8dbb5082
1140,1,"The bar has just opened, so it has not been there for long.",20260821T125948Z_8dbb5082
1141,6,A house full of books strongly indicates that he owns many books.,20260821T125948Z_8dbb5082
1143,7,Having only a few guests directly describes a small gathering.,20260821T125948Z_8dbb5082
1144,1,"The speaker has only one week off, not two.",20260821T125948Z_8dbb5082
1145,7,Going to have a baby directly indicates pregnancy.,20260821T125948Z_8dbb5082
1147,1,Still owing money means the debts have not been fully paid back.,20260821T125948Z_8dbb5082
1148,1,Having only water means he did not drink a cocktail.,20260821T125948Z_8dbb5082
1149,2,"An orchard is not specifically a vegetable garden, so the answer leans no.",20260821T125948Z_8dbb5082
1150,1,"At 25 years old, the son is not underage.",20260821T125948Z_8dbb5082
1151,1,Extremely expensive tuition indicates that Harvard is not affordable.,20260821T125948Z_8dbb5082
1152,7,Making a bank transfer moments ago directly indicates payment.,20260821T125948Z_8dbb5082
1153,1,"The children cannot swim, so they are not good at swimming.",20260821T125948Z_8dbb5082
1154,1,Being healthy again indicates the cold is no longer present.,20260821T125948Z_8dbb5082
1155,7,People being forbidden from getting closer directly confirms the area is off limits.,20260821T125948Z_8dbb5082
1156,7,Regularly watering the plants directly indicates taking care of them.,20260821T125948Z_8dbb5082
1157,1,Being already dead by the 1980s means the artist was not alive then.,20260821T125948Z_8dbb5082
1158,6,A thick ice layer strongly supports that the lake is frozen.,20260821T125948Z_8dbb5082
1159,1,Being in an advanced course means the speaker is not attending the beginners’ class.,20260821T125948Z_8dbb5082
1160,7,Seeing a doctor directly confirms seeking medical advice.,20260821T125948Z_8dbb5082
1161,1,Going out with friends means the speaker did not stay home.,20260821T125948Z_8dbb5082
1162,6,Voting yesterday strongly suggests there was a recent election.,20260821T125948Z_8dbb5082
1163,7,Spotless directly means completely clean.,20260821T125948Z_8dbb5082
1164,1,Submitting a blank sheet indicates that the questions were not answered.,20260821T125948Z_8dbb5082
1165,2,Being in the changing room indicates she is not currently out on the tennis field.,20260821T125948Z_8dbb5082
1166,7,Being compensated directly indicates receiving money back.,20260821T125948Z_8dbb5082
1167,1,No one responding means nobody has answered the advertisement.,20260821T125948Z_8dbb5082
1168,1,Not playing any instrument strongly contradicts being a musician.,20260821T125948Z_8dbb5082
1169,7,Being in Japan for several months directly confirms travel in Asia.,20260821T125948Z_8dbb5082
1170,7,Aiming for the mountain top directly matches having the summit as the goal.,20260821T125948Z_8dbb5082
1171,7,The customer receiving the package directly confirms delivery.,20260821T125948Z_8dbb5082
1173,1,Skipping the last four lessons means she did not attend the whole course.,20260821T125948Z_8dbb5082
1174,7,Poor monitor resolution directly explains a bad image.,20260821T125948Z_8dbb5082
1175,7,Graduating from medical school directly confirms completion of the studies.,20260821T125948Z_8dbb5082
1176,1,Private property is the opposite of a public building.,20260821T125948Z_8dbb5082
