id,score,rationale,run_id
1101,1,Has not seen him for ages.,20260821T125948Z_8dbb5082
1102,7,B is currently sending an application.,20260821T125948Z_8dbb5082
1103,6,B says they train together at the gym.,20260821T125948Z_8dbb5082
1104,7,His grandfather recently died.,20260821T125948Z_8dbb5082
1105,6,"1,000 km is very far in ordinary travel terms.",20260821T125948Z_8dbb5082
1106,6,A six-hour drive is long.,20260821T125948Z_8dbb5082
1107,2,A train delay means the journey is not proceeding as planned.,20260821T125948Z_8dbb5082
1108,1,Some cereal remains.,20260821T125948Z_8dbb5082
1109,1,The deadline is three months away.,20260821T125948Z_8dbb5082
1110,7,The streets are always congested.,20260821T125948Z_8dbb5082
1111,1,Vegetarians do not eat meat.,20260821T125948Z_8dbb5082
1112,7,Having the flu means he is sick.,20260821T125948Z_8dbb5082
1113,7,She runs for hours every day.,20260821T125948Z_8dbb5082
1114,1,She has just woken up.,20260821T125948Z_8dbb5082
1115,1,"It releases next week, not today.",20260821T125948Z_8dbb5082
1116,7,B has used a drill before.,20260821T125948Z_8dbb5082
1117,1,"The party is tonight, not tomorrow.",20260821T125948Z_8dbb5082
1118,7,Moving out tomorrow is leaving soon.,20260821T125948Z_8dbb5082
1119,6,Always falling behind suggests being a slacker.,20260821T125948Z_8dbb5082
1120,7,The region is famous for surfing.,20260821T125948Z_8dbb5082
1121,1,"The sea is rough, not calm.",20260821T125948Z_8dbb5082
1122,1,B works at an NGO rather than a corporate company.,20260821T125948Z_8dbb5082
1123,7,He has authored many books.,20260821T125948Z_8dbb5082
1124,1,B is still analyzing the data.,20260821T125948Z_8dbb5082
1125,2,Being endangered implies relatively few remain.,20260821T125948Z_8dbb5082
1126,7,Enrolling at a gym answers yes.,20260821T125948Z_8dbb5082
1127,1,The thesis is not complete.,20260821T125948Z_8dbb5082
1128,7,B says their hair was very long.,20260821T125948Z_8dbb5082
1129,1,It was a business trip rather than a vacation.,20260821T125948Z_8dbb5082
1130,1,B needs a larger flat.,20260821T125948Z_8dbb5082
1131,7,The deadline is tomorrow.,20260821T125948Z_8dbb5082
1132,7,Four hours of sleep is a short night.,20260821T125948Z_8dbb5082
1133,1,The discount had expired.,20260821T125948Z_8dbb5082
1134,7,The cat was wounded.,20260821T125948Z_8dbb5082
1135,1,Mark is still missing.,20260821T125948Z_8dbb5082
1137,7,B is Chinese.,20260821T125948Z_8dbb5082
1138,6,A dead line strongly implies the call ended.,20260821T125948Z_8dbb5082
1139,7,They employ domestic staff.,20260821T125948Z_8dbb5082
1140,1,The bar has just opened.,20260821T125948Z_8dbb5082
1141,7,His house is full of books.,20260821T125948Z_8dbb5082
1143,7,Only a few guests indicates a small gathering.,20260821T125948Z_8dbb5082
1144,1,B has only one week off.,20260821T125948Z_8dbb5082
1145,7,Going to have a baby indicates pregnancy.,20260821T125948Z_8dbb5082
1147,1,B still owes money.,20260821T125948Z_8dbb5082
1148,1,He only drank water.,20260821T125948Z_8dbb5082
1149,6,"An orchard is a fruit-growing garden, though not necessarily vegetables.",20260821T125948Z_8dbb5082
1150,1,"At 25, he is not underage.",20260821T125948Z_8dbb5082
1151,1,Extremely expensive tuition means it is not affordable.,20260821T125948Z_8dbb5082
1152,7,She recently made a bank transfer.,20260821T125948Z_8dbb5082
1153,1,They cannot swim yet.,20260821T125948Z_8dbb5082
1154,1,B is healthy again.,20260821T125948Z_8dbb5082
1155,7,People are explicitly not allowed to approach.,20260821T125948Z_8dbb5082
1156,7,B has watered the plants regularly.,20260821T125948Z_8dbb5082
1157,1,He was already dead by the 1980s.,20260821T125948Z_8dbb5082
1158,7,A thick ice layer means the lake is frozen.,20260821T125948Z_8dbb5082
1159,1,B is in an advanced course.,20260821T125948Z_8dbb5082
1160,7,B has seen a doctor.,20260821T125948Z_8dbb5082
1161,1,B went out with friends.,20260821T125948Z_8dbb5082
1162,7,They voted yesterday.,20260821T125948Z_8dbb5082
1163,7,Spotless means completely clean.,20260821T125948Z_8dbb5082
1164,1,A blank sheet answers none of the questions.,20260821T125948Z_8dbb5082
