id,score,rationale,run_id
1101,1,"Person B says they have not seen Martin for ages, which directly implies they have not met him lately. This is a clear 'no' answer.",20260824T093740Z_5937923c
1102,7,"Person B says they are sending out an application, which is clearly doing something right now. Definite yes.",20260824T093740Z_5937923c
1103,7,"Person B says they train with Lukas at the gym, which directly confirms they exercise with him. Definite yes.",20260824T093740Z_5937923c
1104,7,"Person B says his grandfather passed away recently, which directly confirms a death in the family. Definite yes.",20260824T093740Z_5937923c
1105,6,"1000 km is quite far, so the answer strongly implies yes, Paris is very far. Very likely yes.",20260824T093740Z_5937923c
1106,6,"A six-hour drive is a long time, strongly implying yes, it does take long. Very likely yes.",20260824T093740Z_5937923c
1107,2,"The train has some delay, suggesting the journey is not going as planned. Very likely no.",20260824T093740Z_5937923c
1108,2,There is still some left implies they have not finished it. Very likely no.,20260824T093740Z_5937923c
1109,1,"The deadline is not for three months, clearly indicating it is not next week. Definitely no.",20260824T093740Z_5937923c
1110,7,Streets always congested with cars directly confirms there is a lot of traffic. Definitely yes.,20260824T093740Z_5937923c
1111,1,"She is vegetarian, so she does not eat meat. Definitely no.",20260824T093740Z_5937923c
1112,7,Having the flu confirms John is sick. Definitely yes.,20260824T093740Z_5937923c
1113,7,Running for hours every day confirms daily training. Definitely yes.,20260824T093740Z_5937923c
1114,1,She just woke up means she is no longer sleeping. Definitely no.,20260824T093740Z_5937923c
1115,1,"It comes out next week, not today. Definitely no.",20260824T093740Z_5937923c
1116,7,Having used one before confirms experience with a drill. Definitely yes.,20260824T093740Z_5937923c
1117,2,"The party is tonight, not tomorrow. Very likely no.",20260824T093740Z_5937923c
1118,6,Moving out tomorrow implies leaving the flat soon. Very likely yes.,20260824T093740Z_5937923c
1119,6,Always falling behind strongly implies he is a slacker. Very likely yes.,20260824T093740Z_5937923c
1120,7,The region being famous for surfing confirms it is popular for something. Definitely yes.,20260824T093740Z_5937923c
1121,1,"It is quite rough, meaning the sea is not calm. Definitely no.",20260824T093740Z_5937923c
1122,1,Working at an NGO is not a corporate company. Definitely no.,20260824T093740Z_5937923c
1123,7,Authoring many successful books confirms he is a writer. Definitely yes.,20260824T093740Z_5937923c
1124,1,Still analyzing the data means not finished. Definitely no.,20260824T093740Z_5937923c
1125,1,Being an endangered species implies there are not many left. Definitely no.,20260824T093740Z_5937923c
1126,7,Enrolling at the gym directly confirms joining a fitness studio. Definitely yes.,20260824T093740Z_5937923c
1127,1,"The thesis is not complete yet, so not finished. Definitely no.",20260824T093740Z_5937923c
1128,7,Hair being way too long confirms having had long hair. Definitely yes.,20260824T093740Z_5937923c
1129,1,"It was a business trip, not a vacation. Definitely no.",20260824T093740Z_5937923c
1130,1,Needing a larger one means a one-room flat is not enough. Definitely no.,20260824T093740Z_5937923c
1131,7,Deadline being tomorrow confirms she has to hand in soon. Definitely yes.,20260824T093740Z_5937923c
1132,7,Sleeping only four hours confirms a short night. Definitely yes.,20260824T093740Z_5937923c
1133,1,The offer had already expired means the flight was no longer discounted. Definitely no.,20260824T093740Z_5937923c
1134,7,Getting wounded confirms the cat is hurt. Definitely yes.,20260824T093740Z_5937923c
1135,1,Mark is still missing means not everyone is here. Definitely no.,20260824T093740Z_5937923c
1137,7,Being Chinese confirms coming from Asia. Definitely yes.,20260824T093740Z_5937923c
1138,4,"The line went dead is ambiguous - it could mean the call ended without Person B hanging up, or it could be a way of saying the call ended. It does not clearly confirm or deny that Person B hung up.",20260824T093740Z_5937923c
1139,7,Having domestics confirms someone is taking care of the house. Definitely yes.,20260824T093740Z_5937923c
1140,1,They have just opened means the bar has not been there for long. Definitely no.,20260824T093740Z_5937923c
1141,7,House full of history books confirms owning many books. Definitely yes.,20260824T093740Z_5937923c
1143,7,Having only a few guests over for dinner confirms a small gathering. Definitely yes.,20260824T093740Z_5937923c
1144,1,Only having one week off means not having two weeks of holiday. Definitely no.,20260824T093740Z_5937923c
1145,7,Going to have a baby directly confirms pregnancy. Definitely yes.,20260824T093740Z_5937923c
1147,1,Still owing the bank money means debts have not been paid back. Definitely no.,20260824T093740Z_5937923c
1148,1,Only having water means he did not drink a cocktail. Definitely no.,20260824T093740Z_5937923c
1149,3,"Owning an orchard is related to growing produce but is not a vegetable garden. Somewhat likely no, as an orchard grows fruit not vegetables.",20260824T093740Z_5937923c
1150,1,Being 25 years old means he is not underage. Definitely no.,20260824T093740Z_5937923c
1151,1,Extremely expensive tuition fee means it is not affordable. Definitely no.,20260824T093740Z_5937923c
1152,7,Making a bank transfer confirms she has paid. Definitely yes.,20260824T093740Z_5937923c
1153,1,Cannot swim yet means they are not good at swimming. Definitely no.,20260824T093740Z_5937923c
1154,1,Being healthy again means no longer having a cold. Definitely no.,20260824T093740Z_5937923c
1155,7,People not being allowed to get closer confirms it is forbidden to approach. Definitely yes.,20260824T093740Z_5937923c
1156,7,Watering them regularly confirms someone took care of the plants. Definitely yes.,20260824T093740Z_5937923c
1157,1,Already dead by then means the artist was not alive in the 80s. Definitely no.,20260824T093740Z_5937923c
1158,7,A thick ice layer confirms the lake is frozen. Definitely yes.,20260824T093740Z_5937923c
1159,1,Being in the advanced course means not attending the beginners' class. Definitely no.,20260824T093740Z_5937923c
1160,7,Having seen a doctor confirms seeking medical advice. Definitely yes.,20260824T093740Z_5937923c
1161,1,Going out with friends means did not stay home. Definitely no.,20260824T093740Z_5937923c
1162,7,Voting yesterday confirms a recent election. Definitely yes.,20260824T093740Z_5937923c
1163,7,Being spotless confirms the car is completely clean. Definitely yes.,20260824T093740Z_5937923c
1164,1,Submitting a blank sheet means they have not answered any questions. Definitely no.,20260824T093740Z_5937923c
1165,1,Just getting into the changing room means she is no longer on the tennis field. Definitely no.,20260824T093740Z_5937923c
1166,7,Being compensated confirms getting money back. Definitely yes.,20260824T093740Z_5937923c
1167,1,No one has responded confirms no one answered the ad. Definitely no.,20260824T093740Z_5937923c
1168,1,Not playing any instrument confirms he is not a musician. Definitely no.,20260824T093740Z_5937923c
1169,7,Having been in Japan for several months confirms travel in Asia. Definitely yes.,20260824T093740Z_5937923c
1170,7,Aiming for the mountain top confirms the summit is the goal. Definitely yes.,20260824T093740Z_5937923c
1171,7,The customer receiving it confirms the package was delivered. Definitely yes.,20260824T093740Z_5937923c
1173,1,Skipping the last four lessons means she did not attend the whole course. Definitely no.,20260824T093740Z_5937923c
1174,7,Poor monitor resolution confirms a bad image on the screen. Definitely yes.,20260824T093740Z_5937923c
1175,7,Graduating from medical school confirms completing medical studies. Definitely yes.,20260824T093740Z_5937923c
1176,1,Being private property means it is not a public building. Definitely no.,20260824T093740Z_5937923c
1201,2,"Not having seen Martin for ages suggests the friendship may have faded, making it very likely no longer a close friendship. Very likely no.",20260824T093740Z_5937923c
1202,7,Sending out an application directly confirms looking for a job. Definitely yes.,20260824T093740Z_5937923c
1203,7,Training with Lukas at the gym confirms knowing him. Definitely yes.,20260824T093740Z_5937923c
1204,4,"The grandfather passing away could mean inheritance, but it is not certain. The answer is ambiguous regarding property ownership.",20260824T093740Z_5937923c
1205,6,"1000 km is a long drive, strongly implying yes it takes long to drive to Paris. Very likely yes.",20260824T093740Z_5937923c
1206,6,A six-hour drive implies Munich is far. Very likely yes.,20260824T093740Z_5937923c
1207,2,"Train delay suggests arrival will be late, making it very likely no for being home by noon. Very likely no.",20260824T093740Z_5937923c
1208,2,There still being some left implies they did not need to buy more. Very likely no.,20260824T093740Z_5937923c
1209,2,"Not being due for three months suggests no urgency to start yet, somewhat implying they have not started. Somewhat likely no.",20260824T093740Z_5937923c
1210,6,Streets always congested suggests they will likely be late. Very likely yes.,20260824T093740Z_5937923c
1211,1,Being vegetarian means she would not go to a steak house to eat meat. Definitely no.,20260824T093740Z_5937923c
1212,6,Having the flu suggests staying home is likely. Very likely yes.,20260824T093740Z_5937923c
1213,5,"Running for hours every day suggests she is serious about running and likely registered for a marathon, but it is not certain. Somewhat likely yes.",20260824T093740Z_5937923c
1214,1,Just waking up means she has not had breakfast yet. Definitely no.,20260824T093740Z_5937923c
1215,1,Coming out next week means it has not been seen yet. Definitely no.,20260824T093740Z_5937923c
1216,7,Having used one before confirms knowing how to use a drill. Definitely yes.,20260824T093740Z_5937923c
