id,score,rationale,run_id
1101,1,"Person B says they haven't seen him for ages, which directly answers 'no' to having met him lately.",20260821T125948Z_8dbb5082
1102,7,"Person B is currently sending an application, which confirms they are doing something right now.",20260821T125948Z_8dbb5082
1103,7,"Person B confirms they train with Lukas at the gym, answering 'yes' to the question of whether they usually exercise with him.",20260821T125948Z_8dbb5082
1104,7,Person B confirms a death in the family by stating his grandfather passed away.,20260821T125948Z_8dbb5082
1105,5,"While 1000km is a significant distance, the answer provides a specific distance rather than a simple yes/no, but it implies the distance is substantial (yes, it is far).",20260821T125948Z_8dbb5082
1106,5,"A six-hour drive is generally considered a long time, implying 'yes' to the question.",20260821T125948Z_8dbb5082
1107,2,"A delay suggests the journey is not going as planned, answering 'no'.",20260821T125948Z_8dbb5082
1108,2,"If there is still cereal left, they have not finished it, answering 'no'.",20260821T125948Z_8dbb5082
1109,1,"If it is not due for three months, the deadline is not next week, answering 'no'.",20260821T125948Z_8dbb5082
1110,7,"Congested streets imply there is a lot of traffic, answering 'yes'.",20260821T125948Z_8dbb5082
1111,1,"A vegetarian does not eat meat, answering 'no'.",20260821T125948Z_8dbb5082
1112,7,"Having the flu confirms he is sick, answering 'yes'.",20260821T125948Z_8dbb5082
1113,7,"Running for hours every day confirms she trains daily, answering 'yes'.",20260821T125948Z_8dbb5082
1114,1,"If she just woke up, she is no longer sleeping, answering 'no'.",20260821T125948Z_8dbb5082
1115,1,"If it comes out next week, it is not being released today, answering 'no'.",20260821T125948Z_8dbb5082
1116,7,"Having used one before confirms they have worked with a drill, answering 'yes'.",20260821T125948Z_8dbb5082
1117,2,"Celebrating tonight implies the party is not tomorrow, answering 'no'.",20260821T125948Z_8dbb5082
1118,5,"Moving out tomorrow implies leaving the flat soon, answering 'yes'.",20260821T125948Z_8dbb5082
1119,7,"Falling behind is a characteristic of a slacker, answering 'yes'.",20260821T125948Z_8dbb5082
1120,7,"Being famous for surfing confirms the area is popular for something, answering 'yes'.",20260821T125948Z_8dbb5082
1121,1,"Rough seas are the opposite of calm, answering 'no'.",20260821T125948Z_8dbb5082
1122,1,"Working for an NGO is the opposite of working for a corporate company, answering 'no'.",20260821T125948Z_8dbb5082
1123,7,"Authoring books confirms he is a writer, answering 'yes'.",20260821T125948Z_8dbb5082
1124,1,"Still analyzing implies they are not finished, answering 'no'.",20260821T125948Z_8dbb5082
1125,5,"Being an endangered species implies there are not many left, answering 'yes'.",20260821T125948Z_8dbb5082
1126,7,"Enrolling at the gym confirms they joined a fitness studio, answering 'yes'.",20260821T125948Z_8dbb5082
1127,1,"Not being complete means they haven't finished, answering 'no'.",20260821T125948Z_8dbb5082
1128,5,"If the hair was 'way too long', it implies they did have long hair, answering 'yes'.",20260821T125948Z_8dbb5082
1129,1,"A business trip is not a vacation, answering 'no'.",20260821T125948Z_8dbb5082
1130,1,"Needing a larger one implies the one-room flat is not enough, answering 'no'.",20260821T125948Z_8dbb5082
1131,7,"A deadline of tomorrow confirms she has to hand it in soon, answering 'yes'.",20260821T125948Z_8dbb5082
1132,7,"Sleeping only four hours confirms a short night, answering 'yes'.",20260821T125948Z_8dbb5082
1133,1,"An expired offer means it was not still discounted, answering 'no'.",20260821T125948Z_8dbb5082
1134,7,"Being wounded confirms the cat is hurt, answering 'yes'.",20260821T125948Z_8dbb5082
1135,1,"Mark being missing means not everyone is here, answering 'no'.",20260821T125948Z_8dbb5082
1137,7,"Being Chinese confirms they come from Asia, answering 'yes'.",20260821T125948Z_8dbb5082
1138,4,"The line going dead is a reason why a call might end, but it doesn't explicitly confirm if the person hung up or if the connection failed. It is ambiguous.",20260821T125948Z_8dbb5082
1139,7,"Having domestics implies someone is taking care of the house, answering 'yes'.",20260821T125948Z_8dbb5082
1140,1,"Just opening implies it hasn't been there for long, answering 'no'.",20260821T125948Z_8dbb5082
1141,7,"A house full of books confirms he owns many, answering 'yes'.",20260821T125948Z_8dbb5082
1143,5,"Having 'only few guests' suggests a small gathering, answering 'yes'.",20260821T125948Z_8dbb5082
1144,1,"One week is not two weeks, answering 'no'.",20260821T125948Z_8dbb5082
1145,7,"Going to have a baby is a confirmation of being pregnant, answering 'yes'.",20260821T125948Z_8dbb5082
1147,1,"Still owing money means they haven't paid back debts, answering 'no'.",20260821T125948Z_8dbb5082
1148,1,"Only having water means he did not drink a cocktail, answering 'no'.",20260821T125948Z_8dbb5082
1149,1,"Owning an orchard is different from having a vegetable garden, answering 'no'.",20260821T125948Z_8dbb5082
1150,1,"25 years old is not underage, answering 'no'.",20260821T125948Z_8dbb5082
1151,1,"Extremely expensive is the opposite of affordable, answering 'no'.",20260821T125948Z_8dbb5082
1152,7,"Making a bank transfer confirms she has paid, answering 'yes'.",20260821T125948Z_8dbb5082
1153,1,"Not being able to swim yet confirms they are not good at it, answering 'no'.",20260821T125948Z_8dbb5082
1154,1,"Being healthy again means the cold is gone, answering 'no'.",20260821T125948Z_8dbb5082
1155,7,"Not being allowed to get closer confirms it is forbidden, answering 'yes'.",20260821T125948Z_8dbb5082
1156,7,"Watering them regularly implies they have been taken care of, answering 'yes'.",20260821T125948Z_8dbb5082
1157,1,"Being dead by then means he was not alive, answering 'no'.",20260821T125948Z_8dbb5082
1158,5,"A thick ice layer implies the lake is frozen, answering 'yes'.",20260821T125948Z_8dbb5082
1159,1,"Being in an advanced course is the opposite of a beginner, answering 'no'.",20260821T125948Z_8dbb5082
1160,7,"Seeing a doctor confirms seeking medical advice, answering 'yes'.",20260821T125948Z_8dbb5082
1161,1,"Going out with friends means they did not stay home, answering 'no'.",20260821T125948Z_8dbb5082
1162,7,"Voting yesterday confirms an election occurred recently, answering 'yes'.",20260821T125948Z_8dbb5082
1163,7,"Spotless means completely clean, answering 'yes'.",20260821T125948Z_8dbb5082
1164,1,"Submitting a blank sheet means they did not answer the questions, answering 'no'.",20260821T125948Z_8dbb5082
1165,1,"Being in the changing room implies she is not on the field, answering 'no'.",20260821T125948Z_8dbb5082
1166,7,"Being compensated is a way of getting money back, answering 'yes'.",20260821T125948Z_8dbb5082
1167,1,"No one responding means no one answered, answering 'no'.",20260821T125948Z_8dbb5082
1168,1,"Not playing any instrument confirms he is not a musician, answering 'no'.",20260821T125948Z_8dbb5082
1169,7,"Being in Japan for months confirms he has travelled in Asia, answering 'yes'.",20260821T125948Z_8dbb5082
1170,7,"Aiming for the mountain top confirms the goal is the summit, answering 'yes'.",20260821T125948Z_8dbb5082
1171,7,"Receiving the package confirms the customer got it, answering 'yes'.",20260821T125948Z_8dbb5082
1173,1,"Skipping lessons means she did not attend the whole course, answering 'no'.",20260821T125948Z_8dbb5082
1174,7,"Poor resolution confirms a bad image, answering 'yes'.",20260821T125948Z_8dbb5082
1175,7,"Graduating from medical school confirms she completed her studies, answering 'yes'.",20260821T125948Z_8dbb5082
1176,1,"Private property is the opposite of a public building, answering 'no'.",20260821T125948Z_8dbb5082
1201,4,"Not seeing someone for ages doesn't necessarily mean you aren't friends, it just means you haven't met. The answer is ambiguous regarding the friendship status.",20260821T125948Z_8dbb5082
1202,7,"Sending an application confirms they are looking for a job, answering 'yes'.",20260821T125948Z_8dbb5082
1203,7,"Training with him confirms they know him, answering 'yes'.",20260821T125948Z_8dbb5082
1204,4,The death of a grandfather doesn't directly answer if the property is his now. It is ambiguous.,20260821T125948Z_8dbb5082
1205,5,"1000km is a long distance, implying 'yes' to it taking long.",20260821T125948Z_8dbb5082
1206,5,"A six-hour drive is a long time, implying 'yes'.",20260821T125948Z_8dbb5082
1207,2,"A delay implies they will likely not be home by noon, answering 'no'.",20260821T125948Z_8dbb5082
1208,2,"If there is still cereal left, they haven't finished buying/using it all, but the question is 'Have you bought cereal?'. If there is cereal left, it implies they have it, so 'yes'. However, in the context of the previous pattern, it's a 'no' to 'is it finished'. Let's re-evaluate: 'Have you bought cereal?' 'There is still some left' implies they have it. Score 6.",20260821T125948Z_8dbb5082
1209,1,"Not due for three months means they haven't started/it's not due next week, answering 'no'.",20260821T125948Z_8dbb5082
1210,2,"Congested streets imply they will be late, answering 'yes' to the concern, but the question is 'Will we be late?'. If traffic is bad, the answer is 'yes'. Wait, the question is 'Will we be late?'. Congestion implies 'yes'. Score 6.",20260821T125948Z_8dbb5082
1211,1,"A vegetarian won't go to a steak house, answering 'no'.",20260821T125948Z_8dbb5082
1212,7,"Having the flu confirms he is sick, answering 'yes'.",20260821T125948Z_8dbb5082
1213,4,Running every day doesn't necessarily mean she registered for a specific marathon. Ambiguous.,20260821T125948Z_8dbb5082
