id,score,rationale,run_id
1101,2,Not seeing someone for ages implies no recent meeting.,20260824T093740Z_5937923c
1102,6,Sending an application means doing something now.,20260824T093740Z_5937923c
1103,6,Training with him at the gym implies yes.,20260824T093740Z_5937923c
1104,7,Grandfather passed away confirms a death.,20260824T093740Z_5937923c
1105,5,"1000 km implies fairly far, leaning yes.",20260824T093740Z_5937923c
1106,6,"Six hour drive implies yes, long.",20260824T093740Z_5937923c
1107,2,Delay implies not going as planned.,20260824T093740Z_5937923c
1108,2,Some left implies not finished.,20260824T093740Z_5937923c
1109,1,Not due for three months means not next week.,20260824T093740Z_5937923c
1110,7,Always congested confirms yes.,20260824T093740Z_5937923c
1111,1,Vegetarian means she doesn't eat meat.,20260824T093740Z_5937923c
1112,7,Flu implies sick.,20260824T093740Z_5937923c
1113,6,Runs for hours every day implies daily training.,20260824T093740Z_5937923c
1114,2,Just woke up means no longer sleeping.,20260824T093740Z_5937923c
1115,1,Comes out next week means not today.,20260824T093740Z_5937923c
1116,6,Used one before implies yes.,20260824T093740Z_5937923c
1117,2,Celebrating tonight means not tomorrow.,20260824T093740Z_5937923c
1118,6,Moving out tomorrow implies leaving soon.,20260824T093740Z_5937923c
1119,6,Always falling behind implies a slacker.,20260824T093740Z_5937923c
1120,6,Famous for surfing implies popular for something.,20260824T093740Z_5937923c
1121,1,Rough means not calm.,20260824T093740Z_5937923c
1122,1,NGO is not corporate.,20260824T093740Z_5937923c
1123,7,Authored many books confirms writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means not finished.,20260824T093740Z_5937923c
1125,6,Endangered species implies few left.,20260824T093740Z_5937923c
1126,7,Enrolled at the gym confirms joining.,20260824T093740Z_5937923c
1127,1,Not complete means not finished.,20260824T093740Z_5937923c
1128,6,Hair too long implies yes had long hair.,20260824T093740Z_5937923c
1129,1,Business trip means not vacation.,20260824T093740Z_5937923c
1130,1,Need larger means not enough.,20260824T093740Z_5937923c
1131,6,Deadline tomorrow means yes soon.,20260824T093740Z_5937923c
1132,6,Only four hours implies short night.,20260824T093740Z_5937923c
1133,1,Offer expired means not discounted.,20260824T093740Z_5937923c
1134,7,Got wounded confirms hurt.,20260824T093740Z_5937923c
1135,1,Mark missing means not all here.,20260824T093740Z_5937923c
1137,6,Chinese implies from Asia.,20260824T093740Z_5937923c
1138,6,Line went dead implies hung up/disconnected.,20260824T093740Z_5937923c
1139,6,Having domestics implies someone caring for house.,20260824T093740Z_5937923c
1140,1,Just opened means not long.,20260824T093740Z_5937923c
1141,6,House full of books implies many books.,20260824T093740Z_5937923c
1143,6,Few guests implies small gathering.,20260824T093740Z_5937923c
1144,1,Only one week means not two.,20260824T093740Z_5937923c
1145,7,Having a baby confirms pregnant.,20260824T093740Z_5937923c
1147,1,Still owe means not paid back.,20260824T093740Z_5937923c
1148,1,Only water means no cocktail.,20260824T093740Z_5937923c
1149,3,"Orchard is fruit trees not vegetable garden, leaning no.",20260824T093740Z_5937923c
1150,1,25 years old means not underage.,20260824T093740Z_5937923c
1151,1,Extremely expensive means not affordable.,20260824T093740Z_5937923c
1152,7,Bank transfer confirms payment.,20260824T093740Z_5937923c
1153,1,Cannot swim means not good at swimming.,20260824T093740Z_5937923c
1154,1,Healthy again means no cold.,20260824T093740Z_5937923c
1155,6,Not allowed to get closer implies forbidden.,20260824T093740Z_5937923c
1156,6,Watered regularly implies took care.,20260824T093740Z_5937923c
1157,1,Already dead means not alive in 80s.,20260824T093740Z_5937923c
1158,6,Thick ice layer implies frozen.,20260824T093740Z_5937923c
1159,1,Advanced course means not beginners.,20260824T093740Z_5937923c
1160,7,Seen a doctor confirms medical advice.,20260824T093740Z_5937923c
1161,1,Went out means didn't stay home.,20260824T093740Z_5937923c
1162,6,Voted yesterday implies election recently.,20260824T093740Z_5937923c
1163,7,Spotless means completely clean.,20260824T093740Z_5937923c
1164,1,Blank sheet means didn't answer.,20260824T093740Z_5937923c
1165,2,In changing room means not on field yet.,20260824T093740Z_5937923c
1166,6,Compensated implies got money back.,20260824T093740Z_5937923c
1167,1,No one responded means no.,20260824T093740Z_5937923c
1168,1,Doesn't play instrument means not musician.,20260824T093740Z_5937923c
1169,6,Been in Japan implies traveled Asia.,20260824T093740Z_5937923c
1170,7,Aiming for mountain top confirms summit goal.,20260824T093740Z_5937923c
1171,7,Received it confirms got package.,20260824T093740Z_5937923c
1173,1,Skipped four lessons means didn't attend whole course.,20260824T093740Z_5937923c
1174,6,Poor resolution implies bad image.,20260824T093740Z_5937923c
1175,7,Graduated confirms completed studies.,20260824T093740Z_5937923c
1176,1,Private property means not public.,20260824T093740Z_5937923c
1201,2,Not seen for ages implies not still good friends.,20260824T093740Z_5937923c
1202,6,Sending application implies looking for job.,20260824T093740Z_5937923c
1203,6,Training with him implies knowing him.,20260824T093740Z_5937923c
1204,5,Grandfather passed away implies possibly his property now.,20260824T093740Z_5937923c
1205,6,1000 km implies long drive.,20260824T093740Z_5937923c
1206,6,Six hour drive implies far.,20260824T093740Z_5937923c
1207,2,Train delay implies not home by noon.,20260824T093740Z_5937923c
1208,6,Some left implies bought cereal.,20260824T093740Z_5937923c
1209,2,Not due for three months implies not started.,20260824T093740Z_5937923c
1210,6,Always congested implies late.,20260824T093740Z_5937923c
1211,1,Vegetarian implies not coming to steakhouse.,20260824T093740Z_5937923c
1212,6,Flu implies staying home.,20260824T093740Z_5937923c
1213,5,Runs for hours suggests possibly registered.,20260824T093740Z_5937923c
1214,2,Just woke up implies no breakfast yet.,20260824T093740Z_5937923c
1215,1,Comes out next week means not seen.,20260824T093740Z_5937923c
1216,6,Used one before implies knows how.,20260824T093740Z_5937923c
1217,2,Celebrating implies did not fail.,20260824T093740Z_5937923c
1218,5,Moving out tomorrow suggests possibly breaking up.,20260824T093740Z_5937923c
1219,5,Always falling behind suggests possibly fired.,20260824T093740Z_5937923c
1220,6,Famous for surfing implies big waves.,20260824T093740Z_5937923c
1221,1,Rough means not safe to swim.,20260824T093740Z_5937923c
1222,2,NGO implies not a lot of money.,20260824T093740Z_5937923c
1223,5,Authored successful books suggests famous.,20260824T093740Z_5937923c
1224,1,Still analyzing means didn't present.,20260824T093740Z_5937923c
1225,1,Endangered implies not legal to hunt.,20260824T093740Z_5937923c
1226,5,Enrolled at gym suggests possibly lost weight.,20260824T093740Z_5937923c
1227,1,Thesis not complete means not graduated.,20260824T093740Z_5937923c
1228,5,Hair too long suggests possibly cut it.,20260824T093740Z_5937923c
1229,2,Business trip implies no sightseeing time.,20260824T093740Z_5937923c
1230,1,Need larger implies didn't buy that flat.,20260824T093740Z_5937923c
