id,score,rationale,run_id
1101,1,"Person B explicitly states they haven't seen Martin for ages, which directly means they haven't met him lately.",20260824T093740Z_5937923c
1102,7,"Person B describes the specific action they are currently doing, confirming they are indeed doing something.",20260824T093740Z_5937923c
1103,7,"Person B confirms they train with Lukas at the gym, which means they exercise with him.",20260824T093740Z_5937923c
1104,7,"Person B confirms that his grandfather died, which constitutes a death in the family.",20260824T093740Z_5937923c
1105,6,"1000 Km is generally considered a far distance, implying a yes.",20260824T093740Z_5937923c
1106,6,"A six-hour drive is typically considered a long time, implying a yes.",20260824T093740Z_5937923c
1107,2,A delay means the journey is not going exactly as planned.,20260824T093740Z_5937923c
1108,1,"If there is still some cereal left, they have not finished it.",20260824T093740Z_5937923c
1109,1,"Person B explicitly states the deadline is in three months, not next week.",20260824T093740Z_5937923c
1110,7,Congested streets mean there is a lot of traffic.,20260824T093740Z_5937923c
1111,1,Vegetarians do not eat meat.,20260824T093740Z_5937923c
1112,7,Having the flu means John is sick.,20260824T093740Z_5937923c
1113,7,Running every day means she trains daily.,20260824T093740Z_5937923c
1114,1,"If she just woke up, she is no longer sleeping.",20260824T093740Z_5937923c
1115,1,"Person B states the movie comes out next week, not today.",20260824T093740Z_5937923c
1116,7,Using one before means they have worked with a drill.,20260824T093740Z_5937923c
1117,1,"Person B is celebrating tonight, not tomorrow.",20260824T093740Z_5937923c
1118,7,Moving out tomorrow means leaving the flat soon.,20260824T093740Z_5937923c
1119,6,"Falling behind is a strong characteristic of a slacker, implying yes.",20260824T093740Z_5937923c
1120,7,Being famous for surfing means the area is popular for something.,20260824T093740Z_5937923c
1121,1,Rough sea is the opposite of calm.,20260824T093740Z_5937923c
1122,1,"An NGO is a non-governmental organization, not a corporate company.",20260824T093740Z_5937923c
1123,7,Authoring books makes someone a writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means they are not finished working on the data.,20260824T093740Z_5937923c
1125,1,"Endangered species have very few individuals left, meaning not many.",20260824T093740Z_5937923c
1126,7,Enrolling at a gym is the same as joining a fitness studio.,20260824T093740Z_5937923c
1127,1,Person B explicitly states the thesis is not complete.,20260824T093740Z_5937923c
1128,7,Person B confirms their hair was long in the past.,20260824T093740Z_5937923c
1129,1,A business trip is not a vacation.,20260824T093740Z_5937923c
1130,1,Needing a larger flat means a one-room flat is not enough.,20260824T093740Z_5937923c
1131,7,"Tomorrow is soon, so she has to hand it in soon.",20260824T093740Z_5937923c
1132,7,Sleeping only four hours constitutes a short night.,20260824T093740Z_5937923c
1133,1,"If the offer expired, the flight is no longer discounted.",20260824T093740Z_5937923c
1134,7,Being wounded means the cat is hurt.,20260824T093740Z_5937923c
1135,1,"If Mark is missing, not everyone is there.",20260824T093740Z_5937923c
1137,7,"China is in Asia, so being Chinese means coming from Asia.",20260824T093740Z_5937923c
1138,2,"The line going dead implies the connection dropped, not necessarily that Person B hung up intentionally.",20260824T093740Z_5937923c
1139,7,Having domestics (domestic workers) means someone is taking care of the house.,20260824T093740Z_5937923c
1140,1,Just opened means the bar hasn't been there for long.,20260824T093740Z_5937923c
1141,7,A house full of books means he owns many books.,20260824T093740Z_5937923c
1143,7,A few guests for dinner is a small gathering.,20260824T093740Z_5937923c
1144,1,"Person B explicitly states they only have one week off, not two.",20260824T093740Z_5937923c
1145,7,Going to have a baby means she is pregnant.,20260824T093740Z_5937923c
1147,1,Still owing money means the debts are not fully paid back.,20260824T093740Z_5937923c
1148,1,Only having water means he didn't drink a cocktail.,20260824T093740Z_5937923c
