id,score,rationale,run_id
1101,1,Not seeing Martin for ages strongly implies no recent meeting.,20260821T125948Z_8dbb5082
1102,7,Sending an application is something being done right now.,20260821T125948Z_8dbb5082
1103,7,Training with Lukas at the gym directly supports exercising with him.,20260821T125948Z_8dbb5082
1104,7,A grandfather passing away is a death in the family.,20260821T125948Z_8dbb5082
1105,6,A distance of 1000 km is generally very far.,20260821T125948Z_8dbb5082
1106,6,A six-hour drive generally takes a long time.,20260821T125948Z_8dbb5082
1107,2,A train delay indicates the journey is not proceeding exactly as planned.,20260821T125948Z_8dbb5082
1108,1,"Some cereal remains, so it has not all been finished.",20260821T125948Z_8dbb5082
1109,1,A deadline in three months is not next week.,20260821T125948Z_8dbb5082
1110,7,Always congested streets indicate frequent heavy traffic.,20260821T125948Z_8dbb5082
1111,1,A vegetarian does not eat meat.,20260821T125948Z_8dbb5082
1112,7,Having the flu means John is sick.,20260821T125948Z_8dbb5082
1113,6,Running for hours every day strongly suggests daily training.,20260821T125948Z_8dbb5082
1114,1,Just waking up means Clara is no longer sleeping.,20260821T125948Z_8dbb5082
1115,1,A release next week is not a release today.,20260821T125948Z_8dbb5082
1116,7,Having used a drill before directly answers yes.,20260821T125948Z_8dbb5082
1117,1,Celebrating tonight contradicts a party taking place tomorrow.,20260821T125948Z_8dbb5082
1118,7,Moving out tomorrow means leaving the flat soon.,20260821T125948Z_8dbb5082
1119,5,"Frequently falling behind is consistent with being a slacker, though not definitive.",20260821T125948Z_8dbb5082
1120,7,Being famous for surfing directly identifies what the area is popular for.,20260821T125948Z_8dbb5082
1121,1,Rough seas are the opposite of calm seas.,20260821T125948Z_8dbb5082
1122,1,Working at an NGO indicates the job is not at a corporate company.,20260821T125948Z_8dbb5082
1123,7,Authoring many books directly supports that he is a writer.,20260821T125948Z_8dbb5082
1124,1,Still analyzing the data means the work is not finished.,20260821T125948Z_8dbb5082
1125,4,Being endangered does not directly establish how many pandas remain.,20260821T125948Z_8dbb5082
1126,7,Enrolling at the gym directly supports joining a fitness studio.,20260821T125948Z_8dbb5082
1127,1,The thesis is explicitly not complete.,20260821T125948Z_8dbb5082
1128,7,Saying the hair was way too long supports that it used to be long.,20260821T125948Z_8dbb5082
1129,1,A business trip is not a vacation.,20260821T125948Z_8dbb5082
1130,1,Needing a larger flat indicates a one-room flat is insufficient.,20260821T125948Z_8dbb5082
1131,7,A deadline tomorrow means she has to hand it in soon.,20260821T125948Z_8dbb5082
1132,7,Sleeping only four hours indicates a short night.,20260821T125948Z_8dbb5082
1133,1,"The discount offer had already expired, so it was not still discounted.",20260821T125948Z_8dbb5082
1134,7,Getting wounded means the cat is hurt.,20260821T125948Z_8dbb5082
1135,1,"Mark is still missing, so not everyone is present.",20260821T125948Z_8dbb5082
1137,6,Being Chinese strongly implies coming from Asia.,20260821T125948Z_8dbb5082
1138,5,"A dead line may mean the call ended, but it does not definitively establish that the person hung up.",20260821T125948Z_8dbb5082
1139,6,Having domestics implies someone is taking care of the house.,20260821T125948Z_8dbb5082
1140,1,Just opening means the bar has not been there for long.,20260821T125948Z_8dbb5082
1141,6,A house full of books strongly suggests he owns many books.,20260821T125948Z_8dbb5082
1143,6,Only a few guests indicates a small gathering.,20260821T125948Z_8dbb5082
1144,1,Having only one week off contradicts having two weeks of holiday.,20260821T125948Z_8dbb5082
1145,7,Going to have a baby directly implies pregnancy.,20260821T125948Z_8dbb5082
1147,1,Still owing money means the debts have not been fully paid back.,20260821T125948Z_8dbb5082
1148,1,Having only water means he did not drink a cocktail.,20260821T125948Z_8dbb5082
1149,1,An orchard is not a vegetable garden.,20260821T125948Z_8dbb5082
1150,1,"At 25, the son is not underage.",20260821T125948Z_8dbb5082
1151,1,Extremely expensive tuition indicates Harvard is not affordable.,20260821T125948Z_8dbb5082
1152,6,A recent bank transfer strongly suggests she has paid.,20260821T125948Z_8dbb5082
1153,1,"They cannot swim yet, so they are not good at swimming.",20260821T125948Z_8dbb5082
1154,1,Being healthy again indicates the cold is no longer present.,20260821T125948Z_8dbb5082
1155,7,People are explicitly not allowed to approach the area.,20260821T125948Z_8dbb5082
1156,7,Regularly watering the plants directly answers that someone cared for them.,20260821T125948Z_8dbb5082
1157,1,He was already dead in the 1980s.,20260821T125948Z_8dbb5082
1158,7,A thick ice layer strongly indicates that the lake is frozen.,20260821T125948Z_8dbb5082
1159,1,Being in the advanced course means not attending the beginners’ class.,20260821T125948Z_8dbb5082
1160,7,Seeing a doctor is seeking medical advice.,20260821T125948Z_8dbb5082
1161,1,Going out with friends means staying home is unlikely.,20260821T125948Z_8dbb5082
1162,7,Voting yesterday strongly indicates a recent election.,20260821T125948Z_8dbb5082
1163,7,Spotless directly indicates the car is completely clean.,20260821T125948Z_8dbb5082
1164,1,Submitting a blank sheet means the questions were not answered.,20260821T125948Z_8dbb5082
1165,1,"She has entered the changing room, not the tennis field.",20260821T125948Z_8dbb5082
1166,7,Being compensated indicates he got the money back.,20260821T125948Z_8dbb5082
1167,1,No one responded to the house-sale advertisement.,20260821T125948Z_8dbb5082
1168,1,Not playing any instrument argues against being a musician.,20260821T125948Z_8dbb5082
1169,6,Spending several months in Japan means he has travelled in Asia.,20260821T125948Z_8dbb5082
1170,7,Aiming for the mountain top directly supports the summit as the goal.,20260821T125948Z_8dbb5082
1171,7,The customer receiving the package directly answers yes.,20260821T125948Z_8dbb5082
1173,1,Skipping the last four lessons means she did not attend the whole course.,20260821T125948Z_8dbb5082
1174,6,Poor monitor resolution supports having a bad image on the screen.,20260821T125948Z_8dbb5082
1175,7,Graduating from medical school indicates completion of medical studies.,20260821T125948Z_8dbb5082
1176,1,Private property is not a public building.,20260821T125948Z_8dbb5082
1201,4,Not seeing Martin for ages does not establish whether they are still good friends.,20260821T125948Z_8dbb5082
1202,6,Sending out a job application strongly suggests looking for a job.,20260821T125948Z_8dbb5082
1203,7,Training with Lukas implies knowing him.,20260821T125948Z_8dbb5082
1204,4,The grandfather’s death does not answer whether this is his property now.,20260821T125948Z_8dbb5082
1205,6,A 1000-km drive generally takes a long time.,20260821T125948Z_8dbb5082
1206,6,A six-hour drive indicates Munich is far away.,20260821T125948Z_8dbb5082
1207,2,A train delay makes arriving home by noon unlikely.,20260821T125948Z_8dbb5082
1208,5,"Remaining cereal suggests cereal was bought, though it is not fully explicit.",20260821T125948Z_8dbb5082
1209,4,The due date does not indicate whether writing has started.,20260821T125948Z_8dbb5082
