id,score,rationale,run_id
1101,1,"Person B explicitly states not having seen Martin for ages, directly answering 'no' to having met him lately.",20260824T093740Z_5937923c
1102,7,"Person B states currently sending out an application, which confirms doing something right now.",20260824T093740Z_5937923c
1103,7,"Person B confirms training with Lukas at the gym, directly answering 'yes'.",20260824T093740Z_5937923c
1104,7,Person B confirms a death in the family by stating that his grandfather passed away.,20260824T093740Z_5937923c
1105,6,"A distance of 1000 km is generally considered far, strongly implying a 'yes'.",20260824T093740Z_5937923c
1106,6,"A six-hour drive is considered long, strongly implying 'yes'.",20260824T093740Z_5937923c
1107,1,"A train delay indicates that the journey is not going as planned, conveying 'no'.",20260824T093740Z_5937923c
1108,1,Stating that there is still some cereal left means they have not finished it.,20260824T093740Z_5937923c
1109,1,"Person B states the essay is not due for three months, directly contradicting 'next week'.",20260824T093740Z_5937923c
1110,7,"Person B states the streets are always congested, confirming heavy traffic.",20260824T093740Z_5937923c
1111,1,Being vegetarian directly implies not eating meat.,20260824T093740Z_5937923c
1112,7,Having the flu confirms that John is sick.,20260824T093740Z_5937923c
1113,7,Running for hours every day confirms training daily.,20260824T093740Z_5937923c
1114,1,Waking up means she is no longer sleeping.,20260824T093740Z_5937923c
1115,1,Coming out next week means it is not released today.,20260824T093740Z_5937923c
1116,7,Having used a drill before confirms experience with it.,20260824T093740Z_5937923c
1117,1,Celebrating tonight implies the party is not tomorrow.,20260824T093740Z_5937923c
1118,7,Moving out tomorrow strongly implies leaving the flat soon.,20260824T093740Z_5937923c
1119,6,Always falling behind strongly suggests slacker behavior.,20260824T093740Z_5937923c
1120,7,Being famous for surfing confirms popularity for an activity.,20260824T093740Z_5937923c
1121,1,Describing the sea as rough directly contradicts it being calm.,20260824T093740Z_5937923c
1122,1,Working at an NGO directly contradicts working for a corporate company.,20260824T093740Z_5937923c
1123,7,Authoring many books confirms that he is a writer.,20260824T093740Z_5937923c
1124,1,Still analyzing data means the work is not finished yet.,20260824T093740Z_5937923c
1125,2,Being an endangered species strongly implies there are not many left.,20260824T093740Z_5937923c
1126,7,Enrolling at a gym confirms joining a fitness studio.,20260824T093740Z_5937923c
1127,1,Stating the thesis is not complete directly means 'no'.,20260824T093740Z_5937923c
1128,7,Confirming hair was way too long answers 'yes' to having had long hair.,20260824T093740Z_5937923c
1129,1,Stating it was a business trip directly rejects it being a vacation.,20260824T093740Z_5937923c
1130,1,Needing a larger flat directly implies one room is not enough.,20260824T093740Z_5937923c
1131,7,A deadline of tomorrow confirms having to hand in soon.,20260824T093740Z_5937923c
1132,7,Sleeping only four hours confirms a short night.,20260824T093740Z_5937923c
1133,1,An expired offer means the flight is no longer discounted.,20260824T093740Z_5937923c
1134,7,Getting wounded confirms the cat is hurt.,20260824T093740Z_5937923c
1135,1,Mark still missing means not everyone is present.,20260824T093740Z_5937923c
1137,7,Being Chinese directly confirms coming from Asia.,20260824T093740Z_5937923c
1138,2,"The line going dead implies the disconnection was unintentional, answering 'no' to hanging up.",20260824T093740Z_5937923c
1139,7,Having domestics confirms someone is taking care of the house.,20260824T093740Z_5937923c
1140,1,Just having opened contradicts having been around for long.,20260824T093740Z_5937923c
1141,7,A house full of books confirms owning many books.,20260824T093740Z_5937923c
1143,7,Having only a few guests confirms a small gathering.,20260824T093740Z_5937923c
1144,1,Having only one week off directly answers 'no' to having two weeks.,20260824T093740Z_5937923c
1145,7,Going to have a baby confirms pregnancy.,20260824T093740Z_5937923c
1147,1,Still owing money means debts are not fully paid back.,20260824T093740Z_5937923c
1148,1,Having only water rules out drinking a cocktail.,20260824T093740Z_5937923c
