id,score,rationale
1101,2,Not seeing Martin for ages strongly suggests the answer is no to having met him lately.
1102,5,"Sending out an application implies the person is doing something right now, so this is likely yes."
1103,6,Training with Lukas at the gym directly supports that they usually exercise together.
1104,7,A grandfather passing away recently clearly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly answers that it is very far.
1106,7,A six hour drive clearly indicates that it takes long to get to Munich.
1107,2,"A delay means the journey is not going as planned, so this is likely no."
1108,2,"If there is still some cereal left, they have not finished it."
1109,1,Not due for three months directly contradicts the deadline being next week.
1110,7,Always congested with cars clearly means there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu clearly means John is sick.
1113,7,Running for hours every day strongly indicates daily training.
1114,1,Just woke up directly means she is not still sleeping.
1115,1,"If it comes out next week, it is not being released today."
1116,6,Having used a drill before strongly suggests prior experience with one.
1117,2,Celebrating tonight suggests the party is not tomorrow.
1118,7,Moving out tomorrow clearly means leaving the flat soon.
1119,6,Always falling behind strongly suggests he is a slacker.
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is no."
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books clearly means he is a writer.
1124,2,Still analyzing it means the data work is not finished.
1125,6,An endangered species implies there are not many pandas left.
1126,6,Enrolled at the gym strongly suggests joining a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long implies it used to be long.
1129,2,"A business trip is not a vacation, so this is likely no."
1130,1,Needing a larger one means a one-room flat is not enough.
1131,7,"If the deadline is tomorrow, she has to hand it in soon."
1132,7,Sleeping only four hours clearly means a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,2,"If Mark is still missing, then not all of us are here."
1137,5,"Being Chinese suggests coming from Asia, but it is not logically guaranteed, so this is somewhat yes."
1138,4,"The line went dead suggests the call ended, but it does not clearly confirm whether the person hung up."
1139,5,"Having domestics implies someone is taking care of the house, though the wording is a bit indirect."
1140,2,Just opened means it has not been there for long.
1141,6,A house full of history books strongly suggests he owns many books.
1143,6,Only a few guests over for dinner indicates a small gathering.
1144,1,Only one week off work means they do not have two weeks of holiday.
1145,6,Going to have a baby strongly implies pregnancy.
1147,2,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water directly means he did not drink a cocktail.
1149,2,"An orchard is not the same as a vegetable garden, so this is likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition suggests it is not affordable.
1152,7,A bank transfer a few moments ago clearly means she has paid them.
1153,1,Cannot swim yet means the kids are not good at swimming.
1154,7,Being healthy again means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach.
1156,6,Watered them regularly strongly suggests someone took care of the plants.
1157,1,Already dead by then means he was not alive in the 80s.
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means the person is not a beginner.
1160,6,Seeing a doctor strongly suggests seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,6,Voting yesterday strongly suggests there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,6,Being compensated indicates he got the money back.
1167,1,No one has responded means nobody answered the ad.
1168,2,Not playing any instrument means he is not a musician.
1169,5,"Being in Japan for several months suggests travel in Asia, but it is not fully certain."
1170,6,Aiming for the mountain top strongly suggests the goal is the summit.
1171,7,"If the customer received it, then the package was delivered."
1173,1,Skipping the last four lessons means she did not attend the whole course.
1174,6,A really poor resolution directly supports that the screen has a bad image.
1175,7,Graduating from medical school last year means she completed her medical studies.
1176,1,A private property is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in close contact."
1202,5,Sending out an application suggests looking for a job.
1203,5,"Training with Lukas implies knowing him, but it does not fully prove it."
1204,4,"The grandfather passing away is related to inheritance, but it does not clearly answer whether it is his property now."
1205,7,About 1000 km away directly means it takes long to drive to Paris.
1206,7,A six hour drive clearly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
