id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests the person is currently occupied, so it likely answers yes to doing something right now."
1103,6,"Training with him at the gym indicates they usually exercise together, so this is very likely yes."
1104,7,Saying the grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly supports that it is very far from here.
1106,7,A six hour drive clearly indicates it takes long to get to Munich.
1107,2,"A train delay suggests the journey is not going as planned, so this is likely no."
1108,2,"If there is still some left, they have not finished their cereal."
1109,2,"If it is not due for three months, then the deadline is not next week."
1110,7,Always congested with cars directly confirms there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu directly indicates John is sick.
1113,7,Running for hours every day strongly implies she trains daily.
1114,2,"If she just woke up, she is not still sleeping."
1115,2,"If it comes out next week, it is not being released today."
1116,6,"Having used a drill before indicates prior experience, so this is very likely yes."
1117,2,Celebrating tonight means the birthday party is not tomorrow.
1118,6,Moving out tomorrow strongly suggests leaving the flat soon.
1119,6,"Always falling behind implies he is a slacker, though it is slightly inferential."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is definitely no."
1122,2,Working at an NGO means not working for a corporate company.
1123,6,Authoring many successful books strongly indicates he is a writer.
1124,2,Still analyzing it means the data work is not finished.
1125,6,"An endangered species implies there are not many left, so this is very likely yes."
1126,6,Enrolled at the gym strongly suggests joining a fitness studio.
1127,2,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long implies it used to be long.
1129,1,"A business trip is not a vacation, so this is definitely no."
1130,2,Needing a larger one indicates a one-room flat is not enough.
1131,6,"If the deadline is tomorrow, she has to hand it in soon."
1132,7,Sleeping only four hours directly indicates a short night.
1133,2,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,2,"If Mark is still missing, then not all of us are here."
1137,6,"Being Chinese strongly suggests coming from Asia, though it is not perfectly identical."
1138,4,"The line went dead suggests the call ended, but it does not clearly confirm whether the person hung up."
1139,5,"Having domestics suggests someone takes care of the house, but the wording is a bit indirect."
1140,2,Just opened means it has not been there for long.
1141,6,A house full of history books strongly suggests he owns many books.
1143,6,Only a few guests over for dinner indicates a small gathering.
1144,2,Having only one week off means they do not have two weeks of holiday.
1145,7,Going to have a baby directly implies pregnancy.
1147,2,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,2,"An orchard is not a vegetable garden, so this is likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition means it is not affordable.
1152,7,A bank transfer a few moments ago directly indicates she has paid.
1153,2,Cannot swim yet means they are not good at swimming.
1154,7,Being healthy again directly means the cold is gone.
1155,7,Not allowed to get closer directly answers that it is forbidden to approach.
1156,6,Watered them regularly strongly suggests someone took care of the plants.
1157,1,"If he was already dead by then, he was not alive in the 80s."
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means the person is not a beginner.
1160,6,Seeing a doctor strongly suggests seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,6,Voting yesterday strongly suggests there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer the questions.
1165,2,Being in the changing room means she is not out on the tennis field.
1166,6,Being compensated strongly suggests he got the money back.
1167,1,No one has responded means nobody answered the ad.
1168,2,Not playing any instrument means he is not a musician.
1169,5,"Being in Japan for several months suggests travel in Asia, but it is not fully explicit."
1170,6,Aiming for the mountain top strongly suggests the goal is the summit.
1171,7,The customer received it directly answers yes.
1173,2,Skipping the last four lessons means she did not attend the whole course.
1174,6,Poor resolution strongly suggests the screen has a bad image.
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,A private property is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in close contact."
1202,5,"Sending out an application suggests looking for a job, though it is slightly indirect."
1203,6,Training with him at the gym strongly suggests knowing Lukas.
1204,4,"The grandfather passing away may relate to inheritance, but it does not clearly answer whether it is his property now."
1205,7,1000 km away directly indicates it takes long to drive to Paris.
1206,7,A six hour drive directly indicates Munich is far.
1207,2,A train delay suggests you will not be home by noon.
1208,2,"If there is still some left, cereal has not been bought or at least not finished; this does not answer yes."
1209,2,"If it is not due for three months, they likely have not started yet."
1210,6,Always congested with cars strongly suggests they will be late to the cinema.
1211,7,Being vegetarian directly implies she is not coming to the steak house.
1212,7,Having the flu directly indicates John is staying home.
1213,6,Running for hours every day strongly suggests she has registered for the marathon.
1214,1,Just woke up means she did not have breakfast already.
1215,2,"If it comes out next week, they have not seen it yet."
1216,6,Having used one before strongly suggests knowing how to use a drill.
1217,1,Celebrating tonight is inconsistent with failing the exam.
1218,6,Moving out tomorrow strongly suggests breaking up or at least leaving the relationship context.
1219,6,"Always falling behind strongly suggests he was fired, though it is not explicit."
1220,6,Being famous for surfing strongly suggests there are big waves here.
1221,1,Quite rough means the sea is not safe to swim in.
1222,2,Working at an NGO usually implies not making a lot of money.
1223,6,Authoring many successful books strongly suggests he is famous.
1224,2,Still analyzing it means the data was not presented at the meeting.
1225,2,Endangered species means hunting pandas is not legal.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not certain."
1227,1,"If the thesis is not complete yet, they have not graduated."
1228,4,"Having hair way too long suggests it may have been cut, but the answer is not explicit."
1229,1,A business trip means it was not for sightseeing vacation.
1230,2,Needing a larger one indicates they did not buy that one-room flat.
1231,6,A deadline tomorrow strongly suggests she is stressed about the project.
1232,6,Sleeping only four hours strongly suggests being tired.
1233,2,"If the offer had already expired, he likely did not book the flight."
1234,7,Got wounded directly means the cat is hurt and should go to the vet.
1235,2,"If Mark is still missing, we are not ready to go."
1237,5,"Being Chinese suggests ability to cook Cantonese rice, but it is not guaranteed."
1238,4,"The line went dead means communication failed, but it does not clearly answer whether the issue was told to him."
1239,5,"Having domestics suggests the house is tidy, but it is indirect."
1240,2,"Just opened means the bar has not been there for long, so likely no."
1241,6,A house full of history books strongly suggests a passion for history.
1243,2,Only a few guests over for dinner suggests the saucepan is not big enough for a large gathering.
1244,2,Only one week off means they will not take a two-week trip.
1245,7,Going to have a baby directly implies pregnancy.
1247,2,Still owing the bank money means no new loan has been paid off; it does not support yes.
1248,1,Only had water means he was not drunk.
1249,2,Owning an orchard is not the same as buying fruit in the supermarket.
1250,1,Being 25 years old means he is not at elementary school age.
1251,2,Extremely expensive tuition means Harvard is not an affordable option.
1252,7,A bank transfer a few moments ago directly indicates she accepted or paid the deal.
1253,2,"Cannot swim yet means the kids did not go to the swimming pool for swimming ability, though they could still go there."
1254,7,Being healthy again directly means she is no longer taking pills for the cold.
1255,7,Not allowed to get closer directly indicates the area is restricted/contaminated.
1256,6,Watered them regularly strongly suggests the plants are still alive.
1257,1,"If he was already dead by then, the artwork could not have been created by him in 1981."
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means the person is not a beginner.
1260,6,Seeing a doctor strongly suggests having been sick.
1261,1,Going out with friends means they did not go to bed early.
1262,6,Voting yesterday strongly suggests the members can elect a representative.
1263,7,Spotless directly means the car is back clean from the wash.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,2,Being in the changing room means she is not dressed for the tennis game yet.
1266,6,Being compensated strongly suggests he settled the lawsuit.
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of the marching band.
1269,5,"Being in Japan for several months suggests he has traveled in Asia, but it is not fully explicit."
1270,6,Aiming for the mountain top strongly suggests the route is uphill.
1271,7,The customer received it directly answers yes.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,5,"Poor monitor resolution can strain eyes, so this likely answers yes, though indirectly."
1275,7,Graduating from medical school directly indicates she is a medical doctor.
1276,2,"If it is private property, then the person has not been inside it in a permitted sense."
2101,5,"Needing to revise topics suggests yes, they have to study for the test."
2102,5,"An interesting new movie suggests something has come out recently, but it is not fully explicit."
2103,7,Quite chilly directly answers yes to it being cold.
2105,5,"Heard good things about that book suggests some knowledge about the novel, but not direct content knowledge."
2106,6,Pulling a muscle last time strongly suggests getting injured at yoga class.
2107,6,Cannot find my phone strongly suggests the phone is lost.
2108,7,Minus 20 degrees directly means it is cold outside.
2109,7,Just entered a church directly answers yes.
2110,6,Training very hard strongly suggests workouts are usually difficult.
2113,5,"Working on an exhausting task suggests yes, but it is not a direct answer to whether they were working today."
2114,2,Not bringing a bikini suggests they do not have swimming gear with them.
2115,1,Not having time directly means they are not free at the moment.
2116,2,Watching it last month means they did not watch it yesterday.
2117,7,Being on a diet directly suggests they are eating less than usual.
2118,1,Being Muslim means they do not practise Hinduism.
2119,7,Head spinning after beers directly indicates they are not feeling ok.
2120,1,Very tired is the opposite of feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,6,Having used one already in the past strongly suggests prior experience with a chainsaw.
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,1,Having a hangover means they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,1,Usually getting seasick means they do not feel well on boats.
2128,7,My toothache is gone directly means the teeth are no longer hurting.
2129,5,"Several bus stops before destination suggests there are many stations on the way, though not exactly the same."
2130,5,"Should not staple them implies it is not allowed, though phrased as advice rather than a direct rule."
2131,7,Very light directly answers yes to not weighing much.
2132,7,"Having to get up at 5 am directly means yes, they need to wake up early tomorrow."
2134,1,French is my native language means Spanish is not your mother tongue.
2135,7,It does not work directly means the remote is still unusable.
2136,7,Wolves are very common here directly answers yes.
2137,2,Only having cacti means there are no trees in the garden.
2138,7,Needing it for travelling directly means the passport is necessary for taking the plane.
