id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests they are doing something right now, though it does not explicitly say they are busy at this exact moment."
1103,6,"Training with him at the gym indicates they usually exercise together, so this is very likely yes."
1104,7,Saying his grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly confirms it is very far.
1106,7,A six hour drive clearly means it takes long to get there.
1107,2,"A delay means the journey is not going as planned, so this is likely no."
1108,2,"If there is still some left, they have not finished their cereal."
1109,1,Not due for three months directly contradicts the deadline being next week.
1110,7,Always congested with cars directly indicates there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu directly means he is sick.
1113,7,Running for hours every day strongly indicates she trains daily.
1114,7,Just woke up means she is no longer sleeping.
1115,1,"If it comes out next week, it is not being released today."
1116,6,"Having used a drill before strongly suggests prior experience, so yes."
1117,2,"Celebrating tonight suggests the party is tonight, not tomorrow."
1118,7,Moving out tomorrow directly means leaving the flat soon.
1119,6,"Always falling behind strongly suggests he is a slacker, though it is slightly inferential."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is no."
1122,1,"Working at an NGO is not a corporate company, so no."
1123,7,Authoring many successful books directly indicates he is a writer.
1124,2,Still analyzing it means they are not finished working on the data.
1125,6,Calling pandas an endangered species strongly implies there are not many left.
1126,6,"Enrolled at the gym strongly suggests joining a fitness studio, though wording is not exact."
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long implies they used to have long hair.
1129,2,"A business trip is not a vacation, so likely no."
1130,2,Needing a larger one means a one-room flat is not enough.
1131,7,Deadline is tomorrow directly means she has to hand it in soon.
1132,7,Sleeping only four hours clearly means a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,2,"If Mark is still missing, then not everyone is here."
1137,6,"Being Chinese strongly suggests coming from Asia, but it is not logically guaranteed."
1138,2,"The line went dead suggests the call ended unexpectedly, not that the person intentionally hung up."
1139,5,"Having domestics suggests someone takes care of the house, though it is somewhat indirect."
1140,2,Just opened means it has not been there for long.
1141,6,A house full of history books strongly suggests he owns many books.
1143,7,Only few guests over for dinner directly indicates a small gathering.
1144,1,Only one week off work means they do not have two weeks of holiday.
1145,7,Going to have a baby directly indicates pregnancy.
1147,2,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,2,"An orchard is not a vegetable garden, so likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition means Harvard is not affordable.
1152,7,A bank transfer a few moments ago directly means she paid already.
1153,1,Cannot swim yet means they are not good at swimming.
1154,1,Being healthy again means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach.
1156,7,Watered them regularly directly indicates someone took care of the plants.
1157,1,Already dead by then means he was not alive in the 80s.
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means she is not a beginner.
1160,7,Seeing a doctor directly answers yes to seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,7,Voting yesterday directly indicates there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer the questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,7,Being compensated directly means he got the money back.
1167,1,No one has responded means nobody answered the ad.
1168,1,Not playing any instrument means he is not a musician in the usual sense.
1169,6,"Being in Japan for several months implies travel in Asia, though it is not fully explicit."
1170,7,Aiming for the mountain top directly means the goal is the summit.
1171,7,Received it directly means the customer got the package.
1173,1,Skipping the last four lessons means she did not attend the whole course.
1174,6,"Poor resolution strongly suggests a bad image, though it is slightly indirect."
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,Private property means it is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in close contact."
1202,5,"Sending out an application suggests looking for a job, though it is not explicit."
1203,5,"Training with him at the gym suggests knowing Lukas, but it is not a direct yes."
1204,2,"The grandfather passing away does not answer whether it is his property now, so this is mostly irrelevant."
1205,7,About 1000 km away directly means it takes long to drive there.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
1208,2,There is still some left means they have not bought cereal or at least not finished it.
1209,1,Not due for three months implies they have not started writing the essay in the sense asked.
1210,6,Congested streets strongly suggest they will be late to the cinema.
1211,1,Being vegetarian means she is unlikely to come to a steak house.
1212,7,Having the flu directly means he is staying home.
1213,6,Running for hours every day strongly suggests she has registered for the marathon.
1214,1,Just woke up means she did not have breakfast already.
1215,1,"If it comes out next week, they have not seen it yet."
1216,6,Having used one before strongly suggests knowing how to use a drill.
1217,2,Celebrating tonight suggests the opposite of failing the exam.
1218,2,"Moving out tomorrow suggests a breakup, but it is not explicit."
1219,6,"Always falling behind strongly suggests he was fired, though it is indirect."
1220,6,Being famous for surfing strongly suggests there are big waves here.
1221,1,Quite rough means the sea is not safe to swim in.
1222,1,Working at an NGO usually implies not making a lot of money.
1223,6,Authoring many successful books strongly suggests he is famous.
1224,1,Still analyzing it means they did not present the data at the meeting.
1225,1,Endangered species means hunting pandas is not legal.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not explicit."
1227,1,"If the thesis is not complete yet, they have not graduated."
1228,2,"Saying the hair was way too long suggests they did not get it cut, or at least not necessarily."
1229,1,A business trip implies it was not for sightseeing vacation.
1230,1,Needing a larger one means they did not buy the one-room flat.
1231,6,A deadline tomorrow strongly suggests she is stressed about the project.
1232,6,Sleeping only four hours strongly suggests being tired.
1233,1,"If the offer had already expired, he did not book the flight under that offer."
1234,1,"Got wounded means the cat is hurt, so bringing it to the vet is likely yes, but the wording asks about a future action and the answer is indirect."
1235,2,Mark is still missing means they are not all ready to go.
1237,5,"Being Chinese suggests ability to cook Cantonese rice, but it is not guaranteed."
1238,2,"The line went dead suggests the conversation ended, so likely no message was told."
1239,5,"Having domestics suggests the house is tidy, but it is indirect."
1240,2,"They have just opened means the bar is new, so likely not tried yet."
1241,6,A house full of history books strongly suggests a passion for history.
1243,2,"Only few guests over for dinner suggests the saucepan is probably big enough, but the answer is indirect and not about size."
1244,1,Only one week off work means they will not take a two-week trip.
1245,7,Going to have a baby directly implies avoiding alcohol.
1247,2,"Still owing the bank money means they did not get a new loan, or at least not necessarily."
1248,1,Only had water means he is not drunk.
1249,2,Owning an orchard is not the same as buying fruit in the supermarket.
1250,1,Being 25 years old means he is not at elementary school age.
1251,2,Extremely expensive tuition means Harvard is probably not an option.
1252,7,A bank transfer a few moments ago directly means she accepted or paid the deal.
1253,1,"Cannot swim yet means the kids did not go to the swimming pool for swimming ability, though the question is about going there and the answer is still strongly negative in context."
1254,1,Being healthy again means they are no longer taking those pills.
1255,7,Not allowed to get closer directly means the area is contaminated or restricted.
1256,7,Watered them regularly directly indicates the plants are still alive.
1257,1,Already dead by then means the artwork could not have been created by him in 1981.
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means they are not a beginner.
1260,5,"Seeing a doctor suggests being sick, but it is not explicit."
1261,1,Going out with friends means they did not go to bed early.
1262,7,Voting yesterday directly indicates the members could elect a representative.
1263,7,Spotless directly means the car is back clean.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,1,Just got into the changing room means she is not dressed for the tennis game yet.
1266,7,Being compensated directly means he settled the lawsuit.
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of the marching band.
1269,5,"Being in Japan for several months suggests he may have tried sushi, but it is not certain."
1270,7,Aiming for the mountain top directly means the route is uphill.
1271,7,The customer received it directly means the package was shipped to the customer.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,5,"Poor monitor resolution can cause eye strain, but the answer is indirect."
1275,7,Graduating from medical school directly means she is a medical doctor.
1276,1,"Private property means they have not been inside that building, or at least not legally."
2101,5,"Needing to revise topics suggests yes, they have to study, though it is phrased indirectly."
2102,5,"An interesting new movie suggests something has come out recently, but it is not explicit."
2103,7,"Quite chilly directly answers yes, it is cold."
2105,5,"Heard good things about that book suggests some knowledge about the novel, but not direct familiarity."
2106,6,Pulled a muscle last time strongly suggests they got injured at yoga class.
2107,7,Cannot find my phone directly means they have lost it.
2108,7,Minus 20 degrees clearly means it is cold outside.
2109,7,Just entered a church directly means they are in a religious building.
2110,6,Training very hard strongly suggests workouts are difficult.
2113,5,"Working on an exhausting task suggests they were working today, but it is not fully explicit."
2114,2,Not bringing a bikini suggests they do not have swimming gear with them.
2115,1,Not having time directly means they are not free at the moment.
2116,1,Watching it last month means they did not watch it yesterday.
2117,7,Being on a diet directly suggests they are not eating more than usual.
2118,1,Being a Muslim means they do not practise Hinduism.
2119,2,Head spinning after beers suggests they are not feeling ok.
2120,1,Very tired means they are not feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,6,Having used one already in the past strongly suggests prior experience with a chainsaw.
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,2,Having a hangover suggests they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,2,Usually getting seasick means they do not feel well on boats.
2128,1,My toothache is gone means the teeth are not still hurting.
2129,5,"Several bus stops before destination suggests there are many stops on the way, though not necessarily many stations."
2130,2,Should not staple them means they are not allowed to staple the documents.
2131,7,Very light directly answers that the luggage does not weigh much.
2132,7,"Having to get up at 5 am directly means yes, they need to wake up early tomorrow."
2134,1,French is my native language means Spanish is not their mother tongue.
2135,7,It does not work directly means the remote is unusable.
2136,7,Wolves are very common here directly means there are wild animals in the region.
2137,2,Only having cacti means there are no trees in the garden.
2138,7,Need it for travelling directly means the passport is necessary for taking the plane.
2139,2,Having a sandwich means they did not bring pie for lunch.
2140,6,Having to go out soon strongly suggests the kids are about to leave.
2141,7,Starving directly means already hungry.
2144,7,Drinking tea all the time directly means they often consume hot drinks.
2145,7,Too much light directly means the room is very bright.
2146,1,Being abroad then means they will not stay in town till Friday.
2147,7,Having a soup directly means they are eating something.
2148,7,Just started pouring directly means it is raining already.
2149,1,I do not drink directly means they do not consume alcohol.
2150,2,"A dish washer in the kitchen suggests not everything was taken away, but it is indirect."
2151,1,Giving away the racket ages ago means they do not still have tennis equipment.
2152,1,Not eating spicy dishes means they do not consume all types of food.
2153,7,Living right next to you directly means they are neighbors.
2155,1,Understanding everything now means they are no longer confused.
2156,7,Chest hurts a lot directly means pain in the upper body.
2157,1,Being in the middle of summer means it is not winter there.
2159,7,Cutting a finger while cooking directly means they got hurt.
2160,7,Dust all over the floor directly means the living room is dirty.
2161,1,Having brought mine means they did not leave toothpaste at home.
2162,7,Chapped lips directly means the lips got damaged by the wind.
2163,1,Working early tomorrow morning means they are not doing the afternoon shift tomorrow.
2164,1,Planning to eat at a restaurant means they are not going to have dinner at home.
2165,7,Grown a lot recently directly means the hedges are taller than last time.
2166,7,Lunch is now ready directly means they have finished cooking.
2167,6,Very complicated math exercise strongly suggests difficult homework.
2168,4,Not sure where to go yet does not clearly answer whether a destination has been decided on; it is ambiguous.
2169,2,Smoking cigars only means they do not smoke cigarettes.
2170,2,Usually typing on a laptop means they are not writing on paper.
2171,2,"If the stove was not delivered yet, the kitchen is still incomplete."
2172,7,Cars get stolen regularly here directly means car theft occurs often.
2173,1,Completely full of clothes means there is no room left in the wardrobe.
2174,7,Dirty laundry piling up directly means there is a lot of laundry to wash.
2175,5,"A relaxed breakfast suggests they are taking some time for breakfast, though it is not explicit."
2201,5,"Needing to revise topics suggests studying together could make sense, but it is only loosely related."
2202,5,"An interesting new movie suggests going to the cinema, but it is indirect."
2203,5,"It is quite chilly suggests closing the window, but does not directly answer yes."
2205,4,Heard good things about that book is not a clear yes or no to borrowing it; it is somewhat unrelated.
2206,6,Pulled a muscle last time strongly suggests skipping yoga class.
2207,2,"Cannot find my phone suggests they do not want to use Person A's phone, or at least cannot answer directly."
2208,7,Minus 20 degrees directly means they need a coat.
2209,7,Just entered a church directly supports turning off phones.
2210,6,Training very hard strongly suggests they would like a protein shake.
2213,2,Working on an exhausting task suggests they should not take a break from work.
2214,2,Not bringing a bikini suggests they likely do not want to go to the lake.
2215,1,Not having time directly means they are not coming to the talk.
2216,1,Watching it last month means they do not need to watch Titanic tonight.
2217,7,Being on a diet directly suggests skipping dessert.
2218,1,Being Muslim means they do not want pork.
2219,1,Head spinning after beers means they do not want another beer.
2220,1,Very tired means they do not want to go out.
2221,1,Being broke means they do not want to go on a trip.
2222,6,Having used one already in the past suggests they do not need help with the chainsaw.
2223,1,11 p.m. means it is not a good time to go to the cinema.
2224,1,Having a hangover means they do not want drinks.
2225,1,Being diabetic means they do not want cake.
2227,2,Usually getting seasick suggests they do not want to join a sea cruise.
2228,1,"If the toothache is gone, they do not want painkillers."
2229,2,Having several bus stops left means they likely do not want the seat.
2230,2,Should not staple them means they do not want the stapler.
2231,7,Very light directly means they do not need help with the luggage.
2232,7,"Having to get up at 5 am directly means yes, set the alarm clock."
2234,1,French is my native language means no need to check French spelling.
2235,7,"It does not work directly means yes, change the remote's batteries."
2236,7,Wolves are very common here directly supports locking up the cattle.
2237,2,"Only having cacti means there are no plants to water, so no."
2238,7,"Need it for travelling directly means yes, pack the passport."
2239,2,Having a sandwich means they do not want some food in the offered sense.
2240,6,They have to go out soon strongly suggests waking up the kids.
2241,7,"Starving directly means yes, offer biscuits."
2244,7,Drinking tea all the time directly means they would like to use the kettle.
2245,7,"Too much light directly means yes, turn down the dimmer."
2246,1,Being abroad then means they are not coming to the party this Friday.
2247,7,"Having a soup directly means yes, they want a spoon."
2248,7,"It just started pouring directly means yes, they would like an umbrella."
2249,1,I do not drink directly means they do not want wine.
2250,2,"Having a dish washer means they likely do not need the dishes done, but it is indirect."
2251,1,Giving away the racket ages ago means they do not want to play tennis.
2252,1,Not eating spicy dishes means they do not want Mexican food.
2253,1,Living right next to you means they do not want a ride home.
