id,score,rationale,run_id
1101,1,Not seeing him for ages means no recent meeting.,20260824T093740Z_5937923c
1102,7,Sending an application is doing something.,20260824T093740Z_5937923c
1103,6,Training with him implies usual exercise together.,20260824T093740Z_5937923c
1104,7,Grandfather passing away confirms a death.,20260824T093740Z_5937923c
1105,6,1000 km suggests Paris is very far.,20260824T093740Z_5937923c
1106,6,A six hour drive suggests a long trip.,20260824T093740Z_5937923c
1107,2,A train delay means the journey is not fully as planned.,20260824T093740Z_5937923c
1108,1,Some cereal left means they have not finished.,20260824T093740Z_5937923c
1109,1,Due in three months means not next week.,20260824T093740Z_5937923c
1110,7,Always congested means usually heavy traffic.,20260824T093740Z_5937923c
1111,1,Vegetarian means she does not eat meat.,20260824T093740Z_5937923c
1112,7,Having the flu means he is sick.,20260824T093740Z_5937923c
1113,6,Running every day implies daily training.,20260824T093740Z_5937923c
1114,1,Just waking up means she is no longer sleeping.,20260824T093740Z_5937923c
1115,1,Coming out next week means not released today.,20260824T093740Z_5937923c
1116,7,Having used a drill before confirms experience.,20260824T093740Z_5937923c
1117,2,Celebrating tonight suggests the party is not tomorrow.,20260824T093740Z_5937923c
1118,7,Moving out tomorrow confirms leaving soon.,20260824T093740Z_5937923c
1119,6,Always falling behind suggests he is a slacker.,20260824T093740Z_5937923c
1120,7,Famous for surfing means the area is popular.,20260824T093740Z_5937923c
1121,1,Rough sea means not calm.,20260824T093740Z_5937923c
1122,1,Working at an NGO suggests not a corporate company.,20260824T093740Z_5937923c
1123,7,Authoring books confirms he is a writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means not finished.,20260824T093740Z_5937923c
1125,2,Endangered species suggests not many pandas remain.,20260824T093740Z_5937923c
1126,7,Enrolling at the gym confirms joining a fitness place.,20260824T093740Z_5937923c
1127,1,Thesis not complete means not finished.,20260824T093740Z_5937923c
1128,7,Saying hair was too long confirms it used to be long.,20260824T093740Z_5937923c
1129,1,A business trip means not a vacation.,20260824T093740Z_5937923c
1130,1,Needing a larger flat means one room is not enough.,20260824T093740Z_5937923c
1131,7,Deadline tomorrow means she must hand in soon.,20260824T093740Z_5937923c
1132,7,Four hours of sleep means a short night.,20260824T093740Z_5937923c
1133,1,Expired offer means the flight was not discounted.,20260824T093740Z_5937923c
1134,7,Getting wounded means the cat is hurt.,20260824T093740Z_5937923c
1135,1,Mark missing means not everyone is here.,20260824T093740Z_5937923c
1137,7,Being Chinese means coming from Asia.,20260824T093740Z_5937923c
1138,3,Line going dead suggests the call ended without a deliberate hang up.,20260824T093740Z_5937923c
1139,6,Having domestics implies someone cares for the house.,20260824T093740Z_5937923c
1140,1,Just opened means it has not been there long.,20260824T093740Z_5937923c
1141,7,House full of books implies many books.,20260824T093740Z_5937923c
1143,7,Few guests over dinner implies a small gathering.,20260824T093740Z_5937923c
1144,1,One week off means not two weeks holiday.,20260824T093740Z_5937923c
1145,6,Going to have a baby strongly implies pregnancy.,20260824T093740Z_5937923c
1147,1,Still owing money means debts are not fully repaid.,20260824T093740Z_5937923c
1148,1,Only water means no cocktail.,20260824T093740Z_5937923c
1149,3,"Owning an orchard suggests not a vegetable garden, but not explicitly.",20260824T093740Z_5937923c
1150,1,Being 25 means not underage.,20260824T093740Z_5937923c
1151,1,Extremely expensive means not affordable.,20260824T093740Z_5937923c
1152,7,A bank transfer confirms payment.,20260824T093740Z_5937923c
1153,1,Cannot swim means not good at swimming.,20260824T093740Z_5937923c
1154,1,Healthy again means the cold is gone.,20260824T093740Z_5937923c
1155,7,Not allowed to get closer means approaching is forbidden.,20260824T093740Z_5937923c
1156,7,Watering regularly shows the plants were cared for.,20260824T093740Z_5937923c
1157,1,Already dead means not alive in the 80s.,20260824T093740Z_5937923c
1158,7,Thick ice means the lake is frozen.,20260824T093740Z_5937923c
1159,1,Advanced course means not the beginners class.,20260824T093740Z_5937923c
1160,7,Seeing a doctor confirms seeking medical advice.,20260824T093740Z_5937923c
1161,1,Going out means not staying home.,20260824T093740Z_5937923c
1162,7,Voting yesterday confirms a recent election.,20260824T093740Z_5937923c
1163,7,Spotless means completely clean.,20260824T093740Z_5937923c
1164,1,A blank sheet means no questions were answered.,20260824T093740Z_5937923c
1165,2,Being in the changing room suggests she is not on the field.,20260824T093740Z_5937923c
1166,6,Being compensated suggests he got money back.,20260824T093740Z_5937923c
1167,1,No one responded means nobody answered.,20260824T093740Z_5937923c
1168,2,Not playing any instrument suggests he is not a musician.,20260824T093740Z_5937923c
1169,7,Being in Japan confirms travel in Asia.,20260824T093740Z_5937923c
1170,7,Aiming for the mountain top confirms the summit is the goal.,20260824T093740Z_5937923c
1171,7,Customer receiving it confirms the package arrived.,20260824T093740Z_5937923c
1173,1,Skipping last lessons means she did not attend the whole course.,20260824T093740Z_5937923c
1174,7,Poor resolution means the screen image is bad.,20260824T093740Z_5937923c
1175,7,Graduating from medical school confirms completed medical studies.,20260824T093740Z_5937923c
1176,1,Private property means not a public building.,20260824T093740Z_5937923c
1201,3,Not seeing him for ages suggests they are no longer close friends.,20260824T093740Z_5937923c
1202,7,Sending applications implies looking for a job.,20260824T093740Z_5937923c
1203,7,Training with him implies knowing Lukas.,20260824T093740Z_5937923c
1204,4,Grandfather's death alone does not confirm property ownership.,20260824T093740Z_5937923c
1205,6,1000 km suggests a long drive.,20260824T093740Z_5937923c
1206,6,Six hour drive suggests Munich is far.,20260824T093740Z_5937923c
1207,2,Train delay suggests not home by noon.,20260824T093740Z_5937923c
1208,3,Some cereal left suggests no new cereal was bought.,20260824T093740Z_5937923c
1209,3,A distant deadline suggests the essay has not been started.,20260824T093740Z_5937923c
1210,6,Congested streets suggest being late.,20260824T093740Z_5937923c
1211,2,Being vegetarian suggests she would not come to a steak house.,20260824T093740Z_5937923c
1212,6,Having flu suggests staying home.,20260824T093740Z_5937923c
1213,4,Running daily does not confirm marathon registration.,20260824T093740Z_5937923c
1214,2,Just waking up suggests she has not had breakfast.,20260824T093740Z_5937923c
1215,1,Movie comes out next week means not seen yet.,20260824T093740Z_5937923c
1216,7,Having used a drill confirms knowing how to use it.,20260824T093740Z_5937923c
1217,2,Celebrating suggests not failing the exam.,20260824T093740Z_5937923c
1218,6,Moving out suggests breaking up.,20260824T093740Z_5937923c
1219,5,"Falling behind suggests he may have been fired, but not directly.",20260824T093740Z_5937923c
1220,6,Famous surfing area suggests big waves.,20260824T093740Z_5937923c
1221,2,Rough sea suggests it is not safe to swim.,20260824T093740Z_5937923c
1222,3,NGO job suggests not making a lot of money.,20260824T093740Z_5937923c
1223,6,Successful books suggest he is famous.,20260824T093740Z_5937923c
1224,2,Still analyzing suggests data was not presented.,20260824T093740Z_5937923c
1225,2,Endangered pandas suggest hunting is not legal.,20260824T093740Z_5937923c
1226,4,Gym enrollment does not confirm weight loss.,20260824T093740Z_5937923c
1227,1,Incomplete thesis means not graduated.,20260824T093740Z_5937923c
1228,5,Saying hair was too long suggests it may have been cut.,20260824T093740Z_5937923c
1229,2,Business trip suggests little time for sightseeing.,20260824T093740Z_5937923c
1230,2,Needing a larger flat suggests not buying the one room flat.,20260824T093740Z_5937923c
1231,6,Deadline tomorrow suggests stress.,20260824T093740Z_5937923c
1232,6,Only four hours sleep suggests tiredness.,20260824T093740Z_5937923c
1233,2,Expired offer suggests he did not book the flight.,20260824T093740Z_5937923c
1234,5,"A wounded cat suggests a vet visit, but not explicitly.",20260824T093740Z_5937923c
1235,1,Mark missing means not ready to go.,20260824T093740Z_5937923c
1237,5,Being Chinese weakly suggests ability to cook Cantonese rice.,20260824T093740Z_5937923c
1238,2,Line going dead suggests the issue was not told.,20260824T093740Z_5937923c
1239,6,Having domestics suggests the house is kept tidy.,20260824T093740Z_5937923c
1240,3,Just opened suggests the bar has not been tried yet.,20260824T093740Z_5937923c
1241,6,Many history books suggest a passion for history.,20260824T093740Z_5937923c
1243,6,Few guests suggests the saucepan is big enough.,20260824T093740Z_5937923c
1244,2,Only one week off suggests no two week trip.,20260824T093740Z_5937923c
1245,6,Having a baby suggests avoiding alcohol.,20260824T093740Z_5937923c
1247,4,Owing money does not clarify whether a new loan was obtained.,20260824T093740Z_5937923c
1248,1,Only water means not drunk.,20260824T093740Z_5937923c
1249,2,Owning an orchard suggests not buying fruit at supermarket.,20260824T093740Z_5937923c
1250,1,25 years old means not elementary school.,20260824T093740Z_5937923c
1251,2,High tuition suggests Harvard is not an option.,20260824T093740Z_5937923c
1252,6,Bank transfer suggests she accepted the deal.,20260824T093740Z_5937923c
1253,4,Not being able to swim does not confirm whether they went to the pool.,20260824T093740Z_5937923c
1254,2,Being healthy again suggests stopping pills.,20260824T093740Z_5937923c
1255,6,Keeping people away suggests contamination.,20260824T093740Z_5937923c
1256,6,Regular watering suggests plants are alive.,20260824T093740Z_5937923c
1257,1,Being dead by then means he could not create artwork in 1981.,20260824T093740Z_5937923c
1258,6,Thick ice suggests ice skating season.,20260824T093740Z_5937923c
