id,score,rationale,run_id
1101,2,Not seeing Martin for ages strongly suggests they have not met lately.,20260821T125948Z_8dbb5082
1102,7,Sending out an application is something being done right now.,20260821T125948Z_8dbb5082
1103,6,"Training with Lukas at the gym supports exercising with him, though 'usually' is not explicit.",20260821T125948Z_8dbb5082
1104,7,"A grandfather recently passed away, directly confirming a death in his family.",20260821T125948Z_8dbb5082
1105,7,A distance of 1000 km clearly indicates Paris is very far away.,20260821T125948Z_8dbb5082
1106,7,A six-hour drive directly supports that getting to Munich takes a long time.,20260821T125948Z_8dbb5082
1107,2,A train delay indicates the journey is not going exactly as planned.,20260821T125948Z_8dbb5082
1108,2,"Some cereal remains, so they have not finished all of it.",20260821T125948Z_8dbb5082
1109,1,A deadline three months away directly contradicts it being next week.,20260821T125948Z_8dbb5082
1110,7,Streets that are always congested clearly indicate frequent heavy traffic.,20260821T125948Z_8dbb5082
1111,1,Being vegetarian strongly indicates Megan does not eat meat.,20260821T125948Z_8dbb5082
1112,7,Having the flu directly confirms that John is sick.,20260821T125948Z_8dbb5082
1113,7,Running for hours every day strongly supports training daily.,20260821T125948Z_8dbb5082
1114,1,Just waking up indicates Clara is no longer sleeping.,20260821T125948Z_8dbb5082
1115,1,Coming out next week contradicts being released today.,20260821T125948Z_8dbb5082
1116,7,Having used a drill before directly confirms prior experience.,20260821T125948Z_8dbb5082
1117,1,Celebrating tonight contradicts the party taking place tomorrow.,20260821T125948Z_8dbb5082
1118,7,Moving out tomorrow confirms that leaving the flat soon is planned.,20260821T125948Z_8dbb5082
1119,6,"Frequently falling behind suggests he is a slacker, though it is not a direct label.",20260821T125948Z_8dbb5082
1120,7,The region being famous for surfing directly confirms its association with surfing.,20260821T125948Z_8dbb5082
1121,1,A rough sea contradicts it being calm.,20260821T125948Z_8dbb5082
1122,1,Working at an NGO indicates the job is not at a corporate company.,20260821T125948Z_8dbb5082
1123,7,Authoring many successful books directly supports that he is a writer.,20260821T125948Z_8dbb5082
1124,1,Still analyzing the data means the work is not finished.,20260821T125948Z_8dbb5082
1125,4,"Being endangered suggests scarcity, but does not directly answer how many pandas remain.",20260821T125948Z_8dbb5082
1126,7,Enrolling at the gym directly confirms joining a fitness facility.,20260821T125948Z_8dbb5082
1127,1,The thesis is explicitly not complete yet.,20260821T125948Z_8dbb5082
1128,7,Saying the hair was way too long supports having had long hair.,20260821T125948Z_8dbb5082
1129,1,Calling it a business trip directly contradicts going for vacation.,20260821T125948Z_8dbb5082
1130,1,Needing a larger flat indicates a one-room flat is not enough.,20260821T125948Z_8dbb5082
1131,7,A deadline tomorrow directly confirms that hand-in is soon.,20260821T125948Z_8dbb5082
1132,7,Sleeping only four hours clearly indicates a short night.,20260821T125948Z_8dbb5082
1133,1,"The discount offer had expired, so it was no longer discounted.",20260821T125948Z_8dbb5082
1134,7,Getting wounded directly confirms that the cat is hurt.,20260821T125948Z_8dbb5082
1135,1,"Mark is still missing, so not everyone is present.",20260821T125948Z_8dbb5082
1137,7,Being Chinese strongly supports coming from Asia.,20260821T125948Z_8dbb5082
1138,6,"The line going dead likely caused the call to end, though it does not explicitly say who hung up.",20260821T125948Z_8dbb5082
1139,6,Having domestics implies someone is employed to care for the house.,20260821T125948Z_8dbb5082
1140,1,"They have just opened, so the bar has not been there for long.",20260821T125948Z_8dbb5082
1141,7,A house full of history books strongly supports owning many books.,20260821T125948Z_8dbb5082
1143,7,Having only a few guests directly indicates a small gathering.,20260821T125948Z_8dbb5082
1144,1,Having only one week off contradicts having two weeks of holiday.,20260821T125948Z_8dbb5082
1145,7,Going to have a baby directly confirms pregnancy.,20260821T125948Z_8dbb5082
1147,1,Still owing money means the debts have not been fully paid back.,20260821T125948Z_8dbb5082
1148,1,Having only water directly indicates he did not drink a cocktail.,20260821T125948Z_8dbb5082
1149,4,Owning an orchard does not establish whether there is also a vegetable garden.,20260821T125948Z_8dbb5082
1150,1,"At 25 years old, the son is not underage.",20260821T125948Z_8dbb5082
1151,1,Extremely expensive tuition indicates Harvard is not affordable.,20260821T125948Z_8dbb5082
1152,7,Making a bank transfer moments ago directly supports having paid.,20260821T125948Z_8dbb5082
1153,1,"The children cannot swim, so they are not good at swimming.",20260821T125948Z_8dbb5082
1154,1,Being healthy again indicates the cold is no longer present.,20260821T125948Z_8dbb5082
1155,7,People not being allowed closer directly confirms that approaching is forbidden.,20260821T125948Z_8dbb5082
1156,7,Regularly watering the plants directly confirms that someone took care of them.,20260821T125948Z_8dbb5082
1157,1,Being already dead by the 1980s contradicts being alive then.,20260821T125948Z_8dbb5082
1158,7,A thick ice layer strongly indicates the lake is frozen.,20260821T125948Z_8dbb5082
1159,1,Being in the advanced course contradicts attending the beginners' class.,20260821T125948Z_8dbb5082
1160,7,Seeing a doctor directly confirms seeking medical advice.,20260821T125948Z_8dbb5082
1161,1,Going out with friends contradicts staying home.,20260821T125948Z_8dbb5082
1162,7,Voting yesterday directly indicates a recent election.,20260821T125948Z_8dbb5082
1163,7,Spotless directly confirms that the car is completely clean.,20260821T125948Z_8dbb5082
1164,1,Submitting a blank sheet indicates they did not answer the questions.,20260821T125948Z_8dbb5082
1165,1,Being in the changing room means she is not currently out on the tennis field.,20260821T125948Z_8dbb5082
1166,7,Being compensated directly supports getting the money back.,20260821T125948Z_8dbb5082
1167,1,No one responding does not support anyone answering the sale ad.,20260821T125948Z_8dbb5082
1168,1,Not playing any instrument strongly indicates he is not a musician.,20260821T125948Z_8dbb5082
1169,7,Spending several months in Japan directly confirms travel in Asia.,20260821T125948Z_8dbb5082
1170,7,Aiming for the mountain top supports the summit being the goal.,20260821T125948Z_8dbb5082
1171,7,The customer receiving the package directly confirms getting it.,20260821T125948Z_8dbb5082
1173,1,Skipping the last four lessons means she did not attend the whole course.,20260821T125948Z_8dbb5082
1174,7,Poor monitor resolution directly supports having a bad image.,20260821T125948Z_8dbb5082
1175,7,Graduating from medical school directly supports completing medical studies.,20260821T125948Z_8dbb5082
1176,1,Being private directly contradicts being a public building.,20260821T125948Z_8dbb5082
1201,3,"Not seeing Martin for ages suggests distance, but does not definitively establish whether they remain friends.",20260821T125948Z_8dbb5082
1202,7,Sending out an application strongly supports looking for a job.,20260821T125948Z_8dbb5082
1203,6,"Training with Lukas indicates knowing him, though the exact nature of the relationship is not stated.",20260821T125948Z_8dbb5082
1204,4,His grandfather's death does not establish whether the property now belongs to him.,20260821T125948Z_8dbb5082
1205,7,A 1000-km drive clearly indicates a long journey.,20260821T125948Z_8dbb5082
1206,7,A six-hour drive directly confirms Munich is far away.,20260821T125948Z_8dbb5082
1207,2,"A train delay makes arriving home by noon less likely, but does not make it impossible.",20260821T125948Z_8dbb5082
1208,2,"Some cereal remains, which suggests it has not all been bought or consumed as asked.",20260821T125948Z_8dbb5082
