id,score,rationale,run_id
1101,1,"Person B says they haven't seen Martin for ages, which clearly means they have not met him lately. This is a definite no.",20260824T093740Z_5937923c
1102,7,"Person B says they are sending out an application, which confirms they are doing something right now. This is a definite yes.",20260824T093740Z_5937923c
1103,7,"Person B says they train with Lukas at the gym, confirming they usually exercise together. This is a definite yes.",20260824T093740Z_5937923c
1104,7,Person B confirms a death in the family by stating the grandfather passed away recently. This is a definite yes.,20260824T093740Z_5937923c
1105,7,"Person B says Paris is about 1000 km away, which confirms it is very far. This is a definite yes.",20260824T093740Z_5937923c
1106,7,"Person B says it is a six hour drive, confirming it takes long to get to Munich. This is a definite yes.",20260824T093740Z_5937923c
1107,1,"Person B says the train has some delay, meaning the journey is not going as planned. This is a definite no.",20260824T093740Z_5937923c
1108,1,"Person B says there is still some cereal left, meaning they have not finished it. This is a definite no.",20260824T093740Z_5937923c
1109,1,"Person B says the essay is not due for three months, meaning the deadline is not next week. This is a definite no.",20260824T093740Z_5937923c
1110,7,"Person B says the streets are always congested with cars, confirming there is usually a lot of traffic. This is a definite yes.",20260824T093740Z_5937923c
1111,1,"Person B says Megan is vegetarian, meaning she does not eat meat. This is a definite no.",20260824T093740Z_5937923c
1112,7,"Person B says John has the flu, confirming he is sick today. This is a definite yes.",20260824T093740Z_5937923c
1113,7,"Person B says Sonya runs for hours every day, confirming she trains daily. This is a definite yes.",20260824T093740Z_5937923c
1114,1,"Person B says Clara just woke up, meaning she is no longer sleeping. This is a definite no.",20260824T093740Z_5937923c
1115,1,"Person B says the movie comes out next week, meaning it is not being released today. This is a definite no.",20260824T093740Z_5937923c
1116,7,"Person B says they have used a drill before, confirming they have worked with one. This is a definite yes.",20260824T093740Z_5937923c
1117,1,"Person B says they are celebrating tonight, meaning the party is not tomorrow. This is a definite no.",20260824T093740Z_5937923c
1118,7,"Person B says they are moving out tomorrow, confirming they are leaving the flat soon. This is a definite yes.",20260824T093740Z_5937923c
1119,7,"Person B says he was always falling behind, confirming he is a slacker. This is a definite yes.",20260824T093740Z_5937923c
1120,7,"Person B says the region is famous for surfing, confirming the area is popular for something. This is a definite yes.",20260824T093740Z_5937923c
1121,1,"Person B says the sea is quite rough, meaning it is not calm. This is a definite no.",20260824T093740Z_5937923c
1122,1,"Person B says their job is at an NGO, not a corporate company. This is a definite no.",20260824T093740Z_5937923c
1123,7,"Person B says he has authored many successful books, confirming he is a writer. This is a definite yes.",20260824T093740Z_5937923c
1124,1,"Person B says they are still analyzing the data, meaning they are not finished. This is a definite no.",20260824T093740Z_5937923c
1125,1,"Person B says pandas are an endangered species, meaning there are not many left. This is a definite no.",20260824T093740Z_5937923c
1126,7,"Person B says they have enrolled at the gym, confirming they have joined a fitness studio. This is a definite yes.",20260824T093740Z_5937923c
1127,1,"Person B says the thesis is not complete yet, meaning they have not finished writing it. This is a definite no.",20260824T093740Z_5937923c
1128,7,"Person B says their hair was way too long, confirming they used to have long hair. This is a definite yes.",20260824T093740Z_5937923c
1129,1,"Person B says it was a business trip, not a vacation. This is a definite no.",20260824T093740Z_5937923c
1130,1,"Person B says they need a larger flat, meaning a one room flat is not enough. This is a definite no.",20260824T093740Z_5937923c
1131,7,"Person B says the deadline is tomorrow, confirming she has to hand in soon. This is a definite yes.",20260824T093740Z_5937923c
1132,7,"Person B says they slept only four hours, confirming they had a short night. This is a definite yes.",20260824T093740Z_5937923c
1133,1,"Person B says the offer had already expired, meaning the flight was no longer discounted. This is a definite no.",20260824T093740Z_5937923c
1134,7,"Person B says the cat got wounded, confirming it is hurt. This is a definite yes.",20260824T093740Z_5937923c
1135,1,"Person B says Mark is still missing, meaning not everyone is here. This is a definite no.",20260824T093740Z_5937923c
1137,7,"Person B says they are Chinese, confirming they come from Asia. This is a definite yes.",20260824T093740Z_5937923c
1138,2,"Person B says the line went dead, which suggests the call was disconnected but doesn't clearly confirm whether Person B hung up intentionally. This is very likely no since the line going dead implies it wasn't a deliberate hang up.",20260824T093740Z_5937923c
1139,7,"Person B says they have domestics, confirming someone is taking care of their house. This is a definite yes.",20260824T093740Z_5937923c
1140,1,"Person B says the bar has just opened, meaning it has not been there for long. This is a definite no.",20260824T093740Z_5937923c
1141,7,"Person B says his house is full of history books, confirming he owns many books. This is a definite yes.",20260824T093740Z_5937923c
1143,7,"Person B says they have only a few guests over for dinner, confirming there is a small gathering tonight. This is a definite yes.",20260824T093740Z_5937923c
1144,1,"Person B says they only have one week off work, meaning they do not have two weeks of holiday. This is a definite no.",20260824T093740Z_5937923c
