id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests the person is currently occupied, so it likely answers yes to doing something right now."
1103,6,Training with Lukas at the gym clearly supports that they usually exercise together.
1104,7,Saying his grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly indicates it is very far.
1106,7,A six hour drive clearly means it takes long to get to Munich.
1107,2,"A train delay suggests the journey is not going as planned, so this is likely no."
1108,2,"If there is still some cereal left, they have not finished it."
1109,1,"If it is not due for three months, then the deadline is not next week."
1110,7,Always congested with cars directly confirms there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu directly indicates he is sick.
1113,7,Running for hours every day strongly implies she trains daily.
1114,1,"If she just woke up, she is not still sleeping."
1115,2,"If it comes out next week, it is not being released today."
1116,6,Having used a drill before clearly supports that they have worked with one.
1117,2,Celebrating tonight suggests the party is not tomorrow.
1118,7,Moving out tomorrow directly means leaving the flat soon.
1119,6,Always falling behind strongly suggests he is a slacker.
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is no."
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books directly indicates he is a writer.
1124,1,Still analyzing it means they are not finished working on the data.
1125,6,Calling pandas an endangered species strongly implies there are not many left.
1126,6,Enrolling at the gym strongly suggests they joined a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long implies they used to have long hair.
1129,1,"A business trip is not a vacation, so the answer is no."
1130,1,Needing a larger one means a one-room flat is not enough.
1131,6,"If the deadline is tomorrow, then she has to hand it in soon."
1132,6,Sleeping only four hours indicates a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,2,"If Mark is still missing, then not everyone is here."
1137,5,"Being Chinese suggests coming from Asia, but it is not perfectly equivalent, so this is likely yes but not certain."
1138,4,"The line went dead could mean the call ended, but it does not clearly confirm whether the person hung up."
1139,5,"Having domestics suggests someone is taking care of the house, though the wording is a bit indirect."
1140,2,Just opened means it has not been there for long.
1141,6,A house full of history books strongly suggests he owns many books.
1143,6,Only a few guests over for dinner clearly indicates a small gathering.
1144,1,Only having one week off means they do not have two weeks of holiday.
1145,6,Going to have a baby strongly implies pregnancy.
1147,2,Still owing the bank money means the debts have not been paid back.
1148,1,Only having water means he did not drink a cocktail.
1149,2,"An orchard is not a vegetable garden, so this is likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition means it is not affordable.
1152,6,A bank transfer a few moments ago strongly indicates she has paid them.
1153,2,"If they cannot swim yet, they are not good at swimming."
1154,6,Being healthy again implies the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach the area.
1156,6,Watered them regularly strongly suggests someone took care of the plants.
1157,1,"If he was already dead by then, he was not alive in the 80s."
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means they are not a beginner.
1160,6,Seeing a doctor is a form of seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,6,Voting yesterday strongly indicates there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just getting into the changing room means she is not out on the tennis field.
1166,6,Being compensated implies he got the money back or an equivalent settlement.
1167,1,No one has responded means nobody answered the ad.
1168,2,Not playing any instrument means he is likely not a musician.
1169,5,"Being in Japan for several months suggests he has travelled in Asia, though it is not fully explicit."
1170,6,Aiming for the mountain top strongly suggests the goal is the summit.
1171,7,The customer received it directly means the package got to him.
1173,2,Skipping the last four lessons means she did not attend the whole course.
1174,6,Poor resolution strongly suggests the screen has a bad image.
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,A private property is not a public building.
1201,2,Not seeing him for ages suggests they have not met Martin lately.
1202,5,"Sending out an application suggests looking for a job, though it is slightly indirect."
1203,6,Training with Lukas at the gym strongly suggests they know each other.
1204,4,"The grandfather passing away may relate to inheritance, but it does not clearly answer whether it is his property now."
1205,7,Being about 1000 km away directly means it takes long to drive to Paris.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
1208,2,"If there is still some left, they have not bought cereal or at least not finished it; this leans no to having bought it."
1209,1,"If it is not due for three months, they likely have not started writing the essay yet."
1210,5,"Congested streets suggest they may be late to the cinema, but it is not certain."
1211,1,Being vegetarian means she is unlikely to come to a steak house.
1212,7,Having the flu directly means he is staying home.
1213,5,"Running for hours every day suggests marathon training, but it does not explicitly confirm registration."
1214,1,Just woke up means she did not have breakfast already.
1215,1,"If it comes out next week, they have not seen the movie yet."
1216,6,Having used one before clearly indicates they know how to use a drill.
1217,1,Celebrating tonight is inconsistent with having failed the exam.
1218,2,"Moving out tomorrow suggests a breakup or separation, but it is not definitive."
1219,5,"Always falling behind suggests he may have been fired, but it is not explicit."
1220,5,"Being famous for surfing suggests there are big waves, but it is indirect."
1221,1,Quite rough means the sea is not safe to swim in.
1222,1,An NGO job usually does not mean making a lot of money.
1223,6,Authoring many successful books strongly suggests he is famous.
1224,1,Still analyzing it means they did not present the data at the meeting.
1225,1,An endangered species means hunting pandas is not legal.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not certain."
1227,1,"If the thesis is not complete yet, they have not graduated."
1228,3,"Saying the hair was way too long suggests a haircut may have happened, but the answer is not explicit."
1229,1,A business trip implies it was not for sightseeing vacation.
1230,1,Needing a larger one means they did not buy that one-room flat.
1231,5,"A deadline tomorrow suggests she is likely stressed, but it is still an inference."
1232,6,Sleeping only four hours strongly indicates being tired.
1233,1,"If the offer had already expired, he likely did not book the flight."
1234,7,Got wounded directly means the cat is hurt.
1235,2,"If Mark is still missing, they are not ready to go."
1237,5,"Being Chinese suggests ability to cook Cantonese rice, but it is not guaranteed."
1238,4,"The line went dead suggests the conversation ended, but it does not clearly answer whether the issue was told to him."
1239,5,"Having domestics suggests the house is tidy, though it is indirect."
1240,2,"They have just opened means the bar is not something you have tried yet, or at least not long enough to imply yes."
1241,6,A house full of history books strongly suggests a passion for history.
1243,4,"Few guests over for dinner does not clearly tell whether the saucepan is big enough, so this is ambiguous."
1244,1,Only having one week off means they will not take a two-week trip.
1245,6,Going to have a baby strongly implies avoiding alcohol.
1247,2,Still owing the bank money means they did not get a new loan in the sense of having paid it off; the answer points away from yes.
1248,1,Only having water means he is not drunk.
1249,1,Owning an orchard is not the same as buying fruit in the supermarket.
1250,1,Being 25 years old means he is not at elementary school age.
1251,2,Extremely expensive tuition means Harvard is not an option for them.
1252,6,A bank transfer a few moments ago strongly suggests she accepted the deal.
1253,1,"If they cannot swim yet, they did not go to the swimming pool for swimming in the intended sense."
1254,6,Being healthy again implies they are no longer taking those pills.
1255,7,Not allowed to get closer directly means the area is contaminated or restricted.
1256,6,Watering them regularly strongly suggests the plants are still alive.
1257,1,"If he was already dead by then, the artwork was not created by him in 1981."
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means they are not a beginner.
1260,6,Seeing a doctor strongly suggests they have been sick.
1261,1,Going out with friends means they did not go to bed early.
1262,6,Voting yesterday strongly indicates the members elected a representative.
1263,7,Spotless directly means the car is back clean from the wash.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,1,Just getting into the changing room means she is not dressed for the tennis game yet.
1266,6,Being compensated strongly suggests he settled the lawsuit.
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of the marching band.
1269,5,"Being in Japan for several months suggests he has tried sushi, but it is not certain."
1270,6,Aiming for the mountain top strongly suggests the route is uphill.
1271,7,The customer received it directly means the package was shipped and delivered.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,5,"Poor monitor resolution can strain eyes, so this likely answers yes, though indirectly."
1275,7,Graduating from medical school directly means she is a medical doctor.
1276,1,"A private property is not something you have been inside, so this is no."
2101,5,Needing to revise topics suggests they have to study for the test.
2102,5,"An interesting new movie suggests something has come out recently, but it is not fully explicit."
2103,7,Quite chilly directly answers yes to it being cold.
2105,5,"Having heard good things about the book suggests some knowledge of the novel, but it is indirect."
2106,6,Pulling a muscle last time strongly suggests they got injured at yoga class.
2107,6,Not being able to find the phone strongly suggests it has been lost.
2108,7,Minus 20 degrees directly means it is cold outside.
2109,7,Having just entered a church directly means they are in a religious building.
2110,6,Training very hard strongly suggests workouts are usually difficult.
2113,5,"Working on an exhausting task suggests they were working today, though it is not explicit."
2114,2,Not bringing a bikini suggests they do not have swimming gear with them.
2115,1,Not having time means they are not free at the moment.
2116,1,Watching it last month means they did not watch Titanic yesterday.
2117,1,Being on a diet suggests they are not eating more than usual.
2118,1,Being Muslim means they do not practise Hinduism.
2119,6,A spinning head after beers strongly indicates they are not feeling ok.
2120,1,Very tired means they are not feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,6,Having used one already in the past strongly indicates prior experience with a chainsaw.
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,1,Having a hangover means they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,1,Usually getting seasick means they do not feel well on boats.
2128,6,"If the toothache is gone, the teeth are no longer hurting."
2129,5,"Several bus stops before the destination suggests there are many stations on the way, though the wording is not exact."
2130,2,Should not staple them means they are not allowed to staple the documents.
2131,7,Very light directly answers that the luggage does not weigh much.
2132,7,Having to get up at 5 am directly means they need to wake up early tomorrow.
2134,1,French being the native language means Spanish is not the mother tongue.
2135,7,Does not work directly means the remote is unusable.
2136,7,Wolves being very common here directly indicates wild animals are present.
2137,1,Only having cacti means there are no trees in the garden.
