id,score,rationale
1101,2,"B says they have not seen Martin for ages, which strongly implies they have not met him lately."
1102,2,"Sending out an application suggests they are occupied with job searching, not doing something else right now, but it does not directly answer the exact question."
1103,6,Training with Lukas at the gym clearly indicates they usually exercise with him.
1104,7,Saying the grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly confirms it is very far.
1106,7,A six hour drive clearly means it takes long to get to Munich.
1107,2,"A train delay suggests the journey is not going as planned, so this is a likely no."
1108,7,Saying there is still some left directly means they have not finished their cereal.
1109,1,"If it is not due for three months, then the deadline is not next week."
1110,7,Always congested with cars directly indicates there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu directly means John is sick.
1113,7,Running for hours every day strongly implies she trains daily.
1114,1,"If she just woke up, she is not still sleeping."
1115,1,"If it comes out next week, it is not being released today."
1116,6,"Having used a drill before strongly suggests yes, though it is not phrased as a direct confirmation of 'ever worked with'."
1117,2,"Celebrating tonight suggests the party is tonight, not tomorrow."
1118,7,Moving out tomorrow directly indicates leaving the flat soon.
1119,6,"Always falling behind strongly suggests he is a slacker, though it is slightly inferential."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,Quite rough is the opposite of calm.
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books directly indicates he is a writer.
1124,1,Still analyzing it means they are not finished working on the data.
1125,6,"Calling pandas an endangered species strongly implies there are not many left, though it is indirect."
1126,6,Enrolled at the gym strongly suggests joining a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long implies they used to have long hair.
1129,1,A business trip is not a vacation.
1130,1,Needing a larger one means a one-room flat is not enough.
1131,7,"If the deadline is tomorrow, she has something to hand in soon."
1132,7,Sleeping only four hours directly indicates a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,1,"If Mark is still missing, then not all are here."
1137,6,"Being Chinese strongly suggests coming from Asia, though it is not a perfect logical equivalence."
1138,2,"The line went dead suggests the call ended, but it does not directly confirm the person hung up."
1139,6,Having domestics strongly suggests someone is taking care of the house.
1140,1,Just opened means it has not been there for long.
1141,6,A house full of history books strongly suggests he owns many books.
1143,7,Only a few guests over for dinner directly indicates a small gathering.
1144,1,Only having one week off means they do not have two weeks of holiday.
1145,7,Going to have a baby directly indicates pregnancy.
1147,1,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,2,"Owning an orchard suggests fruit-related land, but not necessarily a vegetable garden."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition suggests it is not affordable.
1152,7,A bank transfer a few moments ago directly means she paid them.
1153,1,Cannot swim yet means they are not good at swimming.
1154,7,Being healthy again directly means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach.
1156,6,Watered them regularly strongly suggests someone took care of the plants.
1157,1,"If he was already dead by then, he was not alive in the 80s."
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means she is not a beginner.
1160,6,Seeing a doctor strongly suggests seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,6,Voting yesterday strongly suggests there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Being in the changing room means she is not out on the tennis field.
1166,6,Being compensated strongly suggests he got the money back.
1167,1,No one has responded means nobody answered the ad.
1168,1,Not playing any instrument means he is not a musician.
1169,6,Being in Japan for several months suggests he has travelled in Asia.
1170,6,Aiming for the mountain top strongly suggests the summit is the goal.
1171,7,The customer received it directly means the package was delivered.
1173,1,Skipping the last four lessons means she did not attend the whole course.
1174,6,Poor resolution strongly suggests the screen has a bad image.
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,Private property means it is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, though it is indirect."
1202,5,"Sending out an application is consistent with looking for a job, but not a perfect direct answer."
1203,6,Training with Lukas at the gym strongly suggests knowing him.
1204,4,"The grandfather's death is related to property ownership, but the answer does not clearly say whether it is his property now."
1205,7,Saying it is about 1000 km away directly indicates it takes long to drive there.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,"A train delay suggests they may not be home by noon, so likely no."
1208,2,"There is still some left implies they have not bought cereal, or at least not necessarily enough to answer yes."
