id,score,rationale
1101,2,"Person A asks whether they have met Martin lately. Person B says they have not seen him for ages, which directly indicates “no” to meeting him lately."
1102,7,"Person A asks if Person B is doing something right now. Person B replies “I am sending out an application,” which is clearly an ongoing action, so it’s definitely yes."
1103,7,"Person A asks if they usually exercise with Lukas. Person B answers “I train with him at the gym,” confirming the usual exercise with Lukas."
1104,7,"Person A asks whether there was a death in his family. Person B says his grandfather passed away recently, which is a clear yes."
1105,7,"Person A asks if Paris is very far from here. Person B gives a distance (“about 1000 Km away”), confirming it is far."
1106,6,"Person A asks if it takes long to get to Munich. Person B says it is a six hour drive, which strongly supports “yes” (it takes long)."
1107,2,"Person A asks if the journey is going as planned. Person B says the train has some delay, indicating it is not going as planned."
1108,2,"Person A asks if they have finished their cereal. Person B says there is still some left, so the answer is definitely no."
1109,2,"Person A asks if the essay deadline is next week. Person B says it is not due for three months, so it’s very likely no."
1110,7,"Person A asks if there is usually a lot of traffic. Person B says the streets are always congested, which is a definite yes."
1111,7,"Person A asks if Megan eats meat. Person B says she is vegetarian, implying she does not eat meat."
1112,7,"Person A asks if John is sick today. Person B says he has the flu, which is a clear yes."
1113,7,"Person A asks if Sonya trains daily. Person B says she runs for hours every day, confirming daily training."
1114,2,"Person A asks if Clara is still sleeping. Person B says she just woke up, so it’s very likely no."
1115,2,"Person A asks if the movie will be released today. Person B says it comes out next week, so the answer is no."
1116,5,"Person A asks if they have ever worked with a drill. Person B says they have used one before, which indicates yes, though not necessarily “definitely” beyond prior experience."
1117,2,"Person A asks if the birthday party takes place tomorrow. Person B says “I am celebrating tonight,” so it’s very likely no."
1118,5,"Person A asks if they are leaving their flat soon. Person B says they are moving out tomorrow, which is soon, so it leans yes."
1119,5,"Person A asks if he is a slacker. Person B says he was always falling behind, which supports the characterization, so somewhat likely yes."
1120,6,"Person A asks if the area is popular for something. Person B says the region is famous for surfing, which is a strong yes."
1121,2,"Person A asks if the sea is calm these days. Person B says it is quite rough, so it’s very likely no."
1122,2,"Person A asks if they work for a corporate company. Person B says their job is at an NGO, so it’s very likely no."
1123,6,"Person A asks if he is a writer. Person B says he has authored many successful books, which is very likely yes."
1124,2,"Person A asks if they are finished working on their data. Person B says they are still analyzing it, so it’s very likely no."
1125,6,"Person A asks if there are many pandas left in the world. Person B says they are an endangered species, implying not many, so it’s likely a “no” to “many.” However the question is “many left,” and endangered suggests few; thus interpret as no. Score should reflect no: very likely no."
1126,6,"Person A asks if they have joined a fitness studio. Person B says they have enrolled at the gym, which is very likely yes."
1127,2,"Person A asks if they have finished writing their thesis. Person B says the thesis is not complete yet, so very likely no."
1128,5,"Person A asks if they used to have long hair. Person B says “My hair was way too long,” which indicates yes, though phrased as past state."
1129,2,"Person A asks if they went to Japan for vacation. Person B says it was a business trip, so it’s very likely no."
1130,2,"Person A asks if a one-room flat is enough. Person B says they need a larger one, so it’s very likely no."
1131,7,"Person A asks if she has to hand in soon. Person B says the deadline is tomorrow, which is definitely soon."
1132,6,"Person A asks if they had a short night. Person B says they slept only four hours, which strongly supports yes."
1133,2,"Person A asks if the flight was still discounted. Person B says the offer had already expired, so very likely no."
1134,6,"Person A asks if the cat is hurt. Person B says it got wounded, which is very likely yes."
1135,2,"Person A asks if we are all here. Person B says Mark is still missing, so it’s very likely no."
1137,7,"Person A asks if they come from Asia. Person B says they are Chinese, which implies yes."
1138,6,"Person A asks if you hung up. Person B says the line went dead, which indicates yes."
1139,5,"Person A asks if someone is taking care of their house. Person B says they have domestics, implying yes, though not explicitly “taking care” but strongly related."
1140,2,"Person A asks if that bar has been here for long. Person B says they have just opened, so very likely no."
1141,6,"Person A asks if he owns many books. Person B says the house is full of history books, which is very likely yes."
1143,5,"Person A asks if there is a small gathering tonight. Person B says only few guests over for dinner, which supports yes."
1144,2,"Person A asks if they have two weeks of holiday. Person B says only one week off work, so very likely no."
1145,6,"Person A asks if they are pregnant. Person B says they are going to have a baby, which is very likely yes."
1147,2,"Person A asks if they have paid back their debts. Person B says they still owe the bank money, so very likely no."
1148,2,"Person A asks if he drank a cocktail tonight. Person B says he only had water, so very likely no."
1149,2,"Person A asks if they have a vegetable garden. Person B says they own an orchard, which does not confirm a vegetable garden, so likely no."
1150,2,"Person A asks if their son is underage. Person B says he is 25 years old, so very likely no."
1151,2,"Person A asks if Harvard is affordable. Person B says tuition is extremely expensive, so very likely no."
1152,7,"Person A asks if she has paid us yet. Person B says she made a bank transfer moments ago, which is definitely yes."
1153,2,"Person A asks if the kids are good at swimming. Person B says they cannot swim yet, so very likely no."
1154,2,"Person A asks if they still have a cold. Person B says they are healthy again, so very likely no."
1155,6,"Person A asks if it is forbidden to approach this area. Person B says people are not allowed to get closer, which is very likely yes."
1156,5,"Person A asks if someone took care of the plants. Person B says they watered them regularly, implying yes."
1157,2,"Person A asks if the artist was still alive in the 80s. Person B says he was already dead by then, so very likely no."
1158,6,"Person A asks if the lake is frozen. Person B says the ice layer is quite thick, which strongly indicates yes."
1159,2,"Person A asks if they are attending the beginners' class. Person B says they are in the advanced course, so very likely no."
1160,6,"Person A asks if they have sought medical advice. Person B says they have seen a doctor, which is very likely yes."
1161,2,"Person A asks if they stayed home last night. Person B says they went out with friends, so very likely no."
1162,5,"Person A asks if there was an election recently. Person B says they voted yesterday, which implies yes, though not explicitly “election,” but strongly."
1163,7,"Person A asks if the car is completely clean. Person B says it is spotless, which is definitely yes."
1164,2,"Person A asks if they answered all questions. Person B says they submitted a blank sheet, so very likely no."
1165,2,"Person A asks if she is out on the tennis field. Person B says she just got into the changing room, so very likely no."
1166,6,"Person A asks if he got the money back. Person B says he was compensated, which is very likely yes."
1167,2,"Person A asks if anyone answered the house sale ad. Person B says no one has responded, so very likely no."
1168,2,"Person A asks if he is a musician. Person B says he does not play any instrument, so very likely no."
1169,6,"Person A asks if he has travelled in Asia. Person B says he has been in Japan for several months, which is very likely yes."
1170,5,"Person A asks if the goal is the summit. Person B says they are aiming for the mountain top, which is essentially yes."
1171,7,"Person A asks if the customer got his package. Person B says the customer received it, definitely yes."
1173,2,"Person A asks if she attended the whole singing course. Person B says she skipped the last four lessons, so very likely no."
1174,6,"Person A asks if the screen has a bad image. Person B says resolution is really poor, which is very likely yes."
1175,7,"Person A asks if she completed her medical studies. Person B says she graduated last year, definitely yes."
1176,2,"Person A asks if it is a public building. Person B says it is a private property, so very likely no."
1201,2,"Person A asks if they and Martin are still good friends. Person B says they have not seen him for ages, which suggests not, so very likely no."
1202,7,"Person A asks if they are looking for a job. Person B says they are sending out an application, which is definitely yes."
1203,6,"Person A asks if they know Lukas. Person B says they train with him at the gym, implying they know him, very likely yes."
1204,4,"Person A asks if this is his property now. Person B talks about his grandfather passing away recently, which is unrelated to property, so it’s ambiguous/irrelevant."
1205,6,"Person A asks if it takes long to drive to Paris. Person B says it is about 1000 Km away, which implies it’s far/long, very likely yes."
1206,6,"Person A asks if Munich is far from here. Person B says it is a six hour drive, very likely yes."
1207,2,"Person A asks if they will be home by noon. Person B says the train has some delay, which suggests they may not be on time, so likely no."
1208,2,"Person A asks if they have bought cereal. Person B says there is still some left, which implies they already have cereal, so it’s somewhat likely yes; but question is about buying, not having. Still, “still some left” suggests they did buy earlier. Score leans yes."
1209,2,"Person A asks if they started writing their essay. Person B says it is not due for three months, which does not answer whether they started; it’s ambiguous/irrelevant."
1210,6,"Person A asks if we will be late to the cinema. Person B says streets are always congested, which suggests likely delay/late, so very likely yes."
1211,2,"Person A asks if Megan is coming to the steak house. Person B says she is vegetarian, which implies she likely won’t go to a steak house, so very likely no."
1212,7,"Person A asks if John is staying home. Person B says he has the flu, which strongly implies he is staying home, so yes."
1213,7,"Person A asks if Sonya registered for the marathon. Person B says she runs for hours every day, which indicates training but not registration; still likely yes but not certain. Score somewhat likely yes."
1214,2,"Person A asks if Clara had breakfast already. Person B says she just woke up, so very likely no."
1215,2,"Person A asks if they have seen that movie. Person B says it comes out next week, so very likely no."
1216,5,"Person A asks if they know how to use a drill. Person B says they have used one before, which suggests yes, somewhat likely."
1217,1,"Person A asks if they have failed the exam. Person B says “I am celebrating tonight,” which contradicts failing, so definitely no."
1218,2,"Person A asks if they are breaking up with him. Person B says they are moving out tomorrow, which is not breaking up; likely no."
1219,5,"Person A asks if he was fired. Person B says he was always falling behind, which suggests poor performance but does not explicitly say fired; somewhat likely no/uncertain. Lean somewhat likely no."
1220,6,"Person A asks if there are big waves here. Person B says the region is famous for surfing, which implies waves, very likely yes."
1221,2,"Person A asks if the sea is safe to swim here. Person B says it is quite rough, so very likely no."
1222,2,"Person A asks if they make a lot of money. Person B says their job is at an NGO, which doesn’t directly answer income; but NGO often implies not high pay. Still, it’s somewhat ambiguous; lean no."
1223,6,"Person A asks if he is famous. Person B says he authored many successful books, which implies fame, very likely yes."
1224,4,"Person A asks if they presented their data at the meeting. Person B says they are still analyzing it, which implies they have not presented yet, so likely no; but it’s not explicit. Score somewhat likely no."
1225,2,"Person A asks if it is legal to hunt pandas. Person B says they are an endangered species, which strongly suggests it is not legal, so very likely no."
1226,2,"Person A asks if they have lost some weight. Person B says they have enrolled at the gym, which doesn’t confirm weight loss; ambiguous/irrelevant, lean uncertain."
1227,2,"Person A asks if they have graduated. Person B says their thesis is not complete yet, so very likely no."
1228,5,"Person A asks if they got their hair cut. Person B says their hair was way too long, which doesn’t directly say it was cut; ambiguous. Slightly leaning no."
1229,2,"Person A asks if they had time for sightseeing. Person B says it was a business trip, which suggests not much sightseeing time; very likely no."
1230,2,"Person A asks if they bought a one-room flat. Person B says they need a larger one, which implies they did not buy that; very likely no."
1231,2,"Person A asks if she is stressed about the project. Person B says the deadline is tomorrow, which implies stress, so likely yes; but not explicit. Score somewhat likely yes."
