id,score,rationale,run_id
1101,1,Not having seen him for ages directly implies he has not met him lately.,20260824T093740Z_5937923c
1102,7,"Sending out an application is an activity, confirming he is doing something right now.",20260824T093740Z_5937923c
1103,6,"Training with him at the gym implies regular joint exercise, strongly suggesting yes.",20260824T093740Z_5937923c
1104,7,The grandfather passing away recently confirms a death in the family.,20260824T093740Z_5937923c
1105,6,"1000 km is a considerable distance, implying yes, it is quite far.",20260824T093740Z_5937923c
1106,6,"A six-hour drive is a long trip, implying yes.",20260824T093740Z_5937923c
1107,2,"A delayed train indicates the journey is not going as planned, though a delay might be minor.",20260824T093740Z_5937923c
1108,2,Some cereal being left implies they have not finished it.,20260824T093740Z_5937923c
1109,1,Not due for three months directly contradicts a next-week deadline.,20260824T093740Z_5937923c
1110,7,Streets always congested confirms there is usually a lot of traffic.,20260824T093740Z_5937923c
1111,1,Being vegetarian means she does not eat meat.,20260824T093740Z_5937923c
1112,7,Having the flu confirms he is sick.,20260824T093740Z_5937923c
1113,7,Running for hours every day confirms daily training.,20260824T093740Z_5937923c
1114,1,Having just woken up means she is no longer sleeping.,20260824T093740Z_5937923c
1115,1,Coming out next week means it is not released today.,20260824T093740Z_5937923c
1116,7,Having used a drill before confirms experience with it.,20260824T093740Z_5937923c
1117,1,Celebrating tonight means the party is not tomorrow.,20260824T093740Z_5937923c
1118,7,Moving out tomorrow confirms leaving the flat soon.,20260824T093740Z_5937923c
1119,6,"Always falling behind supports the characterization as a slacker, though falling behind could have other causes.",20260824T093740Z_5937923c
1120,7,Being famous for surfing confirms the area is popular for something.,20260824T093740Z_5937923c
1121,1,Quite rough is the opposite of calm.,20260824T093740Z_5937923c
1122,1,Working at an NGO indicates not a corporate company.,20260824T093740Z_5937923c
1123,7,Having authored many books confirms he is a writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means not finished.,20260824T093740Z_5937923c
1125,2,"Being endangered implies few remain, so no, not many.",20260824T093740Z_5937923c
1126,7,Enrolling at the gym is joining a fitness studio.,20260824T093740Z_5937923c
1127,1,Explicitly states the thesis is not complete.,20260824T093740Z_5937923c
1128,7,Saying hair was way too long confirms it used to be long.,20260824T093740Z_5937923c
1129,1,A business trip contradicts a vacation.,20260824T093740Z_5937923c
1130,1,Needing a larger one means one room is not enough.,20260824T093740Z_5937923c
1131,7,A deadline tomorrow confirms handing in soon.,20260824T093740Z_5937923c
1132,7,Only four hours of sleep confirms a short night.,20260824T093740Z_5937923c
1133,1,The offer having expired means it was not discounted anymore.,20260824T093740Z_5937923c
1134,7,Being wounded confirms the cat is hurt.,20260824T093740Z_5937923c
1135,1,Mark missing means not everyone is here.,20260824T093740Z_5937923c
1137,7,Being Chinese means coming from Asia.,20260824T093740Z_5937923c
1138,3,"The line going dead suggests the call was disconnected, not that B hung up, though it's somewhat ambiguous about who ended it.",20260824T093740Z_5937923c
1139,6,Having domestic help implies someone takes care of the house.,20260824T093740Z_5937923c
1140,1,Having just opened means it has not been there long.,20260824T093740Z_5937923c
1141,7,House full of history books confirms owning many books.,20260824T093740Z_5937923c
1143,7,Only a few guests confirms a small gathering.,20260824T093740Z_5937923c
1144,1,Only one week off contradicts two weeks.,20260824T093740Z_5937923c
1145,7,Going to have a baby confirms pregnancy.,20260824T093740Z_5937923c
1147,2,Still owing money means debts are not fully paid back.,20260824T093740Z_5937923c
1148,1,Only water means no cocktail.,20260824T093740Z_5937923c
1149,3,"An orchard is a fruit garden, not a vegetable garden, so likely no, though gardening is implied.",20260824T093740Z_5937923c
1150,1,25 years old is not underage.,20260824T093740Z_5937923c
1151,1,Extremely expensive tuition means not affordable.,20260824T093740Z_5937923c
1152,7,A bank transfer moments ago confirms payment.,20260824T093740Z_5937923c
1153,1,Cannot swim yet means they are not good at swimming.,20260824T093740Z_5937923c
1154,1,Being healthy again means the cold is gone.,20260824T093740Z_5937923c
1155,7,People not allowed closer confirms it is forbidden to approach.,20260824T093740Z_5937923c
1156,7,Watering them regularly confirms someone took care of the plants.,20260824T093740Z_5937923c
1157,1,Already dead by then means not alive in the 80s.,20260824T093740Z_5937923c
1158,7,A thick ice layer confirms the lake is frozen.,20260824T093740Z_5937923c
1159,1,Being in the advanced course means not the beginners' class.,20260824T093740Z_5937923c
1160,7,Seeing a doctor is seeking medical advice.,20260824T093740Z_5937923c
1161,1,Going out with friends means not staying home.,20260824T093740Z_5937923c
1162,7,Voting yesterday confirms a recent election.,20260824T093740Z_5937923c
1163,7,Spotless means completely clean.,20260824T093740Z_5937923c
1164,1,A blank sheet means no questions were answered.,20260824T093740Z_5937923c
1165,2,Just getting into the changing room implies she is not on the field.,20260824T093740Z_5937923c
1166,6,"Being compensated implies he got money back, though compensation may differ slightly from a refund.",20260824T093740Z_5937923c
1167,1,No one responded is a direct no.,20260824T093740Z_5937923c
1168,1,Not playing any instrument implies he is not a musician.,20260824T093740Z_5937923c
1169,7,Being in Japan for months confirms travel in Asia.,20260824T093740Z_5937923c
1170,7,Aiming for the mountain top is the summit.,20260824T093740Z_5937923c
1171,7,The customer received it confirms he got the package.,20260824T093740Z_5937923c
1173,1,Skipping the last four lessons means she did not attend the whole course.,20260824T093740Z_5937923c
1174,6,Poor resolution implies a bad image on the screen.,20260824T093740Z_5937923c
1175,7,Graduating from medical school confirms completed studies.,20260824T093740Z_5937923c
1176,1,Private property means it is not a public building.,20260824T093740Z_5937923c
1201,2,"Not having seen him for ages suggests the friendship has faded, though old friends can remain friends.",20260824T093740Z_5937923c
1202,6,Sending out an application strongly implies job seeking.,20260824T093740Z_5937923c
1203,7,Training with him at the gym confirms knowing him.,20260824T093740Z_5937923c
1204,5,"The grandfather's recent death suggests inheritance, but it's an indirect inference.",20260824T093740Z_5937923c
1205,6,1000 km implies a long drive.,20260824T093740Z_5937923c
1206,6,A six-hour drive implies it is far.,20260824T093740Z_5937923c
1207,2,"A delayed train suggests he probably won't be home by noon, though the delay could be small.",20260824T093740Z_5937923c
1208,2,"Saying some is still left implies no need to buy, so likely not bought.",20260824T093740Z_5937923c
1209,2,Mentioning it's not due for three months implies he hasn't started.,20260824T093740Z_5937923c
1210,6,Constant congestion suggests they will likely be late.,20260824T093740Z_5937923c
