id,score,rationale
1101,2,"Person A asks whether they have met Martin lately. Person B says they have not seen him for ages, which directly indicates “no” to meeting him lately."
1102,7,"Person A asks if Person B is doing something right now. Person B replies that they are sending out an application, which is clearly an ongoing action."
1103,7,"Person A asks if Person B usually exercises with Lukas. Person B answers that they train with him at the gym, confirming the usual pattern."
1104,7,"Person A asks whether there was a death in his family. Person B states that his grandfather passed away recently, which is a direct confirmation."
1105,7,"Person A asks if Paris is very far from here. Person B gives a distance of about 1000 km, which supports that it is far."
1106,6,"Person A asks if it takes long to get to Munich. Person B says it is a six hour drive, which strongly implies it takes a long time."
1107,2,"Person A asks if the journey is going as planned. Person B says the train has some delay, indicating it is not going as planned."
1108,2,"Person A asks if they have finished their cereal. Person B says there is still some left, so the answer is “no.”"
1109,2,"Person A asks if the essay deadline is next week. Person B says it is not due for three months, which contradicts next week."
1110,7,"Person A asks if there is usually a lot of traffic. Person B says the streets are always congested, confirming heavy traffic."
1111,7,"Person A asks if Megan eats meat. Person B says she is vegetarian, which implies she does not eat meat."
1112,7,"Person A asks if John is sick today. Person B says he has the flu, a clear confirmation."
1113,7,"Person A asks if Sonya trains daily. Person B says she runs for hours every day, confirming daily training."
1114,2,"Person A asks if Clara is still sleeping. Person B says she just woke up, so she is not still sleeping."
1115,2,"Person A asks if the movie will be released today. Person B says it comes out next week, so the answer is “no.”"
1116,5,"Person A asks if Person B has ever worked with a drill. Person B says they have used one before, which is a yes, though not necessarily “worked” in a specific way."
1117,2,"Person A asks if the birthday party takes place tomorrow. Person B says they are celebrating tonight, so it is not tomorrow."
1118,7,"Person A asks if Person B is leaving their flat soon. Person B says they are moving out tomorrow, which is soon."
1119,6,"Person A asks if he is a slacker. Person B says he was always falling behind, which strongly suggests laziness/poor effort."
1120,6,"Person A asks if this area is popular for something. Person B says the region is famous for surfing, indicating popularity for that activity."
1121,2,"Person A asks if the sea is calm these days. Person B says it is quite rough, indicating “no.”"
1122,2,"Person A asks if Person B works for a corporate company. Person B says their job is at an NGO, which is not corporate."
1123,7,"Person A asks if he is a writer. Person B says he has authored many successful books, confirming."
1124,2,"Person A asks if Person B is finished working on their data. Person B says they are still analyzing it, so not finished."
1125,6,"Person A asks if there are many pandas left in the world. Person B says they are an endangered species, implying there are not many."
1126,7,"Person A asks if Person B has joined a fitness studio. Person B says they have enrolled at the gym, confirming."
1127,2,"Person A asks if Person B has finished writing their thesis. Person B says the thesis is not complete yet, so “no.”"
1128,5,"Person A asks if Person B used to have long hair. Person B says their hair was way too long, which supports “yes.”"
1129,2,"Person A asks if Person B went to Japan for vacation. Person B says it was a business trip, so not vacation."
1130,2,"Person A asks if a one-room flat is enough. Person B says they need a larger one, so “no.”"
1131,7,"Person A asks if she has to hand in soon. Person B says the deadline is tomorrow, which is soon."
1132,6,"Person A asks if Person B had a short night. Person B says they slept only four hours, strongly indicating a short night."
1133,2,"Person A asks if the flight was still discounted. Person B says the offer had already expired, so “no.”"
1134,6,"Person A asks if the cat is hurt. Person B says it got wounded, confirming it is hurt."
1135,2,"Person A asks if everyone is here. Person B says Mark is still missing, so not all are present."
1137,7,"Person A asks if Person B comes from Asia. Person B says they are Chinese, which implies yes (China is in Asia)."
1138,7,"Person A asks if Person B hung up. Person B says the line went dead, which indicates the call ended/hung up."
1139,5,"Person A asks if someone is taking care of their house. Person B says they have domestics, implying household help is present (yes)."
1140,2,"Person A asks if that bar has been here for long. Person B says they have just opened, so not for long."
1141,6,"Person A asks if he owns many books. Person B says the house is full of history books, strongly implying many books."
1143,5,"Person A asks if there is a small gathering tonight. Person B says they have only few guests over for dinner, which supports a small gathering."
