id,score,rationale,run_id
1101,1,"Person B says he has not seen Martin for ages, which directly answers the question about meeting Martin lately with a clear no.",20260821T125948Z_8dbb5082
1102,5,"B says he is sending out an application, which suggests he is occupied right now. This likely answers yes to doing something, though it is not perfectly explicit.",20260821T125948Z_8dbb5082
1103,6,"Training with Lukas at the gym strongly indicates exercising with him usually, so this is a very likely yes.",20260821T125948Z_8dbb5082
1104,7,Saying the grandfather passed away recently directly confirms there was a death in the family.,20260821T125948Z_8dbb5082
1105,6,Saying it is 1000 km away clearly indicates Paris is far from here.,20260821T125948Z_8dbb5082
1106,7,A six hour drive directly answers that it takes a long time to get to Munich.,20260821T125948Z_8dbb5082
1107,3,"A train delay suggests the journey may not be going as planned, but it does not directly answer the question and could still be otherwise okay.",20260821T125948Z_8dbb5082
1108,1,Saying there is still some left directly means they have not finished the cereal.,20260821T125948Z_8dbb5082
1109,1,"If the essay is not due for three months, then the deadline is not next week.",20260821T125948Z_8dbb5082
1110,7,Saying the streets are always congested with cars directly confirms there is usually a lot of traffic.,20260821T125948Z_8dbb5082
1111,7,Being vegetarian directly means she does not eat meat.,20260821T125948Z_8dbb5082
1112,7,Having the flu directly implies he is sick.,20260821T125948Z_8dbb5082
1113,7,Running for hours every day strongly indicates daily training.,20260821T125948Z_8dbb5082
1114,1,"If she just woke up, then she is not still sleeping.",20260821T125948Z_8dbb5082
1115,1,"If it comes out next week, it is not being released today.",20260821T125948Z_8dbb5082
1116,6,"Having used a drill before strongly suggests yes, though it does not explicitly say 'yes, I have.'",20260821T125948Z_8dbb5082
1117,1,"Celebrating tonight implies the party is tonight, not tomorrow.",20260821T125948Z_8dbb5082
1118,7,Moving out tomorrow directly means leaving the flat soon.,20260821T125948Z_8dbb5082
1119,6,"Always falling behind strongly suggests he is a slacker, so this is very likely yes.",20260821T125948Z_8dbb5082
1120,7,Being famous for surfing directly answers that the area is popular for something.,20260821T125948Z_8dbb5082
1121,1,"Quite rough is the opposite of calm, so this is a clear no.",20260821T125948Z_8dbb5082
1122,1,Working at an NGO means not working for a corporate company.,20260821T125948Z_8dbb5082
1123,6,Authoring many successful books strongly indicates he is a writer.,20260821T125948Z_8dbb5082
1124,1,Still analyzing it means he is not finished working on the data.,20260821T125948Z_8dbb5082
1125,7,An endangered species directly implies there are not many pandas left.,20260821T125948Z_8dbb5082
1126,7,Enrolling at the gym is a direct yes to joining a fitness studio.,20260821T125948Z_8dbb5082
1127,1,"If the thesis is not complete yet, it has not been finished.",20260821T125948Z_8dbb5082
1128,6,"Saying the hair was way too long strongly suggests yes, though it is phrased descriptively rather than as a direct confirmation.",20260821T125948Z_8dbb5082
1129,1,Saying it was a business trip directly contradicts going to Japan for vacation.,20260821T125948Z_8dbb5082
1130,1,Needing a larger one means a one-room flat is not enough.,20260821T125948Z_8dbb5082
1131,6,"If the deadline is tomorrow, then she does have to hand it in soon.",20260821T125948Z_8dbb5082
1132,7,Sleeping only four hours directly indicates a short night.,20260821T125948Z_8dbb5082
1133,1,"If the offer had already expired, the flight was not still discounted.",20260821T125948Z_8dbb5082
1134,6,Getting wounded directly suggests the cat is hurt.,20260821T125948Z_8dbb5082
1135,1,"If Mark is still missing, then not everyone is here.",20260821T125948Z_8dbb5082
1137,5,"Being Chinese usually implies coming from Asia, but it is not a perfect direct answer because nationality and origin are not identical.",20260821T125948Z_8dbb5082
1138,3,"The line went dead suggests the call ended, but it does not directly say the person hung up, so it is somewhat likely yes.",20260821T125948Z_8dbb5082
1139,5,"Having domestics suggests someone is taking care of the house, though it is not a perfectly direct match.",20260821T125948Z_8dbb5082
1140,7,Just opened directly means it has not been there for long.,20260821T125948Z_8dbb5082
1141,6,A house full of history books strongly suggests he owns many books.,20260821T125948Z_8dbb5082
1143,6,Only a few guests over for dinner clearly indicates a small gathering.,20260821T125948Z_8dbb5082
1144,1,Only having one week off means they do not have two weeks of holiday.,20260821T125948Z_8dbb5082
1145,6,"Going to have a baby strongly indicates pregnancy, though it is not as explicit as saying 'I am pregnant.'",20260821T125948Z_8dbb5082
1147,1,Still owing the bank money means the debts have not been paid back.,20260821T125948Z_8dbb5082
1148,1,Only having water means he did not drink a cocktail.,20260821T125948Z_8dbb5082
1149,2,"Owning an orchard does not mean having a vegetable garden, so this is likely no, though it is not a perfect contradiction.",20260821T125948Z_8dbb5082
1150,1,Being 25 years old means he is not underage.,20260821T125948Z_8dbb5082
1151,1,Extremely expensive tuition means Harvard is not affordable.,20260821T125948Z_8dbb5082
1152,6,A bank transfer a few moments ago strongly implies she has paid them.,20260821T125948Z_8dbb5082
1153,1,"If they cannot swim yet, they are not good at swimming.",20260821T125948Z_8dbb5082
1154,6,Being healthy again strongly suggests the cold is gone.,20260821T125948Z_8dbb5082
1155,7,Not allowed to get closer directly matches being forbidden to approach the area.,20260821T125948Z_8dbb5082
1156,6,Watering them regularly strongly suggests someone took care of the plants.,20260821T125948Z_8dbb5082
1157,1,"If he was already dead by then, he was not alive in the 80s.",20260821T125948Z_8dbb5082
1158,6,A thick ice layer strongly suggests the lake is frozen.,20260821T125948Z_8dbb5082
1159,1,Being in the advanced course means she is not a beginner.,20260821T125948Z_8dbb5082
1160,5,"Seeing a doctor suggests seeking medical advice, but it is not fully explicit.",20260821T125948Z_8dbb5082
1161,1,Going out with friends means he did not stay home.,20260821T125948Z_8dbb5082
1162,6,Voting yesterday strongly indicates there was an election recently.,20260821T125948Z_8dbb5082
1163,7,Spotless directly means completely clean.,20260821T125948Z_8dbb5082
1164,1,Submitting a blank sheet means they have not answered the questions.,20260821T125948Z_8dbb5082
1165,1,Being in the changing room means she is not out on the tennis field.,20260821T125948Z_8dbb5082
1166,5,"Being compensated suggests he got the money back, but it is somewhat indirect and could mean other compensation.",20260821T125948Z_8dbb5082
1167,1,No one has responded means nobody answered the ad.,20260821T125948Z_8dbb5082
