id,score,rationale,run_id
1101,1,"Person B says they have not seen Martin for ages, which directly implies they have not met him lately. This is a clear 'no' answer.",20260824T093740Z_5937923c
1102,7,"Person B says they are sending out an application, which is clearly something they are doing right now. This is a definite 'yes'.",20260824T093740Z_5937923c
1103,7,"Person B says they train with Lukas at the gym, which directly confirms they exercise with him. Definite 'yes'.",20260824T093740Z_5937923c
1104,7,"Person B says his grandfather passed away recently, which directly confirms a death in the family. Definite 'yes'.",20260824T093740Z_5937923c
1105,6,"1000 km is quite far, so Person B's answer strongly implies yes, Paris is very far from here.",20260824T093740Z_5937923c
1106,6,"A six-hour drive is quite long, strongly implying yes, it does take long to get to Munich.",20260824T093740Z_5937923c
1107,2,"A train delay suggests the journey is not going as planned, so this is a 'no' answer.",20260824T093740Z_5937923c
1108,2,"There is still some left implies they have not finished it, so the answer is 'no'.",20260824T093740Z_5937923c
1109,1,"The deadline is not for three months, which clearly means it is not next week. Definite 'no'.",20260824T093740Z_5937923c
1110,7,Streets always congested with cars directly confirms there is usually a lot of traffic. Definite 'yes'.,20260824T093740Z_5937923c
1111,1,Being vegetarian means Megan does not eat meat. Definite 'no'.,20260824T093740Z_5937923c
1112,7,Having the flu confirms John is sick today. Definite 'yes'.,20260824T093740Z_5937923c
1113,7,Running for hours every day confirms Sonya trains daily. Definite 'yes'.,20260824T093740Z_5937923c
1114,1,She just woke up means she is no longer sleeping. Definite 'no'.,20260824T093740Z_5937923c
1115,1,"It comes out next week, not today. Definite 'no'.",20260824T093740Z_5937923c
1116,7,Having used one before directly confirms experience with a drill. Definite 'yes'.,20260824T093740Z_5937923c
1117,2,"The party is tonight, not tomorrow, so the answer to whether it takes place tomorrow is 'no'.",20260824T093740Z_5937923c
1118,6,Moving out tomorrow strongly implies leaving the flat soon. Very likely 'yes'.,20260824T093740Z_5937923c
1119,6,Always falling behind strongly implies he is a slacker. Very likely 'yes'.,20260824T093740Z_5937923c
1120,7,The region being famous for surfing directly confirms it is popular for something. Definite 'yes'.,20260824T093740Z_5937923c
1121,1,It being quite rough directly contradicts the sea being calm. Definite 'no'.,20260824T093740Z_5937923c
1122,1,Working at an NGO is not a corporate company. Definite 'no'.,20260824T093740Z_5937923c
1123,7,Authoring many successful books confirms he is a writer. Definite 'yes'.,20260824T093740Z_5937923c
1124,1,Still analyzing the data means not finished. Definite 'no'.,20260824T093740Z_5937923c
1125,1,Being an endangered species implies there are not many left. Definite 'no'.,20260824T093740Z_5937923c
1126,7,Enrolling at the gym is equivalent to joining a fitness studio. Definite 'yes'.,20260824T093740Z_5937923c
1127,1,"The thesis is not complete yet, so not finished. Definite 'no'.",20260824T093740Z_5937923c
1128,7,Hair being way too long confirms they used to have long hair. Definite 'yes'.,20260824T093740Z_5937923c
1129,1,"It was a business trip, not a vacation. Definite 'no'.",20260824T093740Z_5937923c
1130,1,Needing a larger one means a one-room flat is not enough. Definite 'no'.,20260824T093740Z_5937923c
1131,7,The deadline being tomorrow confirms she has to hand in soon. Definite 'yes'.,20260824T093740Z_5937923c
1132,7,Sleeping only four hours confirms it was a short night. Definite 'yes'.,20260824T093740Z_5937923c
1133,1,The offer had already expired means the flight was no longer discounted. Definite 'no'.,20260824T093740Z_5937923c
1134,7,Getting wounded confirms the cat is hurt. Definite 'yes'.,20260824T093740Z_5937923c
1135,1,Mark is still missing means not everyone is here. Definite 'no'.,20260824T093740Z_5937923c
1137,7,Being Chinese confirms coming from Asia. Definite 'yes'.,20260824T093740Z_5937923c
1138,4,The line going dead is ambiguous - it could mean the call ended but not necessarily that Person B hung up intentionally. Could be either party or a technical issue.,20260824T093740Z_5937923c
