id,score,rationale
1101,2,"Person A asks whether they have met Martin lately. Person B says they have not seen him for ages, which directly indicates “no” to meeting lately."
1102,7,"Person A asks if Person B is doing something right now. Person B replies “I am sending out an application,” which is an explicit present action, so it is definitely yes."
1103,7,"Person A asks if they usually exercise with Lukas. Person B answers “I train with him at the gym,” confirming the usual exercise with Lukas."
1104,7,"Person A asks whether there was a death in his family. Person B states that his grandfather passed away recently, which is a clear yes."
1105,7,"Person A asks if Paris is very far from here. Person B gives a distance (“about 1000 Km away”), strongly supporting yes."
1106,6,"Person A asks if it takes long to get to Munich. Person B says it is a six hour drive, which very likely means it takes long."
1107,2,"Person A asks if the journey is going as planned. Person B says the train has some delay, indicating it is not going as planned (no)."
1108,2,"Person A asks if they have finished their cereal. Person B says there is still some left, so the answer is very likely no."
1109,2,"Person A asks if the essay deadline is next week. Person B says it is not due for three months, which is clearly no."
1110,7,"Person A asks if there is usually a lot of traffic. Person B says the streets are always congested, which is definitely yes."
1111,7,"Person A asks if Megan eats meat. Person B says she is vegetarian, implying she does not eat meat (yes to not eating meat, but question is about eating meat; still, it is a definite no)."
1112,7,"Person A asks if John is sick today. Person B says he has the flu, which is definitely yes."
1113,7,"Person A asks if Sonya trains daily. Person B says she runs for hours every day, confirming yes."
1114,2,"Person A asks if Clara is still sleeping. Person B says she just woke up, so it is very likely no."
1115,2,"Person A asks if the movie will be released today. Person B says it comes out next week, so definitely no."
1116,5,"Person A asks if they have ever worked with a drill. Person B says they have used one before, which is somewhat likely yes (it confirms prior use, though not necessarily “worked with” in a specific way)."
1117,2,"Person A asks if the birthday party takes place tomorrow. Person B says “I am celebrating tonight,” so it is very likely no."
1118,6,"Person A asks if they are leaving their flat soon. Person B says they are moving out tomorrow, which is very likely yes."
1119,5,"Person A asks if he is a slacker. Person B says he was always falling behind, which suggests slacking, so somewhat likely yes."
1120,6,"Person A asks if the area is popular for something. Person B says the region is famous for surfing, indicating popularity, very likely yes."
1121,2,"Person A asks if the sea is calm. Person B says it is quite rough, so very likely no."
1122,2,"Person A asks if they work for a corporate company. Person B says their job is at an NGO, so it is very likely no."
1123,6,"Person A asks if he is a writer. Person B says he has authored many successful books, which strongly supports yes."
1124,2,"Person A asks if they are finished working on data. Person B says they are still analyzing it, so very likely no."
1125,6,"Person A asks if there are many pandas left. Person B says they are an endangered species, implying few remain, so it is very likely no to “many.”"
1126,6,"Person A asks if they have joined a fitness studio. Person B says they enrolled at the gym, which is very likely yes."
1127,2,"Person A asks if they have finished writing their thesis. Person B says the thesis is not complete yet, so very likely no."
1128,5,"Person A asks if they used to have long hair. Person B says “My hair was way too long,” which indicates yes, though phrased as past state; still somewhat likely yes."
1129,2,"Person A asks if they went to Japan for vacation. Person B says it was a business trip, so very likely no."
1130,2,"Person A asks if a one-room flat is enough. Person B says they need a larger one, so very likely no."
1131,7,"Person A asks if she has to hand in soon. Person B says the deadline is tomorrow, which is definitely yes."
1132,6,"Person A asks if they had a short night. Person B says they slept only four hours, which very likely means yes."
1133,2,"Person A asks if the flight was still discounted. Person B says the offer had already expired, so very likely no."
1134,6,"Person A asks if their cat is hurt. Person B says it got wounded, which is very likely yes."
1135,2,"Person A asks if they are all here. Person B says Mark is still missing, so very likely no."
1137,7,"Person A asks if they come from Asia. Person B says “I am Chinese,” which strongly implies yes."
1138,6,"Person A asks if they hung up. Person B says the line went dead, which very likely indicates yes."
1139,5,"Person A asks if someone is taking care of their house. Person B says they have domestics, implying yes, though not fully explicit about care; still somewhat likely yes."
1140,2,"Person A asks if that bar has been here for long. Person B says they have just opened, so very likely no."
1141,6,"Person A asks if he owns many books. Person B says the house is full of history books, which very likely means yes."
1143,5,"Person A asks if there is a small gathering tonight. Person B says they have only few guests over for dinner, which suggests yes (small gathering), somewhat likely yes."
1144,2,"Person A asks if they have two weeks of holiday. Person B says they only have one week off, so very likely no."
1145,7,"Person A asks if they are pregnant. Person B says “I am going to have a baby,” which is definitely yes."
1147,2,"Person A asks if they have paid back their debts. Person B says they still owe the bank money, so very likely no."
1148,2,"Person A asks if he drank a cocktail tonight. Person B says he only had water, so very likely no."
1149,2,"Person A asks if they have a vegetable garden. Person B says they own an orchard, which is not a vegetable garden, so very likely no."
1150,2,"Person A asks if their son is underage. Person B says he is 25 years old, so very likely no."
1151,2,"Person A asks if Harvard is affordable. Person B says tuition is extremely expensive, so very likely no."
