id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests the person is currently occupied, so it likely answers yes to doing something right now."
1103,6,"Training with him at the gym indicates they usually exercise together, so this is very likely yes."
1104,7,Saying the grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly supports that it is very far.
1106,7,A six hour drive clearly indicates it takes long to get to Munich.
1107,2,"A delay means the journey is not going as planned, so this is likely no."
1108,2,"If there is still some left, they have not finished their cereal."
1109,1,Not due for three months directly contradicts the deadline being next week.
1110,7,Always congested with cars directly means there is usually a lot of traffic.
1111,7,Being vegetarian directly implies she does not eat meat.
1112,7,Having the flu directly indicates he is sick.
1113,7,Running for hours every day strongly indicates daily training.
1114,1,Just woke up means she is not still sleeping.
1115,1,"If it comes out next week, it is not being released today."
1116,6,"Having used one before strongly suggests prior experience with a drill, though not necessarily extensive."
1117,2,Celebrating tonight suggests the birthday party is not tomorrow.
1118,7,Moving out tomorrow directly means leaving the flat soon.
1119,6,"Always falling behind strongly suggests he is a slacker, though it is slightly inferential."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is a clear no."
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books directly indicates he is a writer.
1124,2,Still analyzing it means the data work is not finished yet.
1125,7,Being an endangered species directly implies there are not many left.
1126,7,Enrolled at the gym directly means they joined a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long strongly suggests they used to have long hair.
1129,1,"A business trip is not a vacation, so this is likely no."
1130,1,Needing a larger one means a one-room flat is not enough.
1131,7,Deadline is tomorrow directly means she has to hand it in soon.
1132,7,Sleeping only four hours clearly indicates a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,2,"If Mark is still missing, then not everyone is here."
1137,6,"Being Chinese strongly suggests coming from Asia, though it is not logically guaranteed in every case."
1138,4,"The line went dead could mean the call ended, but it does not clearly confirm whether the person hung up."
1139,5,"Having domestics suggests someone takes care of the house, but it is somewhat indirect."
1140,2,Just opened means it has not been there for long.
1141,6,A house full of history books strongly suggests he owns many books.
1143,7,Only few guests over for dinner directly indicates a small gathering.
1144,1,Only one week off work means they do not have two weeks of holiday.
1145,7,Going to have a baby directly implies pregnancy.
1147,2,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water directly means he did not drink a cocktail.
1149,2,"An orchard is not a vegetable garden, so this is likely no."
1150,1,Being 25 years old means he is not underage.
1151,1,Extremely expensive tuition means Harvard is not affordable.
1152,7,A bank transfer a few moments ago directly means she paid already.
1153,1,Cannot swim yet means they are not good at swimming.
1154,7,Being healthy again directly means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach.
1156,6,Watered them regularly strongly suggests someone took care of the plants.
1157,1,Already dead by then means he was not alive in the 80s.
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means she is not a beginner.
1160,6,Seeing a doctor strongly suggests seeking medical advice.
1161,1,Going out with friends means he did not stay home.
1162,6,Voting yesterday strongly suggests there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,6,Being compensated strongly suggests he got the money back.
1167,1,No one has responded means nobody answered the ad.
1168,1,Not playing any instrument means he is not a musician.
1169,5,"Being in Japan for several months suggests travel in Asia, though it is not fully explicit."
1170,7,Aiming for the mountain top directly means the goal is the summit.
1171,7,The customer received it directly means the package got to him.
1173,1,Skipping the last four lessons means she did not attend the whole course.
1174,6,Poor resolution strongly suggests a bad image on the screen.
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,Private property means it is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in close contact."
1202,5,Sending out an application suggests looking for a job.
1203,5,"Training with him at the gym suggests knowing Lukas, but it is not a direct yes."
1204,4,"The grandfather passing away recently is related to inheritance, but it does not clearly answer whether it is his property now."
1205,7,Being about 1000 km away directly means it takes long to drive to Paris.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
1208,2,There is still some left implies cereal has not been bought or at least not finished; it does not directly answer buying it.
1209,1,Not due for three months means they have not started writing the essay in the sense implied by the question.
1210,6,Congested streets strongly suggest they may be late to the cinema.
1211,1,"Being vegetarian means she is unlikely to come to a steak house, so this is a no."
1212,7,Having the flu directly means he is staying home.
1213,6,Running for hours every day strongly suggests she trains daily.
1214,1,Just woke up means she did not have breakfast already.
1215,1,"If it comes out next week, they have not seen it yet."
1216,6,Having used one before strongly suggests knowing how to use a drill.
1217,1,Celebrating tonight is inconsistent with having failed the exam.
1218,2,"Moving out tomorrow suggests a breakup or separation, but it is not explicit."
1219,6,"Always falling behind strongly suggests he was fired, though it is indirect."
1220,6,Being famous for surfing strongly suggests there are big waves here.
1221,1,Quite rough means the sea is not safe to swim in.
1222,1,Working at an NGO usually implies not making a lot of money.
1223,6,Authoring many successful books strongly suggests he is famous.
1224,1,Still analyzing it means the data was not presented at the meeting.
1225,1,Endangered species means hunting pandas is not legal.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not direct."
1227,1,"If the thesis is not complete yet, they have not graduated."
1228,2,"Saying the hair was way too long suggests they had long hair, but not necessarily that they got it cut."
1229,1,A business trip means it was not for sightseeing vacation.
1230,1,Needing a larger one means they did not buy that one-room flat.
1231,6,A deadline tomorrow strongly suggests she is stressed about the project.
1232,6,Sleeping only four hours strongly suggests being tired.
1233,1,"If the offer had already expired, he did not book the flight under that offer."
1234,7,Got wounded directly means the cat needs the vet.
1235,2,Mark is still missing means they are not all ready to go.
1237,6,"Being Chinese strongly suggests being able to cook cantonese rice, but it is not guaranteed."
1238,4,"The line went dead could mean the conversation ended, but it does not clearly answer whether the issue was told to him."
1239,5,"Having domestics suggests the house is tidy, but this is somewhat indirect."
1240,2,Just opened means they have not tried the bar yet.
1241,6,A house full of history books strongly suggests a passion for history.
1243,4,Few guests over for dinner does not clearly answer whether the saucepan is big enough.
1244,1,Only one week off work means they will not take a two-week trip.
1245,7,Going to have a baby directly implies avoiding alcohol.
1247,2,Still owing the bank money means they did not get a new loan or at least have not paid it back.
1248,1,Only had water directly means he is not drunk.
1249,1,Owning an orchard is not the same as buying fruit in the supermarket.
1250,1,Being 25 years old means he is not at elementary school age.
1251,1,Extremely expensive tuition means Harvard is not an affordable option.
1252,7,A bank transfer a few moments ago directly means she accepted the deal or paid.
1253,1,Cannot swim yet means the kids did not go to the swimming pool for swimming ability.
1254,7,Being healthy again directly means she is no longer taking those pills.
1255,7,People are not allowed to get closer directly means the area is contaminated or restricted.
1256,6,Watered them regularly strongly suggests the plants are still alive.
1257,1,Already dead by then means the artwork could not have been created by him in 1981.
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means they are not a beginner.
1260,6,Seeing a doctor strongly suggests having been sick.
1261,1,Going out with friends means they did not go to bed early.
1262,6,Voting yesterday strongly suggests the members could elect a representative.
1263,7,Spotless directly means the car is back clean from the wash.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,1,Just got into the changing room means she is not dressed for the tennis game yet.
1266,6,Being compensated strongly suggests he settled the lawsuit.
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of the marching band.
1269,5,"Being in Japan for several months suggests he has tried sushi, but it is not certain."
1270,7,Aiming for the mountain top directly means the route is uphill.
1271,7,The customer received it directly means the package was shipped to the customer.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,6,Poor monitor resolution strongly suggests eyes get strained sometimes.
1275,7,Graduating from medical school directly means she is a medical doctor.
1276,1,"Private property means they have not been inside that building, or at least not legally."
2101,5,"Needing to revise topics suggests yes, they have to study for the test."
2102,5,An interesting new movie suggests something has come out recently in cinemas.
2103,7,Quite chilly directly answers yes to it being cold.
2105,5,"Having heard good things about the book suggests some knowledge about the novel, though indirectly."
2106,6,Pulling a muscle last time strongly suggests injury at yoga class.
2107,6,Cannot find my phone strongly suggests the phone is lost.
2108,7,Minus 20 degrees directly means it is cold outside.
2109,7,Just entered a church directly means they are in a religious building.
2110,6,Training very hard strongly suggests workouts are usually difficult.
2113,5,Working on an exhausting task suggests they were working today.
2114,2,Not bringing a bikini suggests they do not have swimming gear with them.
2115,1,Not having time directly means they are not free at the moment.
2116,1,Watching it last month means they did not watch it yesterday.
2117,1,Being on a diet suggests they are not eating more than usual.
2118,1,Being Muslim means they do not practise Hinduism.
2119,7,Head spinning after beers directly indicates they are not feeling ok.
2120,1,Very tired means they are not feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,6,Having used one already in the past strongly suggests prior experience with a chain saw.
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,1,Having a hangover means they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,1,Usually getting seasick means they do not feel well on boats.
2128,7,My toothache is gone directly means the teeth are no longer hurting.
2129,5,Several bus stops before destination suggests there are many stations on the way.
2130,6,Should not staple them strongly suggests they are not allowed to staple the documents.
2131,7,Very light directly answers that the luggage does not weigh much.
2132,7,"Having to get up at 5 am directly means yes, they need to wake up early tomorrow."
2134,1,French being the native language means Spanish is not the mother tongue.
2135,7,Does not work directly means the remote is still unusable.
2136,7,Wolves are very common here directly means there are wild animals in the region.
2137,1,Only having cacti means there are no trees in the garden.
2138,7,Needing it for travelling directly means the passport is necessary for taking the plane.
2139,1,Having a sandwich means they did not bring pie for lunch.
2140,5,Having to go out soon suggests the kids are about to leave.
