id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests the person is currently occupied, so it likely answers yes to doing something right now."
1103,7,Training with him at the gym directly confirms that they usually exercise together.
1104,7,Saying the grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly confirms it is very far.
1106,7,A six hour drive directly indicates that it takes a long time to get there.
1107,2,"A train delay suggests the journey is not going as planned, so this is likely no."
1108,2,"If there is still some cereal left, they have not finished it."
1109,1,"If it is not due for three months, then the deadline is definitely not next week."
1110,7,Always congested with cars directly supports that there is usually a lot of traffic.
1111,7,Being vegetarian directly implies she does not eat meat.
1112,7,Having the flu directly indicates that John is sick.
1113,7,Running for hours every day strongly confirms daily training.
1114,1,"If she just woke up, she is not still sleeping."
1115,1,"If it comes out next week, it is not being released today."
1116,7,Having used a drill before directly answers yes to ever having worked with one.
1117,2,"Celebrating tonight suggests the party is tonight, not tomorrow."
1118,7,Moving out tomorrow directly indicates leaving the flat soon.
1119,6,"Always falling behind strongly suggests he is a slacker, though it is slightly inferential rather than explicit."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is definitely no."
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books directly indicates he is a writer.
1124,2,Still analyzing it means the data work is not finished.
1125,6,"Calling pandas an endangered species strongly implies there are not many left, though it is not a literal count."
1126,7,Enrolled at the gym directly answers yes to joining a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,7,Saying the hair was way too long directly supports that they used to have long hair.
1129,1,"A business trip is not a vacation, so this is no."
1130,2,Needing a larger one implies a one-room flat is not enough.
1131,7,"If the deadline is tomorrow, then she does have to hand it in soon."
1132,7,Sleeping only four hours directly indicates a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly answers yes to being hurt.
1135,2,"If Mark is still missing, then not everyone is there."
1137,5,"Being Chinese suggests coming from Asia, but it is not perfectly explicit because nationality and origin are not identical."
1138,4,"The line went dead suggests the call ended, but it does not clearly confirm whether the person hung up intentionally."
1139,5,"Having domestics suggests someone takes care of the house, but it is somewhat indirect."
1140,2,Just opened means it has not been there for long.
1141,6,"A house full of history books strongly suggests he owns many books, though it is slightly indirect."
1143,7,Only a few guests over for dinner directly indicates a small gathering.
1144,2,Only one week off means they do not have two weeks of holiday.
1145,6,"Going to have a baby strongly implies pregnancy, though it is phrased indirectly."
1147,2,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,2,"An orchard is not a vegetable garden, so this is likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition means it is not affordable.
1152,7,A bank transfer a few moments ago directly indicates she has paid.
1153,2,"If they cannot swim yet, they are not good at swimming."
1154,2,Being healthy again means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach.
1156,7,Watered them regularly directly supports that someone took care of the plants.
1157,1,Already dead by then means he was not alive in the 80s.
1158,6,"A thick ice layer strongly suggests the lake is frozen, though it is slightly inferential."
1159,1,Being in the advanced course means they are not a beginner.
1160,7,Seeing a doctor directly answers yes to seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,7,Voting yesterday directly indicates there was an election recently.
1163,7,Spotless directly means completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,6,"Being compensated strongly suggests he got the money back, though it is not perfectly explicit."
1167,1,No one has responded means nobody answered the ad.
1168,2,Not playing any instrument means he is not a musician.
1169,5,"Being in Japan for several months suggests travel in Asia, but it is not fully explicit."
1170,7,Aiming for the mountain top directly indicates the goal is the summit.
1171,7,The customer received it directly answers yes.
1173,2,Skipping the last four lessons means she did not attend the whole course.
1174,5,"Poor monitor resolution can cause a bad image, but the wording is indirect and not certain."
1175,7,Graduating from medical school last year directly confirms completion of medical studies.
1176,1,A private property is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in contact."
1202,5,"Sending out an application suggests looking for a job, though it is slightly indirect."
1203,5,"Training with him at the gym suggests knowing Lukas, but it does not explicitly say they know each other well."
1204,4,"The grandfather passing away recently is related to ownership, but it does not clearly answer whether it is his property now."
1205,7,Being about 1000 km away directly indicates it takes long to drive there.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
1208,2,"If there is still some left, they have not bought cereal."
1209,1,"If it is not due for three months, they have not started because of the deadline question; the answer clearly rejects the implied urgency."
1210,6,"Congested streets strongly suggest they will be late to the cinema, though it is not absolute."
1211,1,Being vegetarian means she is unlikely to come to a steak house.
1212,7,Having the flu directly indicates he is staying home.
1213,5,"Running for hours every day suggests marathon registration/training, but it is not explicit."
1214,1,Just woke up means she did not already have breakfast.
1215,1,"If it comes out next week, they have not seen it yet."
1216,7,Having used one before directly answers yes to knowing how to use a drill.
1217,1,Celebrating tonight is inconsistent with having failed the exam.
1218,2,"Moving out tomorrow suggests breaking up, but it is not explicit."
1219,6,"Always falling behind strongly suggests he was fired, though it is inferential."
1220,5,"Being famous for surfing suggests big waves, but it is indirect."
1221,2,Quite rough implies the sea is not safe to swim in.
1222,1,Working at an NGO usually means not making a lot of money.
1223,6,"Authoring many successful books strongly suggests he is famous, though not guaranteed."
1224,1,Still analyzing it means the data was not presented at the meeting.
1225,1,Endangered species means it is not legal to hunt them.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not explicit."
1227,1,"If the thesis is not complete yet, they have not graduated."
1228,2,Saying the hair was way too long suggests they did not get it cut.
1229,1,A business trip means it was not a sightseeing vacation.
1230,2,Needing a larger one implies they did not buy the one-room flat.
1231,6,A deadline tomorrow strongly suggests she is stressed about the project.
1232,6,Sleeping only four hours strongly suggests being tired.
1233,1,"If the offer had already expired, he did not book the flight under that offer."
1234,2,"Got wounded suggests the cat is hurt, so bringing it to the vet is likely yes, but the wording is indirect."
1235,2,"If Mark is still missing, then we are not ready to go."
1237,5,"Being Chinese suggests ability to cook Cantonese rice, but it is not a direct answer."
1238,4,"The line went dead interrupts communication, but it does not clearly say whether the issue was told to him."
1239,5,"Having domestics suggests the house is tidy, but this is indirect."
1240,2,Just opened means they have not tried the bar yet.
1241,6,A house full of history books strongly suggests a passion for history.
1243,2,"Only a few guests over suggests the saucepan is probably big enough, but the answer is indirect and not about size."
1244,2,Only one week off means they will not take a two-week trip.
1245,6,"Going to have a baby strongly suggests avoiding alcohol, though it is not explicit."
1247,2,Still owing the bank money means they did not get a new loan.
1248,1,Only had water means he is not drunk.
1249,2,"Owning an orchard means they do not buy fruit in the supermarket, at least not as their main source."
1250,1,Being 25 years old means he is not at elementary school age.
1251,2,Extremely expensive tuition means Harvard is not an affordable option.
1252,7,A bank transfer a few moments ago directly indicates she accepted the deal.
1253,2,"If they cannot swim yet, they did not go to the swimming pool for swimming."
1254,2,Being healthy again means they are no longer taking those pills.
1255,7,Not allowed to get closer directly means the area is restricted/contaminated.
1256,7,Watered them regularly directly supports that the plants are still alive.
1257,1,Already dead by then means the artwork could not have been created by him in 1981.
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means they are not a beginner.
1260,5,"Seeing a doctor suggests they have been sick, but it is not explicit."
1261,1,Going out with friends means they did not go to bed early.
1262,5,"Voting yesterday suggests the members can elect a representative, but it is indirect."
1263,7,Spotless directly means the car is clean.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,1,Just got into the changing room means she is not dressed for the tennis game yet.
1266,6,"Being compensated strongly suggests he settled the lawsuit, though it is not fully explicit."
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of a marching band.
1269,5,"Being in Japan for several months suggests he may have tried sushi, but it is not certain."
1270,7,Aiming for the mountain top directly indicates the route goes uphill.
1271,7,The customer received it directly answers yes.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,5,"Poor monitor resolution can strain the eyes, but the answer is indirect."
1275,7,Graduating from medical school directly indicates she is a medical doctor.
1276,1,"A private property means it is not something you have been inside, so likely no."
2101,5,"Needing to revise topics suggests yes, they have to study for the test."
2102,5,"An interesting new movie suggests something has come out recently, but it is not fully explicit."
2103,7,Quite chilly directly answers yes to it being cold.
2105,5,"Having heard good things about the book suggests some knowledge, but not direct knowledge of the novel."
2106,6,Pulling a muscle last time strongly suggests they got injured at yoga class.
2107,6,Cannot find my phone strongly suggests the phone is lost.
2108,7,Minus 20 degrees directly means it is cold outside.
2109,7,Just entered a church directly answers yes.
2110,6,Training very hard strongly suggests workouts are difficult.
2113,5,"Working on an exhausting task suggests they were working today, but it is indirect."
2114,2,Not bringing a bikini suggests they do not have swimming gear with them.
2115,1,Not having time means they are not free at the moment.
2116,2,Watching it last month means they did not watch it yesterday.
2117,2,Being on a diet suggests they are not eating more than usual.
2118,1,Being Muslim means they do not practise Hinduism.
2119,6,Head spinning after beers strongly suggests they are not feeling ok.
2120,1,Very tired means they are not feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,7,Having used one already in the past directly answers yes.
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,2,Having a hangover means they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,2,Usually getting seasick means they do not feel well on boats.
2128,2,"If the toothache is gone, their teeth are not still hurting."
2129,5,Several bus stops before the destination suggests there are many stations on the way.
2130,2,Should not staple them means they are not allowed to staple the documents.
2131,7,Very light directly answers yes to not weighing much.
2132,7,Having to get up at 5 am directly means yes.
2134,1,French being the native language means Spanish is not the mother tongue.
2135,7,Does not work directly means it is still unusable.
