id,score,rationale
1101,2,"Person A asks whether they have met Martin lately. Person B says they have not seen him for ages, which directly indicates “no” to meeting him lately."
1102,7,"Person A asks if Person B is doing something right now. Person B replies “I am sending out an application,” which is clearly an ongoing action, so it is definitely yes."
1103,7,"Person A asks if they usually exercise with Lukas. Person B answers “I train with him at the gym,” indicating that they do, so definitely yes."
1104,7,"Person A asks whether there was a death in his family. Person B says his grandfather passed away recently, which is a direct confirmation, so definitely yes."
1105,7,"Person A asks if Paris is very far from here. Person B gives a distance (“about 1000 Km away”), confirming it is far, so definitely yes."
1106,7,"Person A asks if it takes long to get to Munich. Person B says it is a six hour drive, which strongly supports “yes,” so definitely yes."
1107,5,"Person A asks if the journey is going as planned. Person B says the train has some delay, which implies it is not fully as planned. That is more likely “no” than “yes,” but it’s not absolute, so somewhat likely yes is not correct—however the question is about “as planned,” and delay means not as planned (no)."
1108,2,"Person A asks if they have finished their cereal. Person B says there is still some left, so definitely no."
1109,2,"Person A asks if the essay deadline is next week. Person B says it is not due for three months, so definitely no."
1110,7,"Person A asks if there is usually a lot of traffic. Person B says the streets are always congested, which is a clear yes."
1111,6,"Person A asks if Megan eats meat. Person B says she is vegetarian, which implies she does not eat meat; that is very likely no."
1112,7,"Person A asks if John is sick today. Person B says he has the flu, confirming sickness, so definitely yes."
1113,7,"Person A asks if Sonya trains daily. Person B says she runs for hours every day, which is definitely yes."
1114,2,"Person A asks if Clara is still sleeping. Person B says she just woke up, so definitely no."
1115,2,"Person A asks if the movie will be released today. Person B says it comes out next week, so definitely no."
1116,5,"Person A asks if they have ever worked with a drill. Person B says they have used one before, which indicates yes, though not necessarily “definitely,” so somewhat likely yes."
1117,2,"Person A asks if the birthday party takes place tomorrow. Person B says “I am celebrating tonight,” so definitely no."
1118,5,"Person A asks if they are leaving their flat soon. Person B says they are moving out tomorrow, which is soon, so somewhat likely yes."
1119,5,"Person A asks if he is a slacker. Person B says he was always falling behind, which suggests laziness/poor effort, so somewhat likely yes."
1120,6,"Person A asks if this area is popular for something. Person B says the region is famous for surfing, which is a strong yes."
1121,2,"Person A asks if the sea is calm these days. Person B says it is quite rough, so very likely no."
1122,2,"Person A asks if they work for a corporate company. Person B says their job is at an NGO, so very likely no."
1123,7,"Person A asks if he is a writer. Person B says he has authored many successful books, which is definitely yes."
1124,2,"Person A asks if they are finished working on their data. Person B says they are still analyzing it, so definitely no."
1125,6,"Person A asks if there are many pandas left in the world. Person B says they are an endangered species, implying few remain; very likely no."
1126,7,"Person A asks if they have joined a fitness studio. Person B says they have enrolled at the gym, so definitely yes."
1127,2,"Person A asks if they have finished writing their thesis. Person B says the thesis is not complete yet, so definitely no."
1128,5,"Person A asks if they used to have long hair. Person B says their hair was way too long, indicating yes, so somewhat likely yes."
1129,2,"Person A asks if they went to Japan for vacation. Person B says it was a business trip, so definitely no."
1130,2,"Person A asks if a one-room flat is enough. Person B says they need a larger one, so definitely no."
1131,7,"Person A asks if she has to hand in soon. Person B says the deadline is tomorrow, which is soon, so definitely yes."
1132,2,"Person A asks if they had a short night. Person B says they slept only four hours, which confirms a short night, so definitely yes."
1133,2,"Person A asks if the flight was still discounted. Person B says the offer had already expired, so definitely no."
1134,5,"Person A asks if their cat is hurt. Person B says it got wounded, indicating yes, so somewhat likely yes."
1135,2,"Person A asks if we are all here. Person B says Mark is still missing, so definitely no."
1137,7,"Person A asks if they come from Asia. Person B says “I am Chinese,” which implies yes, so definitely yes."
1138,6,"Person A asks if they hung up. Person B says the line went dead, which strongly indicates they hung up; very likely yes."
1139,5,"Person A asks if someone is taking care of their house. Person B says they have domestics, implying yes, so somewhat likely yes."
1140,2,"Person A asks if that bar has been here for long. Person B says they have just opened, so definitely no."
1141,6,"Person A asks if he owns many books. Person B says the house is full of history books, which is very likely yes."
1143,5,"Person A asks if there is a small gathering tonight. Person B says only few guests over for dinner, which supports a small gathering, so somewhat likely yes."
1144,2,"Person A asks if they have two weeks of holiday. Person B says they only have one week off, so definitely no."
1145,7,"Person A asks if they are pregnant. Person B says they are going to have a baby, which is definitely yes."
1147,2,"Person A asks if they have paid back their debts. Person B says they still owe the bank money, so definitely no."
1148,2,"Person A asks if he drank a cocktail tonight. Person B says he only had water, so definitely no."
1149,2,"Person A asks if they have a vegetable garden. Person B says they own an orchard, which does not confirm a vegetable garden, so likely no."
1150,2,"Person A asks if their son is underage. Person B says he is 25 years old, so definitely no."
1151,2,"Person A asks if Harvard University is affordable. Person B says tuition is extremely expensive, so definitely no."
1152,7,"Person A asks if she has paid us yet. Person B says she made a bank transfer moments ago, so definitely yes."
1153,2,"Person A asks if the kids are good at swimming. Person B says they cannot swim yet, so definitely no."
1154,2,"Person A asks if they still have a cold. Person B says they are healthy again, so definitely no."
1155,7,"Person A asks if it is forbidden to approach this area. Person B says people are not allowed to get closer, which is definitely yes."
1156,5,"Person A asks if someone took care of the plants. Person B says they watered them regularly, implying yes, so somewhat likely yes."
1157,2,"Person A asks if the artist was still alive in the 80s. Person B says he was already dead by then, so definitely no."
1158,6,"Person A asks if the lake is frozen. Person B says the ice layer is quite thick, which strongly indicates frozen; very likely yes."
1159,2,"Person A asks if they are attending the beginners' class. Person B says they are in the advanced course, so definitely no."
1160,7,"Person A asks if they have sought medical advice. Person B says they have seen a doctor, so definitely yes."
1161,2,"Person A asks if they stayed home last night. Person B says they went out with friends, so definitely no."
1162,5,"Person A asks if there was an election recently. Person B says they voted yesterday, which implies an election occurred; somewhat likely yes."
1163,7,"Person A asks if the car is completely clean. Person B says it is spotless, so definitely yes."
1164,2,"Person A asks if they answered all questions. Person B says they submitted a blank sheet, so definitely no."
1165,2,"Person A asks if she is out on the tennis field. Person B says she just got into the changing room, so definitely no."
1166,6,"Person A asks if he got the money back. Person B says he was compensated, which strongly suggests yes; very likely yes."
1167,2,"Person A asks if anyone answered the house sale ad. Person B says no one has responded, so definitely no."
1168,2,"Person A asks if he is a musician. Person B says he does not play any instrument, so very likely no."
1169,7,"Person A asks if he has travelled in Asia. Person B says he has been in Japan for several months, so definitely yes."
1170,5,"Person A asks if the goal is the summit. Person B says they are aiming for the mountain top, which is essentially the summit; somewhat likely yes."
1171,7,"Person A asks if the customer got his package. Person B says the customer received it, so definitely yes."
1173,2,"Person A asks if she attended the whole singing course. Person B says she skipped the last four lessons, so definitely no."
1174,5,"Person A asks if the screen has a bad image. Person B says the monitor resolution is really poor, indicating a bad image; somewhat likely yes."
1175,7,"Person A asks if she completed her medical studies. Person B says she graduated last year, so definitely yes."
1176,2,"Person A asks if it is a public building. Person B says it is a private property, so definitely no."
1201,2,"Person A asks if they and Martin are still good friends. Person B says they have not seen him for ages, which suggests not; very likely no."
1202,7,"Person A asks if they are looking for a job. Person B says they are sending out an application, which is definitely yes."
1203,7,"Person A asks if they know Lukas. Person B says they train with him at the gym, indicating they know him; definitely yes."
1204,4,"Person A asks if this is his property now. Person B says his grandfather passed away recently, which is unrelated to property ownership, so the answer is ambiguous/irrelevant."
1205,7,"Person A asks if it takes long to drive to Paris. Person B says it is about 1000 Km away, which supports it being far/long; definitely yes."
1206,7,"Person A asks if Munich is far from here. Person B says it is a six hour drive, so definitely yes."
1207,2,"Person A asks if they will be home by noon. Person B says the train has some delay, which makes it unlikely; very likely no."
1208,2,"Person A asks if they have bought cereal. Person B says there is still some left, which does not confirm buying; likely no."
1209,2,"Person A asks if they started writing their essay. Person B says it is not due for three months, which does not confirm starting; ambiguous but leans no."
1210,6,"Person A asks if we will be late to the cinema. Person B says streets are always congested, implying likely delay; very likely yes."
1211,2,"Person A asks if Megan is coming to the steak house. Person B says she is vegetarian, which implies she likely won’t; very likely no."
1212,7,"Person A asks if John is staying home. Person B says he has the flu, which strongly implies he is staying home; definitely yes."
1213,7,"Person A asks if Sonya registered for the marathon. Person B says she runs for hours every day, which suggests running but not registration; somewhat likely yes."
