id,score,rationale
1101,1,"B says they have not seen Martin for ages, which directly means they have not met him lately. This is a clear negative answer."
1102,7,B says they are sending out an application right now. That directly confirms they are doing something at the moment.
1103,6,"B says they train with Lukas at the gym, which strongly suggests they do usually exercise with him. It does not explicitly say 'usually,' but it clearly implies yes."
1104,7,B states that his grandfather passed away recently. That directly confirms there was a death in his family.
1105,6,"B says Paris is about 1000 km away, which strongly implies it is very far. The exact threshold for 'very far' is subjective, but this is clearly a yes-leaning answer."
1106,6,"B says it is a six hour drive, which strongly suggests it takes a long time to get to Munich. This is a strong yes."
1107,2,"B says the train has some delay, which suggests the journey is not going exactly as planned. It is not a total disaster, but it leans clearly toward no."
1108,1,B says there is still some cereal left. That directly means they have not finished it.
1109,1,"B says the essay is not due for three months, so it is definitely not due next week. This is a clear no."
1110,7,B says the streets are always congested with cars. That directly confirms there is usually a lot of traffic.
1111,1,"B says Megan is vegetarian, which means she does not eat meat. This is a definite no."
1112,7,B says John has the flu. That directly confirms he is sick today.
1113,7,B says Sonya runs for hours every day. That directly supports that she trains daily.
1114,1,"B says Clara just woke up, so she is not still sleeping. This is a clear no."
1115,1,"B says the movie comes out next week, so it is not being released today. Definite no."
1116,7,B says they have used a drill before. That directly answers yes to having ever worked with one.
1117,1,"B says they are celebrating tonight, not tomorrow. That means the birthday party does not take place tomorrow."
1118,6,"B says they are moving out tomorrow, which strongly implies they are leaving the flat soon. This is a strong yes."
1119,6,"B says he was always falling behind, which strongly suggests he is or was a slacker. It is somewhat interpretive, but clearly yes-leaning."
1120,7,B says the region is famous for surfing. That directly confirms the area is popular for something.
1121,1,"B says the sea is quite rough, which directly contradicts it being calm. Definite no."
1122,1,"B says they work at an NGO, not a corporate company. This is a clear no."
1123,7,B says he has authored many successful books. That directly confirms he is a writer.
1124,1,"B says they are still analyzing the data, so they are not finished working on it. Clear no."
1125,2,"B says pandas are an endangered species, which strongly suggests there are not many left in the world. It is not an exact count, but it clearly leans no."
1126,7,B says they have enrolled at the gym. That directly confirms they have joined a fitness studio.
1127,1,B explicitly says the thesis is not complete yet. Therefore they have not finished writing it.
1128,7,"B says their hair was way too long, which directly supports that they used to have long hair. Clear yes."
1129,2,"B says it was a business trip, which suggests the trip was not for vacation. They still went to Japan, but not for vacation, so the answer leans no."
1130,1,"B says they need a larger flat, which directly implies a one-room flat is not enough. Definite no."
1131,6,"B says the deadline is tomorrow, which strongly implies she has to hand it in soon. Strong yes."
1132,7,"B says they slept only four hours, which directly indicates they had a short night. Clear yes."
1133,1,"B says the offer had already expired, so the flight was not still discounted. Definite no."
1134,7,B says the cat got wounded. That directly confirms it is hurt.
1135,1,"B says Mark is still missing, so not everyone is here. Clear no."
1137,7,"B says they are Chinese, which directly implies they come from Asia. Definite yes."
1138,4,"B says the line went dead, which could mean the call ended, but it does not clearly say whether B intentionally hung up. The answer is ambiguous."
1139,6,"B says they have domestics, meaning household staff. That strongly suggests someone is taking care of the house."
1140,1,"B says the bar has just opened, so it has not been there for long. Definite no."
1141,7,B says his house is full of history books. That directly supports that he owns many books.
1143,6,"B says only a few guests are coming over for dinner, which strongly suggests it is a small gathering. Strong yes."
1144,1,"B says they only have one week off work, not two weeks of holiday. Clear no."
1145,7,B says they are going to have a baby. That directly implies they are pregnant.
1147,1,"B says they still owe the bank some money, so they have not paid back their debts. Definite no."
1148,1,"B says he only had water, so he did not drink a cocktail tonight. Clear no."
1149,2,"B says they own an orchard, which means they grow fruit, not vegetables. That suggests they do not have a vegetable garden."
1150,1,"B says the son is 25 years old, so he is not underage. Definite no."
