id,score,rationale,run_id
1101,1,"Person B states they have not seen Martin for ages, indicating they definitely have not met him lately.",20260824T093740Z_5937923c
1102,7,"Person B says they are sending out an application right now, confirming they are doing something.",20260824T093740Z_5937923c
1103,7,"Person B states they train with Lukas at the gym, directly answering yes to usually exercising with him.",20260824T093740Z_5937923c
1104,7,Person B confirms a death occurred by stating their grandfather passed away recently.,20260824T093740Z_5937923c
1105,6,"Person B gives a distance of 1000 km, which strongly implies yes, Paris is far.",20260824T093740Z_5937923c
1106,6,A six-hour drive implies it does take a long time to get to Munich.,20260824T093740Z_5937923c
1107,2,"Person B states their train has some delay, indicating the journey is not going as planned.",20260824T093740Z_5937923c
1108,2,"Person B says there is still some left, meaning they have not finished their cereal.",20260824T093740Z_5937923c
1109,1,"Person B states it is not due for three months, meaning the deadline is not next week.",20260824T093740Z_5937923c
1110,7,"Person B states the streets are always congested, confirming there is usually a lot of traffic.",20260824T093740Z_5937923c
1111,1,"Person B states Megan is a vegetarian, meaning she definitely does not eat meat.",20260824T093740Z_5937923c
1112,7,"Person B states John has the flu, confirming he is sick today.",20260824T093740Z_5937923c
1113,7,"Person B runs for hours every day, confirming that Sonya trains daily.",20260824T093740Z_5937923c
1114,1,"Person B states Clara just woke up, meaning she is no longer sleeping.",20260824T093740Z_5937923c
1115,1,"Person B states it comes out next week, meaning it will not be released today.",20260824T093740Z_5937923c
1116,7,"Person B has used one before, confirming they have worked with a drill.",20260824T093740Z_5937923c
1117,1,"Person B is celebrating tonight, implying the party does not take place tomorrow.",20260824T093740Z_5937923c
1118,7,"Person B is moving out tomorrow, confirming they are leaving their flat soon.",20260824T093740Z_5937923c
1119,7,"Person B confirms he was always falling behind, which supports the idea that he is a slacker.",20260824T093740Z_5937923c
1120,7,"Person B states the region is famous for surfing, confirming the area is popular for something.",20260824T093740Z_5937923c
1121,1,"Person B states the sea is quite rough, meaning it is not calm.",20260824T093740Z_5937923c
1122,1,"Person B works at an NGO, meaning they do not work for a corporate company.",20260824T093740Z_5937923c
1123,7,"Person B authored many successful books, confirming he is a writer.",20260824T093740Z_5937923c
1124,1,"Person B is still analyzing the data, meaning they are not finished working on it.",20260824T093740Z_5937923c
1125,7,"Person B confirms they are an endangered species, meaning many pandas are not left or they are threatened.",20260824T093740Z_5937923c
1126,7,"Person B enrolled at the gym, confirming they have joined a fitness studio.",20260824T093740Z_5937923c
1127,1,"Person B's thesis is not complete yet, meaning they have not finished writing it.",20260824T093740Z_5937923c
1128,7,"Person B states their hair was way too long, confirming they used to have long hair.",20260824T093740Z_5937923c
1129,1,"Person B states it was a business trip, meaning they did not go to Japan for vacation.",20260824T093740Z_5937923c
1130,1,"Person B needs a larger flat, meaning a one-room flat is not enough.",20260824T093740Z_5937923c
1131,7,"Person B states the deadline is tomorrow, confirming she has to hand in soon.",20260824T093740Z_5937923c
1132,7,"Person B slept only four hours, confirming they had a short night.",20260824T093740Z_5937923c
1133,1,"Person B states the offer had already expired, meaning the flight was not discounted.",20260824T093740Z_5937923c
1134,7,"Person B states the cat got wounded, confirming it is hurt.",20260824T093740Z_5937923c
1135,1,"Person B states Mark is still missing, meaning we are not all here.",20260824T093740Z_5937923c
1137,7,"Person B is Chinese, confirming they come from Asia.",20260824T093740Z_5937923c
1138,7,"Person B states the line went dead, confirming they hung up or the call ended.",20260824T093740Z_5937923c
1139,7,"Person B states they have domestics, confirming someone is taking care of their house.",20260824T093740Z_5937923c
1140,1,"Person B states they have just opened, meaning the bar has not been here for long.",20260824T093740Z_5937923c
1141,7,"Person B's house is full of history books, confirming he owns many books.",20260824T093740Z_5937923c
1143,7,Person B confirms there is a small gathering by saying they have only a few guests over for dinner.,20260824T093740Z_5937923c
