id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests they are doing something right now, though it does not explicitly say they are busy at this exact moment."
1103,6,"Training with him at the gym indicates they usually exercise together, so this is very likely yes."
1104,7,Saying the grandfather passed away recently directly answers yes to a death in the family.
1105,7,Being 1000 km away clearly means Paris is very far from here.
1106,7,A six hour drive directly answers that it takes long to get there.
1107,2,"A train delay suggests the journey is not going as planned, so this is likely no."
1108,2,"If there is still some cereal left, they have not finished it."
1109,1,"If it is not due for three months, then the deadline is not next week."
1110,7,Always congested with cars directly supports that there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu clearly means John is sick.
1113,7,Running for hours every day strongly indicates she trains daily.
1114,1,"If she just woke up, she is not still sleeping."
1115,2,"If it comes out next week, it is not being released today."
1116,6,"Having used a drill before strongly suggests yes, though it does not explicitly say they have worked with one in a formal sense."
1117,2,"Celebrating tonight suggests the party is tonight, not tomorrow."
1118,7,Moving out tomorrow directly means leaving the flat soon.
1119,6,"Always falling behind strongly suggests he is a slacker, though it is still an inference rather than a direct label."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is no."
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books directly indicates he is a writer.
1124,1,Still analyzing it means they are not finished working on the data.
1125,6,"An endangered species implies there are not many left, so yes in substance, though not stated numerically."
1126,7,Enrolled at the gym clearly means they joined a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,6,Saying the hair was way too long strongly suggests they used to have long hair.
1129,1,"A business trip is not a vacation, so the answer is no."
1130,1,Needing a larger one means a one-room flat is not enough.
1131,7,"If the deadline is tomorrow, she has to hand it in soon."
1132,7,Sleeping only four hours clearly means a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,1,"If Mark is still missing, then not everyone is there."
1137,5,"Being Chinese suggests coming from Asia, but it is not a perfect one-to-one guarantee because nationality and origin are not identical."
1138,4,"The line went dead suggests the call ended, but it does not clearly say whether the person hung up or the connection failed."
1139,5,"Having domestics implies someone is taking care of the house, though the wording is a bit indirect."
1140,2,Just opened means it has not been there for long.
1141,6,"A house full of history books strongly suggests he owns many books, though it is still an inference."
1143,7,Only a few guests over for dinner directly means there is a small gathering.
1144,1,Only one week off work means they do not have two weeks of holiday.
1145,7,Going to have a baby directly indicates pregnancy.
1147,1,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,2,"Owning an orchard does not imply having a vegetable garden, so this is likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition means Harvard is not affordable.
1152,7,A bank transfer a few moments ago directly means she paid them.
1153,1,"If they cannot swim yet, they are not good at swimming."
1154,7,Being healthy again means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach the area.
1156,7,Watered them regularly directly answers that someone took care of the plants.
1157,1,"If he was already dead by then, he was not alive in the 80s."
1158,6,A thick ice layer strongly suggests the lake is frozen.
1159,1,Being in the advanced course means she is not a beginner.
1160,7,Seeing a doctor directly indicates seeking medical advice.
1161,1,Going out with friends means they did not stay home.
1162,7,Voting yesterday directly implies there was an election recently.
1163,7,Spotless directly means the car is completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,6,"Being compensated suggests he got the money back, though it is slightly indirect."
1167,1,No one has responded means nobody has answered the ad.
1168,1,Not playing any instrument means he is not a musician.
1169,5,"Being in Japan for several months suggests he has travelled in Asia, but it is not fully explicit."
1170,7,Aiming for the mountain top directly means the goal is the summit.
1171,7,The customer received it directly means the package was delivered.
1173,1,Skipping the last four lessons means she did not attend the whole course.
1174,6,A really poor resolution strongly suggests the screen has a bad image.
1175,7,Graduating from medical school last year directly means she completed her medical studies.
1176,1,Private property means it is not a public building.
1201,2,"Not seeing him for ages suggests they are not still good friends, or at least not in close contact."
1202,5,"Sending out an application suggests looking for a job, though it is slightly indirect."
1203,6,Training with him at the gym strongly suggests they know each other.
1204,4,"The grandfather passing away may relate to ownership, but the answer does not clearly say whether it is his property now."
1205,7,Being 1000 km away directly means it takes long to drive there.
1206,7,A six hour drive directly means Munich is far from here.
1207,2,A train delay suggests they will not be home by noon.
1208,2,"There is still some left implies they have not bought cereal, or at least not necessarily."
1209,1,"If it is not due for three months, they have not started writing the essay in the sense implied by the question."
1210,7,Congested streets directly support that they will be late to the cinema.
1211,1,"Being vegetarian means she is not coming to a steak house for steak, so likely no."
1212,7,Having the flu directly means John is staying home.
1213,6,"Running for hours every day strongly suggests she has registered for the marathon, though it is not explicit."
1214,1,Just woke up means she did not have breakfast already.
1215,1,"If it comes out next week, they have not seen that movie yet."
1216,6,Having used one before strongly suggests they know how to use a drill.
1217,2,Celebrating tonight suggests they did not fail the exam.
1218,2,"Moving out tomorrow suggests a breakup or separation, but it is not certain."
1219,6,"Always falling behind strongly suggests he was fired, though it is an inference."
1220,5,"Being famous for surfing suggests big waves, but it is indirect."
1221,1,Quite rough means the sea is not safe to swim in.
1222,1,Working at an NGO usually means not making a lot of money.
1223,6,Authoring many successful books strongly suggests he is famous.
1224,1,Still analyzing it means they did not present the data at the meeting.
1225,1,Endangered species means hunting pandas is not legal.
1226,5,"Enrolling at the gym suggests trying to lose weight, but it is not explicit."
1227,1,"If the thesis is not complete yet, they have not graduated."
1228,2,"Saying the hair was way too long suggests they did not get it cut, or at least not necessarily."
1229,1,A business trip means it was not for sightseeing vacation.
1230,1,Needing a larger one means they did not buy that one-room flat.
1231,6,A deadline tomorrow strongly suggests she is stressed about the project.
1232,7,Sleeping only four hours directly means they are tired.
1233,1,"If the offer had already expired, he did not book the flight under that discount."
1234,7,Got wounded directly means the cat should go to the vet.
1235,1,"If Mark is still missing, we are not ready to go."
1237,5,"Being Chinese suggests ability to cook cantonese rice, but it is not guaranteed."
1238,4,"The line went dead suggests the conversation ended, but it does not clearly answer whether he was told about the issue."
1239,5,"Having domestics suggests the house is tidy, but this is indirect."
1240,2,Just opened means they have not tried the bar yet.
1241,6,A house full of history books strongly suggests a passion for history.
1243,2,"Only a few guests over for dinner suggests the saucepan may not need to be big enough, but the answer is not directly about size."
1244,1,Only one week off work means they will not take a two weeks trip.
1245,7,Going to have a baby directly implies avoiding alcohol.
1247,1,"Still owing the bank money means they did not get a new loan paid off; the answer points to existing debt, not a new loan."
1248,1,Only had water means he is not drunk.
1249,2,"Owning an orchard does not mean buying fruit in the supermarket, so likely no."
1250,1,Being 25 years old means he is not at elementary school age.
1251,2,Extremely expensive tuition suggests Harvard is not an option for affordability reasons.
1252,7,A bank transfer a few moments ago directly means she accepted the deal.
1253,1,"If they cannot swim yet, they did not go to the swimming pool for swimming ability."
1254,7,Being healthy again means they are no longer taking those pills.
1255,7,Not allowed to get closer directly means the area is contaminated or restricted.
1256,7,Watered them regularly directly means the plants are still alive.
1257,1,"If he was already dead by then, the artwork was not created by him in 1981."
1258,6,A thick ice layer strongly suggests it is ice skating season.
1259,1,Being in the advanced course means they are not a beginner.
1260,5,"Seeing a doctor suggests they have been sick, though it is not explicit."
1261,1,Going out with friends means they did not go to bed early.
1262,7,Voting yesterday directly means the members could elect a representative.
1263,7,Spotless directly means the car is back from the car wash and clean.
1264,1,Submitting a blank sheet means they did not write a good exam.
1265,1,Just got into the changing room means she is not dressed for the tennis game yet.
1266,6,Being compensated strongly suggests he settled the lawsuit.
1267,1,No one has responded means the house has not been sold.
1268,1,Not playing any instrument means he is not part of a marching band.
1269,5,"Being in Japan for several months suggests he has tried sushi, but it is not certain."
1270,7,Aiming for the mountain top directly means the route is uphill.
1271,7,The customer received it directly means the package was shipped to the customer.
1273,1,Skipping the last four lessons means she is not very dedicated to the course.
1274,5,"A really poor monitor resolution can strain the eyes, so this is somewhat likely yes."
1275,7,Graduating from medical school directly means she is a medical doctor.
1276,1,"If it is private property, they have not been inside it in the intended sense."
2101,7,"Needing to revise topics directly means yes, they have to study for the test."
2102,5,"An interesting new movie suggests something has come out recently, but it is not fully explicit."
2103,7,Quite chilly directly means it is cold.
2105,5,"Having heard good things about that book suggests some knowledge about the novel, but not much."
2106,6,Pulling a muscle last time strongly suggests they got injured at yoga class.
2107,7,Cannot find my phone directly means they have lost it.
2108,7,Minus 20 degrees directly means it is cold outside.
2109,7,Just entered a church directly means they are in a religious building.
2110,7,Training very hard directly supports that workouts are usually difficult.
2113,5,"Working on an exhausting task suggests they were working today, though it is not explicit."
2114,1,Not bringing a bikini suggests they do not have swimming gear with them.
2115,1,Not having time means they are not free at the moment.
2116,1,Watching it last month means they did not watch Titanic yesterday.
2117,1,Being on a diet suggests they are not eating more than usual.
2118,1,Being Muslim means they do not practise Hinduism.
2119,7,Head spinning after beers clearly means they are not feeling ok.
2120,1,Very tired means they are not feeling energetic.
2121,1,Being broke means they do not have money saved up.
2122,6,"Having used one already in the past strongly suggests yes, it is not the first experience."
2123,1,11 p.m. means it is not morning in Los Angeles.
2124,1,Having a hangover means they are not feeling good.
2125,1,Being diabetic means they are not free of chronic disease.
2127,7,Usually getting seasick directly means they do not feel well on boats.
2128,7,"If the toothache is gone, the teeth are no longer hurting."
2129,5,"Several bus stops before the destination suggests there are many stations on the way, though not exactly the same thing."
2130,7,Should not staple them directly means they are not allowed to staple the documents.
2131,1,Very light means the luggage does not weigh much.
2132,7,"Having to get up at 5 am directly means yes, they need to wake up early tomorrow."
2134,1,French is my native language means Spanish is not their mother tongue.
2135,7,Does not work directly means the remote is still unusable.
2136,7,Wolves are very common here directly means there are wild animals in the region.
2137,2,"Only having cacti suggests there are trees not present, so likely no."
2138,7,Needing it for travelling directly means the passport is necessary for taking the plane.
2139,1,Having a sandwich means they did not bring pie for lunch.
2140,6,Having to go out soon strongly suggests the kids are about to leave.
2141,7,Starving directly means already hungry.
2144,7,Drinking tea all the time directly means they often consume hot drinks.
2145,7,Too much light directly means the room is very bright.
2146,1,Being abroad then means they will not stay in town till Friday.
2147,7,Having a soup directly means they are eating something.
2148,7,Just started pouring directly means it is raining already.
2149,1,Not drinking means they do not consume alcohol.
2150,1,Having a dishwasher in the kitchen means not everything was taken away from the flat.
2151,1,Giving away the racket ages ago means they do not still have tennis equipment.
2152,1,Not eating spicy dishes means they do not consume all types of food.
2153,7,Living right next to you directly means they are neighbors.
2155,1,Understanding everything now means they are not still confused.
2156,7,Chest hurts a lot directly means pain in the upper body.
2157,1,Being in the middle of summer means it is not winter there.
2159,7,Cutting a finger while cooking directly means they got hurt.
2160,7,Dust all over the floor directly means the living room is dirty.
2161,1,Having brought mine means they did not leave toothpaste at home.
2162,7,Chapped lips directly means the lips got damaged by the wind.
2163,1,Working early tomorrow morning means they are not doing the afternoon shift tomorrow.
2164,1,Planning to eat at a restaurant means they are not going to have dinner at home.
2165,7,Grown a lot recently directly means the hedges are taller than last time.
2166,7,Lunch is now ready directly means they have finished cooking.
2167,7,A very complicated math exercise directly means the homework is difficult.
2168,4,"Not sure where to go yet is about destination uncertainty, so it does not clearly answer yes or no."
2169,2,Smoking cigars only means they do not smoke cigarettes.
2170,2,Usually typing on a laptop suggests they are not writing on paper.
2171,1,"If the new stove was not delivered yet, the kitchen is still incomplete."
2172,7,Cars get stolen regularly here directly means car theft occurs often.
2173,1,A wardrobe completely full means there is no room left.
2174,7,Dirty laundry piling up directly means there is a lot of laundry to wash.
2175,5,"Being able to have a relaxed breakfast suggests yes, there is time for breakfast, but it is not explicit."
2201,5,"Needing to revise topics suggests studying together could make sense, but it is only a weak yes."
2202,5,"An interesting new movie suggests going to the cinema is plausible, but not directly answered."
2203,5,"Being chilly suggests closing the window would be appropriate, but it is indirect."
2205,4,Having heard good things about the book does not clearly answer whether they would like to borrow it.
2206,5,"Pulling a muscle last time suggests skipping yoga class is a reasonable yes, though not explicit."
2207,2,"Cannot find my phone suggests they do not want to use the offered phone, or at least not clearly yes."
2208,7,Minus 20 degrees directly means they need a coat.
2209,7,Just entered a church directly supports turning off phones.
2210,5,"Training very hard suggests a protein shake would be welcome, but it is not explicit."
2213,2,Working on an exhausting task suggests taking a break is not the immediate answer.
2214,1,Not bringing a bikini means they should not go to the lake for swimming.
2215,1,Not having time means they are not coming to the talk.
2216,1,Watching it last month means they should not watch Titanic tonight again as a yes to the question.
2217,1,Being on a diet means they likely do not want dessert.
2218,1,Being Muslim means they do not want pork.
2219,1,Having a spinning head after beers means they do not want another beer.
2220,1,Being very tired means they do not want to go out.
2221,1,Being broke means they do not want to go on a trip.
2222,6,Having used one already in the past suggests they do not need help with the chain saw.
2223,1,It is 11 p.m. means they should not go to the cinema now.
2224,1,Having a hangover means they do not want drinks.
2225,1,Being diabetic means they do not want cake.
2227,1,Usually getting seasick means they are not joining the sea cruise.
2228,1,"If the toothache is gone, they do not want painkillers."
2229,1,Having several bus stops before the destination means they do not need a ride home.
2230,1,Should not staple them means they do not want the stapler.
2231,1,"If the luggage is very light, they do not need help with it."
2232,7,"Having to get up at 5 am directly means yes, set the alarm for tomorrow."
2234,1,French being the native language means checking French spelling is unnecessary.
2235,7,"It does not work directly means yes, change the remote's batteries."
2236,7,Wolves being very common here directly means lock up the cattle before nightfall.
2237,1,Only having cacti means there are no plants to water in the usual sense.
2238,7,"Needing it for travelling directly means yes, pack the passport."
2239,1,Having a sandwich means they do not want some food in the offered sense.
2240,6,Having to go out soon strongly suggests waking up the kids.
2241,7,"Starving directly means yes, offer biscuits."
2244,7,Drinking tea all the time directly means they would like to use the kettle.
2245,7,"Too much light directly means yes, turn down the dimmer."
2246,1,Being abroad then means they are not coming to the party this Friday.
2247,7,Having a soup directly means they want a spoon.
2248,7,"It just started pouring directly means yes, they would like an umbrella."
2249,1,Not drinking means they do not want wine.
