id,score,rationale,run_id
1101,1,Not seeing him for ages directly negates a recent meeting.,20260824T093740Z_5937923c
1102,7,Sending an application is a current activity.,20260824T093740Z_5937923c
1103,7,Training with him at the gym implies regular exercise together.,20260824T093740Z_5937923c
1104,7,A grandfather dying is a family death.,20260824T093740Z_5937923c
1105,7,A distance of about 1000 km is very far.,20260824T093740Z_5937923c
1106,7,A six hour drive is long.,20260824T093740Z_5937923c
1107,2,A delay suggests the journey is not going as planned.,20260824T093740Z_5937923c
1108,1,Cereal still left means they have not finished.,20260824T093740Z_5937923c
1109,1,A deadline in three months is not next week.,20260824T093740Z_5937923c
1110,7,Always congested streets indicate a lot of traffic.,20260824T093740Z_5937923c
1111,1,Being vegetarian means she does not eat meat.,20260824T093740Z_5937923c
1112,7,Having the flu means he is sick.,20260824T093740Z_5937923c
1113,7,Running every day means she trains daily.,20260824T093740Z_5937923c
1114,1,Just waking up means she is not still sleeping.,20260824T093740Z_5937923c
1115,1,A release next week is not today.,20260824T093740Z_5937923c
1116,7,Using a drill before means having worked with one.,20260824T093740Z_5937923c
1117,1,Celebrating tonight means the party is not tomorrow.,20260824T093740Z_5937923c
1118,7,Moving out tomorrow means leaving soon.,20260824T093740Z_5937923c
1119,5,"Falling behind suggests slacking, but it is not definitive.",20260824T093740Z_5937923c
1120,7,Being famous for surfing means the area is popular for something.,20260824T093740Z_5937923c
1121,1,A rough sea is not calm.,20260824T093740Z_5937923c
1122,1,Working at an NGO is not a corporate company.,20260824T093740Z_5937923c
1123,7,Authoring many books means he is a writer.,20260824T093740Z_5937923c
1124,1,Still analyzing means not finished.,20260824T093740Z_5937923c
1125,2,Endangered status strongly implies few pandas remain.,20260824T093740Z_5937923c
1126,7,Enrolling at the gym means joining a fitness studio.,20260824T093740Z_5937923c
1127,1,An incomplete thesis means not finished.,20260824T093740Z_5937923c
1128,7,Saying hair was too long implies it used to be long.,20260824T093740Z_5937923c
1129,1,A business trip is not a vacation.,20260824T093740Z_5937923c
1130,1,Needing a larger flat means a one room flat is not enough.,20260824T093740Z_5937923c
1131,7,A deadline tomorrow means handing in soon.,20260824T093740Z_5937923c
1132,7,Sleeping only four hours is a short night.,20260824T093740Z_5937923c
1133,1,An expired offer means the discount is no longer available.,20260824T093740Z_5937923c
1134,7,Getting wounded means the cat is hurt.,20260824T093740Z_5937923c
1135,1,A missing person means not everyone is here.,20260824T093740Z_5937923c
1137,7,Being Chinese means coming from Asia.,20260824T093740Z_5937923c
1138,3,"A dead line suggests the call ended, but not that B hung up.",20260824T093740Z_5937923c
1139,7,Having domestics means someone is taking care of the house.,20260824T093740Z_5937923c
1140,1,Just opening means the bar has not been there long.,20260824T093740Z_5937923c
1141,7,A house full of history books means he owns many books.,20260824T093740Z_5937923c
1143,7,Only a few guests means a small gathering.,20260824T093740Z_5937923c
1144,1,One week off is not two weeks of holiday.,20260824T093740Z_5937923c
1145,6,Going to have a baby strongly implies pregnancy.,20260824T093740Z_5937923c
1147,1,Still owing money means debts are not paid back.,20260824T093740Z_5937923c
1148,1,Only having water means he did not drink a cocktail.,20260824T093740Z_5937923c
1149,2,"An orchard is not a vegetable garden, so likely no.",20260824T093740Z_5937923c
1150,1,Being 25 means not underage.,20260824T093740Z_5937923c
1151,1,Extremely expensive tuition means not affordable.,20260824T093740Z_5937923c
1152,7,A recent bank transfer means she has paid.,20260824T093740Z_5937923c
1153,1,Not being able to swim means not good at swimming.,20260824T093740Z_5937923c
1154,1,Being healthy again means no longer having a cold.,20260824T093740Z_5937923c
1155,7,People not allowed closer means approaching is forbidden.,20260824T093740Z_5937923c
1156,7,Watering regularly means someone took care of the plants.,20260824T093740Z_5937923c
1157,1,Being dead by then means not alive in the 80s.,20260824T093740Z_5937923c
1158,7,A thick ice layer means the lake is frozen.,20260824T093740Z_5937923c
1159,1,Being in an advanced course means not attending beginners class.,20260824T093740Z_5937923c
1160,7,Seeing a doctor means seeking medical advice.,20260824T093740Z_5937923c
1161,1,Going out means not staying home.,20260824T093740Z_5937923c
1162,7,Voting yesterday means there was an election recently.,20260824T093740Z_5937923c
1163,7,Spotless means completely clean.,20260824T093740Z_5937923c
1164,1,A blank sheet means no questions were answered.,20260824T093740Z_5937923c
1165,1,Being in the changing room means not out on the field.,20260824T093740Z_5937923c
1166,6,Compensation usually means receiving money back.,20260824T093740Z_5937923c
1167,1,No response means no one answered the ad.,20260824T093740Z_5937923c
1168,3,"Not playing an instrument suggests no, but a musician could sing.",20260824T093740Z_5937923c
1169,7,Being in Japan means he has travelled in Asia.,20260824T093740Z_5937923c
1170,7,Aiming for the mountain top means the goal is the summit.,20260824T093740Z_5937923c
1171,7,Receiving it means the customer got the package.,20260824T093740Z_5937923c
1173,1,Skipping lessons means she did not attend the whole course.,20260824T093740Z_5937923c
1174,7,Poor resolution means a bad image.,20260824T093740Z_5937923c
1175,7,Graduating from medical school means completing medical studies.,20260824T093740Z_5937923c
1176,1,Private property is not a public building.,20260824T093740Z_5937923c
1201,4,Not seeing him for ages does not clearly answer whether they are still good friends.,20260824T093740Z_5937923c
1202,7,Sending an application implies looking for a job.,20260824T093740Z_5937923c
