id,score,rationale
1101,2,Not seeing Martin for ages strongly implies the answer is no to having met him lately.
1102,5,"Sending out an application suggests the person is currently occupied, so it likely answers yes to doing something right now, though not perfectly directly."
1103,7,Training with him at the gym clearly indicates they usually exercise together.
1104,7,Saying his grandfather passed away recently directly answers yes to a death in the family.
1105,7,Saying Paris is about 1000 km away directly supports that it is very far.
1106,7,A six hour drive clearly means it takes long to get to Munich.
1107,2,"A delay means the journey is not going as planned, so this is likely no."
1108,7,Saying there is still some left directly means they have not finished their cereal.
1109,1,"If it is not due for three months, then the deadline is not next week."
1110,7,Always congested with cars directly indicates there is usually a lot of traffic.
1111,7,Being vegetarian means she does not eat meat.
1112,7,Having the flu directly indicates he is sick.
1113,7,Running for hours every day strongly implies daily training.
1114,7,"If she just woke up, she is not still sleeping."
1115,1,"If it comes out next week, it is not being released today."
1116,7,Having used one before clearly answers yes to ever working with a drill.
1117,2,"Celebrating tonight suggests the party is not tomorrow, so likely no."
1118,7,Moving out tomorrow directly indicates leaving the flat soon.
1119,6,"Always falling behind strongly suggests he is a slacker, though it is slightly inferential rather than explicit."
1120,7,Being famous for surfing directly answers that the area is popular for something.
1121,1,"Quite rough is the opposite of calm, so this is a clear no."
1122,1,Working at an NGO means not working for a corporate company.
1123,7,Authoring many successful books directly indicates he is a writer.
1124,2,"Still analyzing it means the data work is not finished, so likely no."
1125,6,"Calling pandas an endangered species strongly suggests there are not many left, though it is not a literal count."
1126,7,Enrolled at the gym clearly means they joined a fitness studio.
1127,1,"If the thesis is not complete yet, it has not been finished."
1128,7,Saying the hair was way too long directly supports that they used to have long hair.
1129,1,"A business trip is not a vacation, so this is no."
1130,1,Needing a larger one means a one-room flat is not enough.
1131,7,"If the deadline is tomorrow, she has to hand it in soon."
1132,7,Sleeping only four hours clearly means a short night.
1133,1,"If the offer had already expired, the flight was not still discounted."
1134,7,Got wounded directly means the cat is hurt.
1135,1,"If Mark is still missing, then not everyone is here."
1137,5,"Being Chinese strongly suggests coming from Asia, but it is not logically guaranteed because nationality and origin can differ."
1138,2,"The line went dead suggests the call ended unexpectedly, so likely no to hanging up."
1139,5,"Having domestics implies someone takes care of the house, though it is somewhat indirect."
1140,2,Just opened means it has not been there for long.
1141,6,"A house full of history books strongly suggests he owns many books, though it is not stated outright."
1143,7,Only a few guests over for dinner directly indicates a small gathering.
1144,1,Having only one week off means they do not have two weeks of holiday.
1145,7,Going to have a baby directly indicates pregnancy.
1147,1,Still owing the bank money means the debts have not been paid back.
1148,1,Only had water means he did not drink a cocktail.
1149,2,"Owning an orchard does not imply having a vegetable garden, so likely no."
1150,1,Being 25 years old means he is not underage.
1151,2,Extremely expensive tuition suggests it is not affordable.
1152,7,A bank transfer a few moments ago directly means she paid them.
1153,1,Cannot swim yet means they are not good at swimming.
1154,1,Being healthy again means the cold is gone.
1155,7,Not allowed to get closer directly means it is forbidden to approach.
1156,7,Watered them regularly directly indicates someone took care of the plants.
1157,1,"If he was already dead by then, he was not alive in the 80s."
1158,6,"A thick ice layer strongly suggests the lake is frozen, though it is slightly inferential."
1159,1,Being in the advanced course means she is not a beginner.
1160,7,Seeing a doctor directly answers yes to having sought medical advice.
1161,1,Going out with friends means he did not stay home.
1162,7,Voting yesterday directly indicates there was an election recently.
1163,7,Spotless directly means the car is completely clean.
1164,1,Submitting a blank sheet means they did not answer all questions.
1165,1,Just got into the changing room means she is not out on the tennis field.
1166,6,"Being compensated strongly suggests he got the money back, though compensation is not always identical to repayment."
1167,1,No one has responded means nobody answered the ad.
1168,1,Not playing any instrument means he is not a musician.
1169,5,"Being in Japan for several months suggests he has travelled in Asia, but it is not fully explicit."
1170,7,Aiming for the mountain top directly means the goal is the summit.
1171,7,The customer received it directly means the package was delivered.
1173,1,Skipping the last four lessons means she did not attend the whole course.
